date,vol,naive_vol,shrinkage
2014-04-24,0.00373287708290269,0.003770370992740919,0.0
2014-04-25,0.003621284854021924,0.0036450421001539136,0.0005456934228312657
2014-04-28,0.0036852835512539896,0.003995581327692084,0.5643626963556307
2014-04-29,0.004009697384440635,0.004034676600370381,0.14834207628526183
2014-04-30,0.004123050972401454,0.004164975093767156,1.3687082908780759e-08
2014-05-01,0.004051867249858065,0.004108949514727049,0.0
2014-05-02,0.004033719646855429,0.004105235536217171,5.578066440534262e-17
2014-05-05,0.003955823784927378,0.004038058405189347,3.266190131561141e-18
2014-05-06,0.003628211364665556,0.0036288146072279157,0.11712387448911026
2014-05-07,0.0034386433711678615,0.003441527044337176,0.12863058343283365
2014-05-08,0.0033513506700282433,0.003375719663407756,0.18746552053284635
2014-05-09,0.0033487311966262706,0.0033894881510797103,0.22463602231031882
2014-05-12,0.0033949635997029782,0.0034636610353520605,0.26331537076516454
2014-05-13,0.0034103767201164345,0.003979482080570821,0.7345931734862032
2014-05-14,0.003490030168842961,0.004021473540190589,0.7005695139113087
2014-05-15,0.003245863861132872,0.0038773250463822397,0.736401266138672
2014-05-16,0.0032181556725235155,0.0038186078882940797,0.7092454519170842
2014-05-19,0.003255395775549114,0.003778754989440607,0.6452216704717612
2014-05-20,0.0030164110240218944,0.0035368285957873722,0.7256126692592814
2014-05-21,0.0029801828985206546,0.003519316107081855,0.7407772928589544
2014-05-22,0.002999881060602482,0.00356654256188985,0.8055330618083938
2014-05-23,0.0030789448072899026,0.0036172548681094275,0.881398770957757
2014-05-27,0.003225568120933907,0.0035263477736783883,0.6060831843568846
2014-05-28,0.0032107068513763056,0.003473919352969813,0.6018831095705781
2014-05-29,0.003104646893450441,0.003127262455463735,6.424031070378105e-17
2014-05-30,0.003128484597341979,0.0031373383684865897,0.15270765085606974
2014-06-02,0.0030571345978994383,0.003062182620055066,6.631902600463755e-07
2014-06-03,0.0030165488978468125,0.0030285541363064246,0.023320365588178828
2014-06-04,0.0028138650196927583,0.0028880794343780526,0.0
2014-06-05,0.0027302295161996362,0.0028737428242868964,0.0
2014-06-06,0.0027475024582444356,0.0028772684670274966,0.0
2014-06-09,0.002864225537083572,0.002971005572753306,4.082298595913653e-17
2014-06-10,0.002884103360555714,0.0029664822474171023,3.8811467008241926e-17
2014-06-11,0.002535003212023299,0.002592639376267276,8.699336990673714e-18
2014-06-12,0.002462441911634775,0.002515360722394407,8.45869851161395e-09
2014-06-13,0.002480118595691986,0.00253855109074251,0.0
2014-06-16,0.0024562150159718795,0.0025236906865693655,2.7086036611053586e-17
2014-06-17,0.0024842602798903755,0.002535691163535691,7.249700255942296e-19
2014-06-18,0.003209551455135506,0.0032326065785818476,0.0029103830456733764
2014-06-19,0.003562929669517449,0.0036122777090195992,5.563312728725635e-17
2014-06-20,0.0035723345517644283,0.0036198615649784063,1.8929752758483823e-17
2014-06-23,0.003644216191363013,0.0036584631882877303,0.0
2014-06-24,0.003516317000441305,0.0035536012468982436,0.18100794141377127
2014-06-25,0.003469362767535046,0.0034905297964316403,0.15738791340239897
2014-06-26,0.003529600691904832,0.0035382850094479814,0.15416286766122045
2014-06-27,0.0035584218972511167,0.0035689447658762024,0.13621376017446019
2014-06-30,0.0035127576257463745,0.0035353498791259727,8.365320034877346e-18
2014-07-01,0.003508931465619443,0.0035265904188227087,0.15416284237967237
2014-07-02,0.004835028695658647,0.004928192115514828,0.0
2014-07-03,0.004698389482698888,0.004805404975318904,2.5031296666750777e-17
2014-07-07,0.004763967043380221,0.00486573608539493,0.0
2014-07-08,0.005006527614097034,0.005099594694828911,3.8910009295987074e-17
2014-07-09,0.004960320026107849,0.005049384717362224,6.529308499872563e-18
2014-07-10,0.00494313976836823,0.0050544436274750125,0.0
2014-07-11,0.005763706062733953,0.005896225864916688,0.0
2014-07-14,0.00576213299876969,0.005891615588317743,0.0
2014-07-15,0.00569044393892958,0.005817517646889201,0.0
2014-07-16,0.00573193819271529,0.00584962388584531,2.4249331944511042e-17
2014-07-17,0.005476511145174397,0.005592184752443794,7.886927633376872e-17
2014-07-18,0.005349157796572236,0.00549935055576825,8.922859080598425e-19
2014-07-21,0.005483268672291027,0.0056154284776483805,8.424801668976736e-18
2014-07-22,0.005601407153011787,0.005738574321592659,7.156913969419162e-18
2014-07-23,0.0055911671255235475,0.005728595319953194,0.002259244187403052
2014-07-24,0.005583650160415367,0.0057235917147116155,0.0
2014-07-25,0.0055459223670101514,0.0056849646448748495,0.0
2014-07-28,0.0056171334497448384,0.005739357944313621,0.0
2014-07-29,0.005610989337744561,0.005745232124523308,4.123012663094237e-17
2014-07-30,0.005616390893872423,0.005748646940353297,1.5186668434880602e-17
2014-07-31,0.004340100628552479,0.004371357311033279,9.60903600504436e-08
2014-08-01,0.0041878921306615,0.004356737649672798,0.5095663824762079
2014-08-04,0.004354888731561947,0.004527948803468185,0.55900053573665
2014-08-05,0.004094013161666317,0.00410530857436133,0.15416284237967237
2014-08-06,0.004197642288091149,0.004220161746735811,4.759578790788314e-05
2014-08-07,0.003840985106043068,0.004359655837669924,0.9999999999999999
2014-08-08,0.0031307586853561455,0.0037491360727992134,0.9999999999999999
2014-08-11,0.0036678600817930764,0.003976766009484528,1.0
2014-08-12,0.003598234454440927,0.003913565103307434,1.0
2014-08-13,0.0034796314860385696,0.0038955519046466845,1.0
2014-08-14,0.0037362021851794175,0.004028457788559484,0.9999999999999999
2014-08-15,0.0037617917069396457,0.004015802521358172,0.9999999999999999
2014-08-18,0.003580318163732177,0.003961113624189098,1.0
2014-08-19,0.0034122556704511754,0.0039541111638356765,0.9999999999999999
2014-08-20,0.00344012388041234,0.0038560931182069825,1.0
2014-08-21,0.003462095186608865,0.003835756003138003,1.0
2014-08-22,0.003913955874018118,0.003954450538579867,0.5008297468911369
2014-08-25,0.00404782767573596,0.004099663506788394,0.5212209415571879
2014-08-26,0.004196806267408178,0.004245326108894196,0.2895919141075585
2014-08-27,0.004783732314897063,0.004793236837600272,0.15416284237967237
2014-08-28,0.004876735655685353,0.004896077702739864,0.1974038222041091
2014-08-29,0.004734693818870807,0.004752888895392503,0.15416284237967237
2014-09-02,0.004727457248547036,0.004751288945473251,0.15416281510069632
2014-09-03,0.0048848767863074365,0.004902250949510289,0.16217194464917273
2014-09-04,0.0049214584242502765,0.004937076334901793,0.16705591077739093
2014-09-05,0.004822808883412577,0.004824261813003593,0.12044392768517997
2014-09-08,0.004752730432616012,0.0047719410068018395,0.032331741552341205
2014-09-09,0.005152908724324325,0.005166926304963737,0.08733232471211189
2014-09-10,0.006370423078377991,0.006435213488670248,0.0
2014-09-11,0.006858371642421349,0.006998289658688158,0.0
2014-09-12,0.00684491126554668,0.006973286939626269,0.0
2014-09-15,0.007041854042465849,0.00717479539993398,0.0
2014-09-16,0.007120137875294139,0.007244462038015864,2.420439293525822e-18
2014-09-17,0.0071353265914241674,0.007240612030660064,3.765572848587052e-18
2014-09-18,0.007463448306469882,0.007499236710008237,1.5423358223078139e-18
2014-09-19,0.007630738677364851,0.007666277634799931,0.0
2014-09-22,0.007734800489872338,0.007880126196940191,8.610770414649959e-18
2014-09-23,0.008256200624359968,0.008366420915776772,0.0
2014-09-24,0.008085711725577678,0.008229752356188343,2.981884274662915e-18
2014-09-25,0.008002810575098296,0.008096192450298119,0.0
2014-09-26,0.007884135507871915,0.007993863866418158,0.0
2014-09-29,0.007905426227378212,0.008038154773844777,0.0
2014-09-30,0.00798780262378677,0.00812086764059031,0.0
