date,low_risk,momentum,quality,size,value,spx
1980-06-24,-0.0023763444559726,0.0020227914841,0.0004077256740859,-0.0031352450281585,-0.0019266489774413,0.00550170290804286
1980-06-25,-0.0057054366907626,0.0025181214770296,0.0019116861815385,-0.004737165131328,-0.0035456468120162,0.013722424874066386
1980-06-26,0.0032956211614771,-0.0008379967001965,-0.0008311383996852,0.0025702130689681,0.001032527732907,-0.004540781357093904
1980-06-27,-0.0032492330330964,0.0001154879233994,-0.0006620071385254,0.0009695256441734,-0.0009416606514365,-0.001635252603494286
1980-06-30,0.0041716406906952,-0.0026615287893592,-0.0010021308194987,0.0045714563896293,0.0034155717977521,-0.015172413793103523
1980-07-01,-0.0078662288340356,0.0018601499070415,0.003253793393478,-0.0023171405491283,-0.0032312662691586,0.006039915966386644
1980-07-02,-0.0039888898311606,-0.00041055787517,0.0003949914490293,-0.0001541801784038,-0.0022049921813928,0.006525711302531878
1980-07-03,-0.006400051292724,0.0018453459014596,0.002909959914346,-0.0027598001986747,-0.0032952399869785,0.015387275242046972
1980-07-07,-0.0020590152614463,0.0021400891895245,0.0038084109529673,-0.0015186926714289,-0.0026549266801589,0.007066235314149516
1980-07-08,0.0053519966672325,-0.0008629640676008,0.0008908414076535,0.0023663366120325,0.001691643502951,-0.003804209992391616
1980-07-09,0.0006353586128405,-0.0032440284675307,0.002727792088498,0.002826254560498,0.0002011821218714,0.001188051595383488
1980-07-10,0.0020472581981135,-0.0014378578726372,-0.0006221132223719,0.0049562560834388,0.0003931745673307,-0.008730293270045819
1980-07-11,-0.0051594181306733,0.0013227131990594,0.0023691144623596,0.0005188239110425,-0.0026689502660819,0.007610089781958207
1980-07-14,-0.0066919612213164,-0.0005658950714639,0.0049308202373139,-0.0015427500655922,-0.003898684285638,0.018414799728445397
1980-07-15,0.0069657877266309,-0.0029319995839913,0.0022212482586395,0.0027537263005593,0.0023961628218164,-0.005916173652195766
1980-07-16,-0.0021972367042108,0.0007048051287991,0.0009445724229211,0.0015610269977837,0.0011547682775335,0.0027661357921207053
1980-07-17,-0.0061289028542083,0.0011914796565065,0.0042760131745275,-0.0012780451372845,-0.0034271996356437,0.015129984117696171
1980-07-18,0.0029397174970675,-0.0031605018413757,0.0033776647523313,0.0026381170841955,0.0020082926390033,0.004940711462450675
1980-07-21,-0.0028411519582144,0.0002523220074957,0.0020246548583489,-0.000207728252678,-0.0004096838094238,0.0038511963290723816
1980-07-22,0.0014031149174748,0.0005404261435909,0.0014862389422998,-0.0003275440944497,0.001139694558538,-0.002612031670884085
1980-07-23,-0.0019759761284866,0.0011983585745085,0.0008428641064245,0.0015546448192722,-0.001665250402148,-0.0021278337016121807
1980-07-24,-0.0017409811609615,0.0018222230453123,0.0005245575632778,0.0004633014617061,-0.0016907146480141,-0.001148199786762949
1980-07-25,0.0005439390081292,0.0013906042983697,0.0005305118441238,0.0022392805773152,-0.0005968420436902,-0.008292963297479305
1980-07-28,-0.0025176891801748,0.0008994159149015,0.002412265558841,-0.0003645196799257,-0.001068288972688,0.005381685709554551
1980-07-29,-0.0058987084498071,0.0014183761047685,0.0033051910744829,-0.0020837273857972,-0.0046252154671609,0.007988141315984576
1980-07-30,0.0034041210741404,-0.0048564648882261,0.0053297086455194,0.0044141077707439,-0.0006960569360117,-0.001388888888888884
1980-07-31,0.0015380684623923,-0.0029291711158143,0.0030024258310845,0.0022809637596247,0.0016171204319463,-0.004581526630123567
1980-08-01,-0.0023077408162183,-0.0018868603968633,0.0019792227185564,0.0061001387326049,-0.0001384783778134,-0.003780718336483968
1980-08-04,0.0049394490466961,-0.0029643272696868,0.0026279622703551,0.0021287983706432,0.0042669781664905,-0.001897533206831059
1980-08-05,-0.0007846058441665,0.0006565733334139,0.0019692490895643,0.0020099529626973,-0.0003094401438246,-0.0019837989750373097
1980-08-06,-0.0047789600174185,0.0010299838180636,0.0025316427237019,0.0002230113771933,-0.0021664835695633,0.006708630114295122
1980-08-07,-0.0043619826159974,7.0080070366e-05,0.0051377118328628,-0.0032395144166319,-0.0019912961687423,0.014397367338543798
1980-08-08,0.0016509004145195,0.0013941694603826,0.0018799942215093,-0.0005904267369369,-0.0008499120487378,0.0025141930251419975
1980-08-11,-0.0042995464239124,-0.0014404259021667,0.0014967165663745,-0.0004258824378456,-0.0018302506697665,0.009465253620257297
1980-08-12,0.0065049400639909,-7.93687965524e-05,9.20759926702e-05,0.0023952045516429,0.0016844672866379,-0.007933963776246111
1980-08-13,-0.0033645106732292,0.0011938755941859,-0.0014607968193374,0.0031829439730112,-2.43299376651e-05,-0.0041198804426851865
1980-08-14,-0.0114446630265381,0.0024564009556894,0.0008971188987787,-0.0016657433982067,-0.0050937478668243,0.015979883192732025
1980-08-15,9.44450899028e-05,0.0018293519787003,0.0003432854027884,-5.01659521023e-05,-0.0015417601146452,0.0037524950099800947
1980-08-18,0.0085487429319743,-0.0019422672426504,-0.0025311442768475,0.0025106330182342,0.0046942975099152,-0.01853324848870508
1980-08-19,-0.0007960231268197,0.0005302336223493,-0.0011066154153226,0.001334015546298,0.000267829859007,-0.00640246373287956
1980-08-20,-0.0103924721899994,0.0038857163583729,0.0018953462609214,-0.0011748245579986,-0.0049615244030001,0.009543230016313187
1980-08-21,-0.0100582251737574,0.004498457340448,0.0036155060775533,-0.0018841692370212,-0.0065600692761884,0.013654358891492357
1980-08-22,-0.0018462409632424,0.0023508738930646,0.0030005824128362,-0.0009573094139332,-0.0039169117863421,0.004463574047505192
1980-08-25,0.0007796903213653,0.0005182855786416,-0.000755457211921,0.0029121616069478,-0.0003409995786566,-0.006824313601015652
1980-08-26,-0.0016284007946494,0.0025230276453,0.0013526358934739,0.0016331440720108,-0.0023067484486417,-0.0025567273889420816
1980-08-27,0.0009966832548349,0.0003547120785921,-0.0027893560298425,0.0037707732347098,0.0004468109567543,-0.010573534123678341
1980-08-28,0.0035547902155584,-0.0012118393411182,-0.0024209064846322,0.0032977659016382,0.0027138918691405,-0.011658031088082832
1980-08-29,-0.0037502735048467,0.0004052919520209,-0.0017781386081734,0.0014798540706907,-0.000895658502537,0.0024574049803407494
1980-09-02,-0.0042133311584793,0.002386217862824,0.0009065253289567,-0.0012516018106604,-0.0001589928004783,0.011031214250694532
1980-09-03,-0.0049576837459611,0.0028823050300892,0.0020378937134917,-0.0044313079098751,-0.0042950967804512,0.019316253131819394
1980-09-04,0.004153247622247,0.0022836370626599,0.0008393863311375,0.0025331678516255,-0.0008784547189382,-0.005550269584522649
1980-09-05,-0.0032803705821724,0.0025577279530008,0.0009276475744589,0.0028224742381107,-0.0023088096175018,-0.004305533407749973
1980-09-08,0.0009062935341271,-0.0010481281999371,-0.0003701237219597,0.0019823446568805,0.003341814923302,-0.012572069186418955
1980-09-09,-0.0061773446339431,0.0008821261301685,-0.0005675585995972,-0.0012299582497273,-0.0018948562592662,0.006163328197226425
1980-09-10,-0.0032745072210871,0.0034175813424709,0.0005042041454332,-0.0002582515301959,-0.0020172740455619,0.005964374949625206
1980-09-11,-0.0069219784364679,0.0035658925441575,0.0029090037985799,-0.0005772896928141,-0.0039012944741955,0.0068103517346365106
1980-09-12,-0.0021456821964132,0.0026139132951539,0.0006865946487123,0.0002312639716649,-0.0038777034412948,-0.0009549578226960564
1980-09-15,-0.00069527884513,0.0014675889129338,6.05549979875e-05,0.0002015997299978,-0.0010194767383403,0.0010355265254102797
1980-09-16,-0.0010211070572441,0.0045895687501322,0.00512328288011,-0.0029303380807387,-0.0042941371647141,0.008514363014243687
1980-09-17,-0.0040913534195873,0.0034654551314882,0.004795568080922,-0.0030451891107584,-0.0047165510969009,0.01680605964967663
1980-09-18,0.0056439518022569,-0.0008269805656556,0.0019136310349825,0.0020740443391597,0.0015278673102551,-0.0036470862109102553
1980-09-19,-0.0024155954121349,0.0030283269809387,0.0024412048639947,0.0020076998525884,-0.0028475927399945,0.006619937694704037
1980-09-22,-0.0053174236699195,0.0021568173826595,0.0028526190197235,-0.0058681476545061,-0.0027485764011095,0.008897485493230217
1980-09-23,0.0055724801429702,-0.0041983876900678,0.0001450681403294,-0.00255718020713,0.0031810562108351,-0.007438650306748507
1980-09-24,-0.0067469149068341,-0.0001252290787885,0.0004449806971919,-0.0043505537646949,-0.0026875145362788,0.00726261299544162
1980-09-25,0.0055958523244948,-0.0003262325102744,-0.0021654245512433,0.003588377558538,0.0020392347005143,-0.012656285955357838
1980-09-26,0.0098892708811305,-0.0051409224688363,-0.0033275788313087,0.0031355566895268,0.0047291964366095,-0.018412057178371688
1980-09-29,0.0126624786512812,-0.0058343555960884,-0.0024932564569872,-4.42356399079844e-06,0.007429312745866,-0.022239810051444264
1980-09-30,-0.0152675587769781,0.008500911518979,0.0027796319773214,-0.003542165961845,-0.0086951162345908,0.015541525012141788
1980-10-01,-0.0099571401921752,0.0077591578647575,0.0043891113120682,-0.0060338014216928,-0.0094331915477991,0.013311015463095766
1980-10-02,-0.002506119430535,0.0042507989183112,0.0018906199311889,-0.0045492667486326,-0.0035082496309078,0.007551325414929755
1980-10-03,-0.0079731161902888,0.0048951403678172,0.0008572174494773,-0.00036698704653,-0.0062914398239924,0.009680693262549944
1980-10-06,-0.0089988742943158,0.0058937654023546,0.0031570501674669,-0.0046072617003406,-0.0058587335837596,0.018557179308744898
1980-10-07,0.0064500182511779,-0.000705923514932,8.5830971909e-05,0.0020242858945007,0.0015958752172595,-0.005541638199347054
1980-10-08,-0.0063933729171528,0.0047779730882275,5.56256938942e-05,-0.000458968918503,-0.0040623279381794,0.004961832061068705
1980-10-09,0.0011222429360312,-8.95560588427e-05,-0.0014507511414015,0.0027775588029354,0.0019353039554711,-0.004633497911128104
1980-10-10,0.0005199708127273,0.0003821490874926,-0.0014019042689072,0.0025813926449136,0.0008860809531767,-0.005723443223443203
1980-10-13,-0.0078574083714969,0.0028331443688559,0.0018923223443725,-0.0022248705805535,-0.0033330413085204,0.013354823854478504
1980-10-14,0.0010752875149882,0.0018252850074472,0.0004841926628159,-0.000588657395819,-0.0003443180776392,-7.574036203883416e-05
1980-10-15,-0.0055078163489774,0.0039516925096347,0.0026984716071488,-0.00480128440375,-0.0018701554295907,0.012725344644750614
1980-10-16,0.0089721400698115,-0.0022702297258927,-0.0014181436470497,0.0033037002719551,0.0036209068324009,-0.011069558713537653
1980-10-17,0.0001198041919694,1.43822584364e-05,-0.0021429951055824,0.0013856691332456,0.0001451464198206,-0.005294206625321318
1980-10-20,-0.0059053530230249,0.0029568248150039,0.001239253774018,-0.0035991192856724,-0.0027821773940859,0.008287712895377108
1980-10-21,0.0027817902354405,0.0026688011943417,-0.0001787772746786,-0.0001320596976679,0.0003031714747005,-0.005806500263931924
1980-10-22,-0.0053413678996585,0.0025071930120452,-0.0017527378251695,0.0001339601064249,-0.0031893074262055,0.0006067961165048263
1980-10-23,0.0093849281005193,-0.0044308393597738,-0.0036119364804297,0.0063562601393949,0.0055484657697904,-0.0181170406306852
1980-10-24,-0.0029266051993372,0.00027940126567,-0.0009562019183615,0.0020903089009846,0.000508152866679,0.0024704701613524893
1980-10-27,0.0059399008079608,-0.0042920958963881,-0.000938071138252,0.0049983044246662,0.0040244893252153,-0.015171351559491675
1980-10-28,-0.0033561581212155,0.0013114088837661,0.0022192965464951,-0.0014276819681379,-0.0014772953768003,0.0013293712855804163
1980-10-29,0.0002632789407022,0.0039948449899807,0.0022685114151559,-0.0008755832852788,-0.0008439360765564,-0.0010933229207341633
1980-10-30,0.0097087007867046,-0.0045013335448627,-0.0013418747024792,0.0071036837725026,0.0056919885149,-0.012665155187240984
1980-10-31,-0.0054488775450679,0.0019029051848975,0.0002051426382574,-0.0029304381187664,-0.0030893044567981,0.009343574313088965
1980-11-03,-0.0049822337077452,0.0046273153278641,0.0043589816887463,-0.0044582615429022,-0.0044165538331515,0.012316623519259329
1980-11-05,-0.0023550451365571,0.0098782668115649,0.006972989835448,-0.0045473484462401,-0.0069941068788962,0.017746435213887413
1980-11-06,0.0050029018580569,-0.0025824328223447,-0.0013261431127944,0.0026921970709438,0.0024504240550738,-0.01842686362598045
1980-11-07,-0.0011723395028348,-0.0011056744816038,0.001914338410263,-0.0023936896452892,-0.0005287604906629,0.0020944845240866705
1980-11-10,-0.0030938749862482,0.0045197294256813,0.0010593936105259,-0.0039625880409199,-0.0023228917433093,0.0023223409196468925
