date,vol,naive_vol,l_shrinkage
2016-05-16,0.0037977357397397,0.003967255469469,0.0
2016-05-17,0.003393383872992,0.0034308110952332,0.0007275957614187
2016-05-18,0.0029156159243845,0.0029896279119316,0.0
2016-05-19,0.0029936028069134,0.0030565700493714,3.67167805449949e-08
2016-05-20,0.0029919688365346,0.0030391086083209,8.621229437623038e-18
2016-05-23,0.0025516224806745,0.0027216800228563,3.4644541779856845e-18
2016-05-24,0.0025505714678511,0.0026939972202344,6.333894621842974e-17
2016-05-25,0.0028260014363344,0.0028953974228069,4.8180671226076916e-08
2016-05-26,0.0029824859517771,0.0032153887350174,0.0
2016-05-27,0.0030606436290941,0.0033513837352407,0.0
2016-05-31,0.0032170555745968,0.0035352603796679,0.0
2016-06-01,0.0038299186690798,0.0041728405383356,0.0
2016-06-02,0.0048523545205021,0.0049632475236495,8.937296209302145e-18
2016-06-03,0.004793906244923,0.0048758925159521,0.0
2016-06-06,0.004824653099331,0.0048827160367251,0.0
2016-06-07,0.0047929552826853,0.0048614630988558,2.5735196642408826e-17
2016-06-08,0.0050796413017487,0.0050987453386934,0.0509899512347159
2016-06-09,0.0052619598404023,0.0053196434878779,1.7948958919070854e-17
2016-06-10,0.0052490528317869,0.0052751627942371,0.0026704481600039
2016-06-13,0.0051307953813033,0.0051492680736369,0.0502225067091969
2016-06-14,0.0051504684645701,0.005173927666562,0.0532575265181145
2016-06-15,0.0050613220806487,0.0050880747309412,0.0451957596243308
2016-06-16,0.0051239268546106,0.0051347656962637,0.0557778764382807
2016-06-17,0.0050719513819727,0.0050818788770481,0.0440980702666164
2016-06-20,0.0050860562843969,0.0051079546239105,0.0542419966845648
2016-06-21,0.0050826926155798,0.0051080116151331,0.0541126864641918
2016-06-22,0.0050852347560778,0.0051077151319579,0.0601899870214741
2016-06-23,0.0053541673940341,0.0054260278405994,3.8640768160125395e-18
2016-06-24,0.0052291665372084,0.0052315376009363,0.1324243067290614
2016-06-27,0.0052961300099318,0.0053000187359142,0.0812661391867954
2016-06-28,0.0056775299961042,0.0056838137037278,0.0907597653760747
2016-06-29,0.0052807923843521,0.0052934008039688,0.2212361692968852
2016-06-30,0.0041767087501709,0.0042921205402937,8.728066007533096e-09
2016-07-01,0.0042117665142209,0.0043403906552985,0.0
2016-07-05,0.0052087820740058,0.0052952898370775,0.0
2016-07-06,0.0051255222806225,0.0052014598785964,1.53975068825683e-17
2016-07-07,0.0048215896349792,0.0048768188293237,3.743821252990019e-20
2016-07-08,0.0042170908093673,0.0042357982277356,0.0
2016-07-11,0.0042656547983813,0.0042699272248514,5.6796728973107666e-18
2016-07-12,0.0041679061607457,0.0041790884411675,1.1784766255771188e-08
2016-07-13,0.0038357970833453,0.0038666153870162,5.604164818315386e-17
2016-07-14,0.0039062651314544,0.0039857963295175,1.3160388617788225e-17
2016-07-15,0.0039380086707632,0.0040478606493083,6.395664563564726e-18
2016-07-18,0.0040209847618185,0.0041213781539952,1.659326058093753e-17
2016-07-19,0.0040795178822839,0.0046090689319961,0.763890950529962
2016-07-20,0.0041298230366574,0.0047054812264188,0.7808405814595668
2016-07-21,0.0042644836792227,0.004735980962644,0.7681345373217516
2016-07-22,0.0039599996935662,0.003995333035319,0.2814837502556672
2016-07-25,0.0039873386749797,0.0040800544095219,0.3618764976930072
2016-07-26,0.0038461350624062,0.003989884342104,0.3927921152878906
2016-07-27,0.0032822889412929,0.00341837736892,0.7394881882547053
2016-07-28,0.0034420641741375,0.0037525635482917,0.4752177646945481
2016-07-29,0.0037379485442663,0.0040200274617437,0.4042791012308478
2016-08-01,0.0041093597426308,0.0044441345680032,0.4985611946142037
2016-08-02,0.0044331082449475,0.0046413314298984,1.0
2016-08-03,0.0043466517167662,0.0046678567917272,1.0
2016-08-04,0.0043640293948249,0.0047109832398829,1.0
2016-08-05,0.0040122705776551,0.0049777382063757,1.0
2016-08-08,0.0040004119168315,0.0050759899131178,1.0
2016-08-09,0.0039913389823075,0.0050614649588261,1.0
2016-08-10,0.003931973764593,0.0050538779458254,1.0
2016-08-11,0.006850368057479,0.0076766977358865,1.0
2016-08-12,0.0077096080716006,0.0084735943288888,1.0
2016-08-15,0.0084051578535719,0.008903713469311,1.0
2016-08-16,0.0083502879425522,0.0087734730347468,1.0
2016-08-17,0.008162413508326,0.0089101122742025,0.9569493362751168
2016-08-18,0.0083059250805588,0.008848011901836,0.6928907719636774
2016-08-19,0.0081093968131463,0.0088459902332635,0.9569493362751168
2016-08-22,0.0080983436942345,0.0088007302239486,0.9569493362751168
2016-08-23,0.0086591638158818,0.0092810490402376,0.978402208729186
2016-08-24,0.0091945094469143,0.0094370312294739,1.0
2016-08-25,0.0088793972997944,0.0092371797669408,0.5688466363045516
2016-08-26,0.0088417209630695,0.0090370830261664,0.4853775447534873
2016-08-29,0.0083908648828459,0.0083982665826913,0.1541628423796723
2016-08-30,0.0082434845043969,0.008246994250415,0.0841101313879189
2016-08-31,0.008425243468465,0.00842083990974,0.1372092042838287
2016-09-01,0.0084332720303607,0.0084367519669856,0.0467603631576426
2016-09-02,0.0083928738278749,0.0083926614952919,0.1058980423483465
2016-09-06,0.0084278416090982,0.0084167481234655,0.1466696945365755
2016-09-07,0.0083865614038269,0.0084068135214865,2.9084928068520457e-07
2016-09-08,0.0087694877229203,0.008836948086036,0.2700009268024888
2016-09-09,0.0067466307388231,0.0068214701692881,0.3007976306824764
2016-09-12,0.0058045373219299,0.0058210327194143,0.1902611759285586
2016-09-13,0.005479961001933,0.0054824876588597,0.1453662247446626
2016-09-14,0.0055262438368173,0.0055358195854795,0.1608986520587861
2016-09-15,0.0052464149050699,0.0052656554548933,0.1585284169504802
2016-09-16,0.0052561256878684,0.0052798677362444,0.1776129292358091
2016-09-19,0.0052727694508961,0.0052951902277149,0.1656826201772848
2016-09-20,0.0053408540690331,0.0053504554549209,0.1541628423796723
2016-09-21,0.0044702697042476,0.0044746888550286,0.1541628417846618
2016-09-22,0.0042286962193193,0.0042246291439094,0.1500870456108988
2016-09-23,0.0042191967699198,0.0042194454454869,0.1545797981104397
2016-09-26,0.0042946023630481,0.004295978920847,0.137022477526962
2016-09-27,0.0043429118722103,0.0043777313927589,0.2047403449733505
2016-09-28,0.0044170047768161,0.0044471767325078,0.2123704624250048
2016-09-29,0.00410444502208,0.0041441417476476,0.192010051194493
2016-09-30,0.0040356611006084,0.0041150521781099,0.2259488445435979
2016-10-03,0.0043301340525079,0.0044500636685599,0.2845559487197471
2016-10-04,0.0041100456901384,0.0042668099028809,0.4182518256479672
2016-10-05,0.0040998474760341,0.0042689886081676,0.4411037822959413
2016-10-06,0.0040793967837191,0.0042944775724421,0.3863277730202702
2016-10-07,0.0041289514293113,0.0043991802567185,0.4159687755062047
2016-10-10,0.0054101796134241,0.0054337873022335,0.154326551426068
2016-10-11,0.0050997526121769,0.0051315954841352,0.2297525062346742
2016-10-12,0.0052812142469146,0.0057383631044555,0.4261786803917199
2016-10-13,0.0053118799230368,0.0057821624465279,0.4266794436849355
2016-10-14,0.0052779660435035,0.0057169084163124,0.4229596506569978
2016-10-17,0.0054002272118099,0.0061896838945129,0.662294323868398
2016-10-18,0.005591744074571,0.0062206984685327,0.4649326452008314
2016-10-19,0.0056455738895746,0.0062916833536373,0.4732412786461206
2016-10-20,0.005658809889248,0.0063120111346134,0.4674155265366049
2016-10-21,0.0057146514199419,0.0064082123160353,0.4807302094139096
2016-10-24,0.0057583042418205,0.0064020716216592,0.4579096058249207
2016-10-25,0.0056002096504019,0.0063577117407659,0.4706155920760899
2016-10-26,0.0054511052461284,0.0060908706051684,0.4479804941669369
2016-10-27,0.0053673431269707,0.0060194465227152,0.460393136684631
2016-10-28,0.0054147914510483,0.0059263339453184,0.4175726688990098
2016-10-31,0.005337035145244,0.0058100824979661,0.4383526168384876
2016-11-01,0.0057085827971497,0.006154432516137,0.4466593603528079
2016-11-02,0.005733730205236,0.0060772795242919,0.4566678524995297
2016-11-03,0.0056458772948991,0.0059594165480737,0.4518396774231925
2016-11-04,0.0054783886000896,0.0057254002733362,0.3680158859726548
2016-11-07,0.0043178908451058,0.0050985345615298,0.5802459717930653
2016-11-08,0.0048052038012604,0.005308947388125,0.544034149775838
2016-11-09,0.0046462989156275,0.0047216870397906,0.2932512603152102
2016-11-10,0.0048648230957352,0.0050613781283588,0.9540389532440674
2016-11-11,0.0048746651050489,0.0050507575161758,0.4404949454064715
2016-11-14,0.0047435957955462,0.0048293215715101,0.2857889135218383
2016-11-15,0.0052646002888872,0.0053710256011104,0.3107629964250959
2016-11-16,0.0051818533854589,0.0052678187258965,0.2956516601064916
2016-11-17,0.0051709405615748,0.0052459841213576,0.2780450507120781
2016-11-18,0.0051565123237563,0.0052284372471644,0.2808200318730894
2016-11-21,0.0050954362028486,0.0051323026567043,0.2566740251557612
2016-11-22,0.0051818509062429,0.0052393996094133,0.283828352868032
2016-11-23,0.0052374765694535,0.0052858136154904,0.2838280784360457
2016-11-25,0.0050466885598979,0.005085416622504,0.2715457047468921
2016-11-28,0.0049906576247129,0.0050333069536845,0.263315015185052
2016-11-29,0.005304151551712,0.0053449339494454,0.2617586790588567
2016-11-30,0.0043853676710978,0.0044209508871178,0.0334214276263445
2016-12-01,0.0044799037705464,0.0045326743841005,2.0814013753237407e-08
2016-12-02,0.0044611747218675,0.0045290180853565,0.0
2016-12-05,0.0045204925726221,0.0045904314735767,4.784595668930867e-17
2016-12-06,0.004520607861614,0.0045507012311085,0.2349136715288728
2016-12-07,0.0040378204465,0.0040975943631364,0.2838283529579458
2016-12-08,0.0042151664613149,0.0042801678412267,0.2838283134603646
2016-12-09,0.0040699538659179,0.0041075547678309,0.2268478653645581
2016-12-12,0.0038844112833751,0.0038847643950352,0.0935877606080622
2016-12-13,0.0037792859424675,0.0037939367762705,1.407777517631829e-10
2016-12-14,0.0031368220214735,0.0031703555215969,0.1842556128772633
2016-12-15,0.0031337744696573,0.0031661350427257,0.2047991938715939
2016-12-16,0.0031481273963354,0.0031987026440142,0.2339376378816635
2016-12-19,0.0032999345048922,0.0033755599067565,0.2655311480312013
2016-12-20,0.0032882497239936,0.0033885868589096,0.308934046479273
2016-12-21,0.003241086099596,0.0033501202702012,0.3013626223237783
2016-12-22,0.0032879923626258,0.0033642575922606,0.2689642221376431
2016-12-23,0.0033167457139711,0.0033773625647243,0.247850780989383
2016-12-27,0.0033341311361537,0.0033843233299501,0.2291945733212993
2016-12-28,0.0028763279038475,0.00293689504875,0.2481603153452695
2016-12-29,0.0027377308433284,0.0027818774478171,0.2390877405815037
2016-12-30,0.0025063449823896,0.0025758391210862,0.2447758975301286
2017-01-03,0.002770944952992,0.0028117266271422,0.2599353016242747
2017-01-04,0.0028548632719397,0.002964086105249,0.3413205773703163
2017-01-05,0.002795262913805,0.0028596035146186,0.316560062285059
2017-01-06,0.0028889764067277,0.0029271963578186,0.3104171922065266
2017-01-09,0.0026395338005969,0.0026354353066654,0.1570732254268776
2017-01-10,0.0026406228119894,0.0026505414733061,0.154162838409409
2017-01-11,0.0027059943445125,0.0027021915841782,0.1327831862768643
2017-01-12,0.0028026551957622,0.0027981518418897,0.1541628423796723
2017-01-13,0.0028394792045724,0.0028346190588801,0.1548904381414736
2017-01-17,0.002751798657644,0.0027513840663928,0.1541628423796723
2017-01-18,0.0029316762100876,0.0029321861585228,0.0947570401096919
2017-01-19,0.0026377811552147,0.0026362056408501,0.1316837297305191
2017-01-20,0.0025765348650876,0.0025809053843348,0.0437903531976143
2017-01-23,0.002488774601549,0.0025370798686412,2.3316990184475762e-08
2017-01-24,0.0024875366230515,0.0025539802682966,1.907727983907881e-08
2017-01-25,0.0024031305010776,0.0024745583402802,1.0625752888106264e-08
2017-01-26,0.0026123385741471,0.0025900347833067,0.1541628423796723
2017-01-27,0.0027852122868794,0.0027850995417311,0.1541628423796723
2017-01-30,0.0027130455897572,0.0027067597092756,0.1541628423796723
2017-01-31,0.0028720551616637,0.0028654285883376,0.1541628423796723
2017-02-01,0.0028680558831828,0.0029314493895776,0.2590646997885049
2017-02-02,0.0030469209267709,0.0031162244243476,0.2633165772755034
2017-02-03,0.0032634146686237,0.0033341527791959,0.2633151202509378
2017-02-06,0.0032610170534734,0.0032952006202417,0.2134644306279896
2017-02-07,0.0033095129438953,0.0033169204829943,0.1609156854534631
2017-02-08,0.0033054145852451,0.0033218285516358,0.1857102923630073
2017-02-09,0.0032045358990195,0.0032590584491617,0.2522191548477089
2017-02-10,0.0031441276741609,0.0031775344678734,0.2069871782998257
2017-02-13,0.0031708360155132,0.0032361383861617,0.2494760630171777
2017-02-14,0.0036293434692293,0.00364999445784,0.1880832932614704
2017-02-15,0.0035854202221635,0.0036139501413704,0.2361820523228754
2017-02-16,0.0035681459628048,0.0035782596571386,0.2096828797318288
2017-02-17,0.003484777623791,0.0034795772897985,0.15412203574316
2017-02-21,0.0034966112318877,0.0035182182801237,0.1912451004623583
2017-02-22,0.0035229445609702,0.003546602992382,0.2064545702477881
2017-02-23,0.0035359834560562,0.0035453679984381,0.1741173397255447
2017-02-24,0.0033074467107322,0.0033080464024176,0.1541628423796723
2017-02-27,0.0033210240715504,0.0033214364575533,0.1092022039260898
2017-02-28,0.0035071501620533,0.0035239398707421,0.0
2017-03-01,0.0030168824579534,0.003045376974798,0.0058066365697765
2017-03-02,0.0029295639343191,0.0029774266840468,4.4100592371183796e-12
2017-03-03,0.0029460802447229,0.0029746450114488,5.67445361918846e-18
2017-03-06,0.0028990175608267,0.0029287713112857,9.803340450466469e-18
2017-03-07,0.0029153298015647,0.0029360937240062,0.0
2017-03-08,0.0028839209255234,0.0029238229477689,0.0005456968210639
2017-03-09,0.0028670293115097,0.0029282790720095,0.0
2017-03-10,0.0028457082294897,0.0028800926352023,4.3851307257465515e-18
2017-03-13,0.0028741335090384,0.0029177446782777,3.961056893003166e-05
2017-03-14,0.0029276676774468,0.0029418281817741,0.0014551915228366
2017-03-15,0.0023308440126106,0.0024049976251435,0.0
2017-03-16,0.002310584258857,0.0024054010688018,2.0964717892152802e-17
2017-03-17,0.0027173144224473,0.0027974560045674,0.0
2017-03-20,0.0028932782247,0.0028973461237125,0.0737290064910061
2017-03-21,0.0025906296659497,0.0026063327584593,0.1551987871251193
2017-03-22,0.0028089429488702,0.0028192535452289,0.1541628423796723
2017-03-23,0.0027636734934787,0.002781396429392,0.1541628423796723
2017-03-24,0.0030315202030324,0.0030519045142163,0.0334211262501323
2017-03-27,0.0031176250965792,0.0032099408377631,0.2733776969738877
2017-03-28,0.0030999568413003,0.0033740651752591,0.4766462700779144
2017-03-29,0.0030765266605002,0.0033493036505869,0.4646685652452582
2017-03-30,0.0031929576174917,0.0034891099688084,0.4732091968262266
2017-03-31,0.0032364042817406,0.0035470137332786,0.4826194682093698
2017-04-03,0.0032300235028096,0.0035585162811281,0.4955862282502767
2017-04-04,0.0032516444028045,0.0036102707595651,0.4830137088781698
2017-04-05,0.0032916161449498,0.0036169914351414,0.4654139227633473
2017-04-06,0.0034149842010683,0.0038330755533531,0.4918075069794713
2017-04-07,0.0034932238626916,0.00385743063566,0.4916128220435677
2017-04-10,0.003477816451149,0.0038401043387878,0.4934479598096477
2017-04-11,0.0034888935200643,0.0038072281861619,0.4512858680671724
2017-04-12,0.0034739900062313,0.0038034083936948,0.4585785575183234
2017-04-13,0.0033408460151572,0.0036973878763639,0.4669754204861347
2017-04-17,0.0031186226239787,0.0034781347908929,0.4278627585478745
2017-04-18,0.0033341070787002,0.0034986784299327,0.4419748578196268
2017-04-19,0.0042257621780368,0.004554013588072,0.5298038599366801
2017-04-20,0.0041751144679578,0.0045260724678749,0.5513492142819673
2017-04-21,0.00437995770904,0.0046078963441746,0.4928880717532585
2017-04-24,0.0039595034502853,0.0044424101557638,0.6891138020460502
2017-04-25,0.0039494329500839,0.0042349008286346,0.5145201832300194
2017-04-26,0.0040413402193787,0.0040873778712029,0.2625880933837883
2017-04-27,0.0042367141112779,0.00423102753082,0.1541628170844853
2017-04-28,0.0041612389826825,0.0041540762214458,0.1541628423796723
2017-05-01,0.0040985726213467,0.0040881206127694,0.1541628421167118
2017-05-02,0.0042069282078085,0.0042079425878507,0.2283293697961404
2017-05-03,0.0043824804024799,0.0043772503193545,0.1246440207584703
2017-05-04,0.0043523333757166,0.0043538953147194,0.0800078714487871
2017-05-05,0.0042825494978824,0.0042851187018762,0.0663748090823814
2017-05-08,0.0042548846747853,0.0042792894749228,0.0
2017-05-09,0.0042642086383161,0.0042947203638896,4.729409744023006e-17
2017-05-10,0.0043420661583833,0.0043639155013677,3.692715612282449e-17
2017-05-11,0.0043985438860602,0.0044159663190879,0.0334214076181772
2017-05-12,0.0043252203986849,0.0043350444858159,1.9210609983968916e-08
2017-05-15,0.0042894827491171,0.0043268728830599,1.4711305390461324e-08
2017-05-16,0.0040773074706424,0.0040997667730203,7.471825494887991e-08
2017-05-17,0.003388959715009,0.0036195820494576,0.7698311594112629
2017-05-18,0.0036275366608375,0.003801595816527,0.5406831212564845
2017-05-19,0.0035693523975723,0.003694910554919,0.6002630831431611
2017-05-22,0.003978078591729,0.0039626669378152,0.1541623956086808
2017-05-23,0.0040689211026819,0.0040539717729679,0.1541628423796723
2017-05-24,0.0040363009655434,0.0040442443568859,0.0022592485972033
2017-05-25,0.0037956325196656,0.0038117767410788,0.3272649919110381
2017-05-26,0.0038059431082145,0.0038743988183129,0.3783225086561967
2017-05-30,0.0039602934651108,0.0039635855115963,0.1541628423796723
2017-05-31,0.00405051190215,0.0040998857175928,0.3176102580543161
2017-06-01,0.0038887047905545,0.0041652100340511,0.718843020723944
2017-06-02,0.0039469300525929,0.0042556845715609,0.740049702742277
2017-06-05,0.0039646329078834,0.0043352730429707,0.7400499028818694
2017-06-06,0.0039516197063937,0.0043069612945044,0.7331787094945876
2017-06-07,0.0043564053648556,0.0044678772488162,0.3866811590632641
2017-06-08,0.0044494373632106,0.0045218484386382,0.3292622858954467
2017-06-09,0.0043295823273314,0.0043474762483372,0.2295194013832114
2017-06-12,0.0043255816408077,0.004358725297379,0.3003543611608948
2017-06-13,0.0043399495376441,0.0043863832359651,0.3510018464437329
2017-06-14,0.00430741118185,0.0043539416191849,0.3538053710048026
2017-06-15,0.0043572993974076,0.0044101706939531,0.2684632828203715
2017-06-16,0.004216161486912,0.0042400263311571,0.2012781053340711
2017-06-19,0.0040465986145349,0.0040994902956554,0.2614775840251848
2017-06-20,0.0039893652911906,0.0040797155402519,0.2972477613790779
2017-06-21,0.0039596701259028,0.0040479061728848,0.3128751331875254
2017-06-22,0.0039255208902387,0.003952667481292,0.2633145671966973
2017-06-23,0.0039590645141649,0.0039728113048647,0.2574730704371199
2017-06-26,0.0039999762633843,0.0040013914272115,0.2007980355203702
2017-06-27,0.0038189782061169,0.0038323779579707,5.9393371960975585e-08
2017-06-28,0.0037064015895165,0.0037063685052822,0.0795700633533382
2017-06-29,0.0030169370930086,0.0030379051025181,0.2603005891917411
2017-06-30,0.003003949324152,0.0030205447693803,0.1541628423796723
2017-07-03,0.0030010125958181,0.0030200239884682,0.2573577152982305
2017-07-05,0.0029425843258127,0.003005785886177,0.292424797714727
2017-07-06,0.0022830419561568,0.0024968315322135,0.4007969754336455
2017-07-07,0.0021714449179568,0.0024869740053575,0.4463116847883507
2017-07-10,0.002034228808672,0.0022462896066398,0.3858119360227795
2017-07-11,0.0019729356307904,0.002160513873563,0.3651278830159741
2017-07-12,0.001799342580938,0.0020750561730355,0.4116328674439652
2017-07-13,0.0027231549980292,0.00284176942809,0.3796337748586618
2017-07-14,0.0025898313230814,0.0026693565499943,0.262664374809945
2017-07-17,0.002894887696859,0.0028950234916005,0.0985280075394007
2017-07-18,0.002885514521911,0.0029165038463887,0.2251185814822434
2017-07-19,0.0028049682207309,0.0028189063514306,0.1567094275456983
2017-07-20,0.0034106462051558,0.0034301648530036,2.4320403172370645e-07
2017-07-21,0.0034736379300719,0.0034952000732384,8.860947340608975e-08
2017-07-24,0.0034692380468618,0.0035054786403506,0.0
2017-07-25,0.0036229693835451,0.0036625461505034,0.0
2017-07-26,0.0038413548944212,0.0038621308281354,9.094947017729282e-05
2017-07-27,0.0038622484804803,0.0039533375223843,1.743310299836781e-17
2017-07-28,0.003968928988473,0.004018423496862,0.0
2017-07-31,0.0039090038269807,0.0039576508425599,4.3568094929357096e-17
2017-08-01,0.0038691035131664,0.0039517899011187,0.0
2017-08-02,0.0036331944546242,0.0038231504677434,3.979361297785086e-18
2017-08-03,0.0036530190331192,0.0038579477144544,3.773516135715569e-18
2017-08-04,0.0036243013794979,0.0038609009308306,5.827467648433646e-18
2017-08-07,0.0036542236511312,0.0038996845196615,0.0
2017-08-08,0.0037564994486391,0.0039605668945349,0.0
2017-08-09,0.0037440418419132,0.0039460386572009,3.377369977720032e-17
2017-08-10,0.0034391236517394,0.0035764377683127,3.371445318792842e-17
2017-08-11,0.0036460643669183,0.0037595592004218,3.10160690813472e-18
2017-08-14,0.0034846294953346,0.0035894145396961,0.0
2017-08-15,0.0034872413065547,0.0035930934985752,6.4911047018875225e-18
2017-08-16,0.0034095102375252,0.0035480624300846,1.0855562077381629e-17
2017-08-17,0.0029570627956488,0.0029868835674941,6.046008826586407e-08
2017-08-18,0.0029045908513401,0.0029232864367581,6.438245025319418e-09
2017-08-21,0.0027890603995469,0.0028475228198287,1.6036276249076878e-17
2017-08-22,0.0025488457246494,0.002564837247978,3.1035872693019064e-08
2017-08-23,0.00253038463732,0.0026272979033596,2.8498285254962096e-17
2017-08-24,0.0022641662044847,0.0023621578005563,0.0
2017-08-25,0.0021676455342404,0.0022618954696081,0.0
2017-08-28,0.0022006156330395,0.0022836726564146,0.0
2017-08-29,0.0022596451385337,0.0022997662168998,1.5991441082629648e-17
2017-08-30,0.0022778159292129,0.0022877510109646,1.26240049677797e-08
2017-08-31,0.0022561417845202,0.0022607095979048,2.5120644200893004e-10
2017-09-01,0.002358959050034,0.0024193243676132,0.0
2017-09-05,0.0022840098951735,0.0023407592237694,0.0
2017-09-06,0.0022341812312138,0.0023024683523675,2.5812187064253045e-19
2017-09-07,0.002312268164947,0.0023474469749274,0.0
2017-09-08,0.0022261284065313,0.0023414654993657,0.0
2017-09-11,0.0018868306245964,0.001970989850475,0.0
2017-09-12,0.0019315117976766,0.0020808957618944,0.0
2017-09-13,0.0019831454165049,0.0021406771357993,2.6976241111957997e-19
2017-09-14,0.0019994984024927,0.0021689678168968,5.882209316617274e-19
2017-09-15,0.0020333398316933,0.0021157511727027,0.0
2017-09-18,0.002041084039653,0.0021198286491579,0.0
2017-09-19,0.0020474834505651,0.0021244025724827,0.0015316499268351
2017-09-20,0.0020638729849405,0.002132163812072,0.0
2017-09-21,0.0020204304575092,0.0019925579900916,0.1541628423796723
2017-09-22,0.0019931061643732,0.0019696085498354,0.1327788177686077
2017-09-25,0.0020675478164527,0.0020518056958094,9.926679798084392e-10
2017-09-26,0.0021531684484102,0.0021517101640056,0.1511660331182862
2017-09-27,0.0024822223229399,0.0025066372824008,0.1898138377346105
2017-09-28,0.002490602239915,0.0025052782514658,0.1533150158283976
2017-09-29,0.0024904876585747,0.0025355341570329,0.2000587750876751
2017-10-02,0.0025262017512983,0.0025664873375557,0.2012623993573426
2017-10-03,0.0024841214410915,0.002492918970507,0.1541628423796723
2017-10-04,0.0024543125895614,0.0024645740824074,0.1541628423796291
2017-10-05,0.0024139256125262,0.0024048959833496,0.1517785480266099
2017-10-06,0.0023356366536833,0.0023294275145576,0.155618033903275
2017-10-09,0.0022802153369836,0.002283418098771,0.1541628423796723
2017-10-10,0.0021822407008827,0.0021949630383078,0.1548533060353076
2017-10-11,0.0022195222171151,0.0023691869149299,0.2633150367737034
2017-10-12,0.0022955127182436,0.0024729277787399,0.3255643024294965
2017-10-13,0.0023675268629371,0.0025789995058639,0.7813577504772974
2017-10-16,0.0024084221101291,0.0025790839098639,0.2618599934802116
2017-10-17,0.0023490418323081,0.0025461164232528,0.7615164891013695
2017-10-18,0.0027124358093637,0.002805119691478,0.2139043702563929
2017-10-19,0.0029391452067812,0.0031284477277253,0.3105617987666467
2017-10-20,0.0029005879840227,0.003139921598392,0.3504527916749956
2017-10-23,0.0028475153534112,0.0031294536879146,0.3856616400819981
2017-10-24,0.0029856038584569,0.0035466960576949,0.7425770315222436
2017-10-25,0.0030563214372398,0.0034030862850924,1.0
2017-10-26,0.0030207633268486,0.0034429461870491,1.0
2017-10-27,0.0030321925549299,0.0034270220718429,1.0
2017-10-30,0.0030827598141819,0.0035775863097066,0.7054355043645268
2017-10-31,0.003164440656947,0.0035294598848956,0.4827921119844138
2017-11-01,0.0035016386376168,0.0038438384913054,0.5370399609977551
2017-11-02,0.003513126587825,0.0039137156896532,0.5397369651295794
2017-11-03,0.0035479690588474,0.0039725194552897,0.5300770850374315
2017-11-06,0.0038551280254534,0.0042368208578369,0.4378730058034244
2017-11-07,0.0038368328761036,0.0042090305330655,0.3948026708511438
2017-11-08,0.0037764976912296,0.0038415853770954,0.2840854812118872
2017-11-09,0.0037187702277121,0.0037975432872747,3.379132011919359e-19
2017-11-10,0.003706320530413,0.0037742837194195,3.3628507669609426e-18
2017-11-13,0.0037314811698241,0.0038083251579623,1.4995574054613368e-18
2017-11-14,0.0037461236647685,0.0038198420957728,0.0
2017-11-15,0.0033406403581402,0.003406268442089,0.0
2017-11-16,0.0030908763604487,0.0032837470350007,6.15926760998265e-17
2017-11-17,0.0030462613347303,0.003245804789438,6.645736733621747e-17
2017-11-20,0.0032669348038715,0.0033986323169879,2.791090245126785e-17
2017-11-21,0.0031862616358032,0.0033095753871796,1.0031454217720977e-17
2017-11-22,0.0031270098352474,0.0032511593606302,0.0
2017-11-24,0.0031390470849908,0.0032476742530457,4.1490737097310095e-18
2017-11-27,0.0031223809853543,0.0032519868879747,0.0
2017-11-28,0.0028612514149835,0.0029184132808239,0.0
2017-11-29,0.0029149788895751,0.0029462848092662,1.9432692778591557e-08
2017-11-30,0.0025409687571423,0.0025491952548529,0.0701393639770381
2017-12-01,0.002625021646425,0.0026337346468703,0.1838181085344367
2017-12-04,0.0029663423624471,0.0029730875241776,0.133207149738003
2017-12-05,0.0026816379152604,0.0026858714710802,0.1538445643549632
2017-12-06,0.0026127460745664,0.0026860297545239,2.5359903150161806e-17
2017-12-07,0.002603902841382,0.0026786460432694,0.0
2017-12-08,0.0025609795599969,0.0025981018274134,2.723286603294224e-07
2017-12-11,0.0026685744030456,0.0027472087602589,0.0
2017-12-12,0.0027393491268219,0.0027909741894555,5.615458750321254e-17
2017-12-13,0.0028077619300088,0.0028697576790713,1.0326080812186958e-17
2017-12-14,0.002929129713746,0.002973161145206,1.3840228734393573e-17
2017-12-15,0.0031458612933056,0.0032688867278278,0.4750176839449155
2017-12-18,0.0031220841390978,0.0032369068588573,4.3446225077287794e-17
2017-12-19,0.0029711752781369,0.0030879667292693,0.0
2017-12-20,0.0029288820346228,0.003078474543764,7.002855768567255e-18
2017-12-21,0.0029460311350204,0.0030792768355587,5.5306782983886385e-17
2017-12-22,0.002915727267048,0.0030405536793622,0.0
2017-12-26,0.0029953975078382,0.0031316022777887,0.0
2017-12-27,0.0033803108149865,0.003405332193792,0.1681274226012108
2017-12-28,0.0038303829610965,0.0039172491555116,0.4190918617664617
2017-12-29,0.0041398848781146,0.0041391776741127,0.1009216039421291
2018-01-02,0.004127894756458,0.0041254816265794,0.014566451538691
2018-01-03,0.0041912625847784,0.004205088601529,0.1468871673909725
2018-01-04,0.005375513402379,0.0054958989233141,0.0
2018-01-05,0.0082071832548675,0.0085908434018639,0.0
2018-01-08,0.0081968986191169,0.00865765811576,0.0
2018-01-09,0.0080410639999429,0.0085955527468959,0.0
2018-01-10,0.0095204384158371,0.010177172398794,0.0
