date,10y,BEST_EPS,CORR_COEF,DVD_PAYOUT_RATIO,DVD_SH_LAST,NET_AGGTE_DVD_YLD,NET_DEBT_TO_EBITDA,PE_RATIO,PX_TO_BOOK_RATIO,SHORT_AND_LONG_TERM_DEBT,acc_rate,bbb_credit,default_yield,erp,est_pe,global_bonds_total_r,indust_prod,inflation_total_r,libor3m,sentiment,spread,spx,spx_add,spx_add_bid,tail,ts
2015-07-17,2.3469,117.544,0.962946,41.4145,0.0,1.99,1.2236,18.3502,2.9223,831.8728,6.42986301369863e-05,289.31,4.21,90.63,2126.64,438.8739,-0.31,312.4314,0.29175,30.81,4.190000000000055,0.0011062519712468077,2126.64,2122.45,178.61,167.738
2015-07-20,2.3723,117.5419,0.963035,41.4145,0.051696,1.98,1.2236,18.3643,2.9245,831.8728,0.00019498356164383563,284.68,4.24,90.98,2128.28,438.6191,-0.31,312.2396,0.295,30.81,7.700000000000273,0.0007711695444458933,2128.28,2120.58,178.7,166.218
2015-07-21,2.3253,117.6953,0.962488,41.4135,0.081318,1.99,1.2236,18.286,2.912,831.8728,6.370684931506849e-05,291.83,4.37,90.32,2119.21,439.7507,-0.31,312.3531,0.2941,30.81,13.420000000000073,-0.0042616573007311365,2119.21,2105.79,177.96,164.347
2015-07-22,2.3235,117.7137,0.962473,41.4135,0.219963,2.0,1.2236,18.2423,2.9051,831.8728,6.365753424657535e-05,289.65,4.48,89.52,2114.15,439.7815,-0.31,313.6286,0.2925,30.81,5.550000000000182,-0.002387682202330099,2114.15,2108.6,177.55,161.314
2015-07-23,2.2677,117.7306,0.962753,41.4135,0.140215,2.01,1.2236,18.1388,2.8886,831.8728,6.212876712328768e-05,291.23,4.55,88.37,2102.15,440.9076,-0.31,313.9333,0.2951,32.54,0.36000000000012733,-0.005676040016082129,2102.15,2101.79,176.65,156.941
2015-07-24,2.2624,117.9937,0.962954,41.4135,0.00862,2.03,1.2236,17.9446,2.8577,831.8728,6.198356164383561e-05,286.76,4.68,87.41,2079.65,441.3035,-0.31,314.5619,0.2936,32.54,3.900000000000091,-0.010703327545608099,2079.65,2075.75,174.95,158.018
2015-07-27,2.2175,118.0582,0.963058,41.371,0.004074,2.04,1.2236,17.841,2.8412,831.8728,0.00018226027397260272,290.09,4.86,86.53,2067.64,443.5573,-0.31,316.2788,0.2941,32.54,3.0599999999999454,-0.0057750102180655905,2067.64,2064.58,174.12,156.393
2015-07-28,2.2499,118.1533,0.963214,41.371,0.012091,2.02,1.2236,18.062,2.8764,831.8728,6.164109589041096e-05,288.01,4.79,87.66,2093.25,442.4552,-0.31,315.6633,0.2968,32.54,2.019999999999982,0.012386102029366963,2093.25,2091.23,175.86,157.776
2015-07-29,2.2859,117.9591,0.963279,41.371,0.262597,2.02,1.2236,18.1942,2.8974,831.8728,6.262739726027396e-05,285.88,4.65,88.54,2108.57,442.1868,-0.31,315.7288,0.2968,32.54,6.789999999999964,0.007318762689597635,2108.57,2101.78,177.04,157.815
2015-07-30,2.2589,118.0002,0.96328,41.3706,0.170386,2.02,1.2236,18.1947,2.8975,831.8728,6.188767123287672e-05,293.65,4.63,88.19,2108.63,440.8875,-0.31,315.8846,0.3001,21.11,3.75,2.845530383144279e-05,2108.63,2104.88,177.03,152.749
2015-07-31,2.1801,117.7783,0.963303,41.3706,0.023046,2.02,1.2236,18.1533,2.8909,831.8728,5.972876712328767e-05,297.99,4.69,87.52,2103.84,443.4764,0.63,318.2139,0.3086,21.11,5.690000000000055,-0.0022716171163267296,2103.84,2098.15,176.63,151.555
2015-08-03,2.148,117.5866,0.963416,41.3694,0.000937,2.03,1.2236,18.1033,2.883,831.8728,0.00017654794520547947,298.49,4.77,86.28,2098.04,443.0376,0.63,317.9757,0.3037,21.11,6.130000000000109,-0.002756863639820639,2098.04,2091.91,176.13,147.942
2015-08-04,2.2213,117.5378,0.963425,41.3718,0.055931,2.03,1.2236,18.0618,2.8765,831.8728,6.0857534246575334e-05,284.07,4.57,86.35,2093.32,442.4568,0.63,317.1819,0.3011,21.11,3.900000000000091,-0.0022497187851517886,2093.32,2089.42,175.75,148.519
2015-08-05,2.2699,117.5075,0.963187,41.373,0.798366,2.03,1.2236,18.1177,2.8854,831.8728,6.21890410958904e-05,285.09,4.51,87.46,2099.84,439.3377,0.63,314.8204,0.3109,21.11,8.440000000000055,0.003114669520188018,2099.84,2091.4,176.29,153.963
2015-08-06,2.2214,117.5375,0.963199,41.3705,0.591066,2.05,1.2236,17.9773,2.8631,831.8728,6.0860273972602746e-05,295.14,4.63,86.27,2083.56,440.2211,0.63,315.015,0.3114,24.32,4.960000000000036,-0.007752971654983343,2083.56,2078.6,175.12,151.681
2015-08-07,2.1623,117.579,0.963203,41.3705,0.05586,2.05,1.2236,17.9256,2.8548,831.8728,5.924109589041096e-05,298.77,4.8,85.02,2077.57,441.7091,0.63,316.4064,0.3116,24.32,5.930000000000291,-0.0028748872122712488,2077.57,2071.64,174.63,144.142
2015-08-10,2.2269,117.6006,0.963476,41.3705,0.047394,2.03,1.2236,18.1552,2.8914,831.8728,0.00018303287671232878,289.73,4.74,87.04,2104.18,441.4586,0.63,315.797,0.3142,24.32,6.059999999999945,0.012808232694927035,2104.18,2098.12,176.65,150.185
2015-08-11,2.1409,117.5983,0.963543,41.3705,0.385733,2.05,1.2236,17.9817,2.8638,831.8728,5.8654794520547936e-05,307.54,4.93,85.08,2084.07,443.3757,0.63,318.3296,0.31435,24.32,2.300000000000182,-0.009557167162504987,2084.07,2081.77,175.13,146.385
2015-08-12,2.148,117.4961,0.963531,41.3705,0.486489,2.05,1.2236,17.9988,2.8665,831.8728,5.884931506849316e-05,291.35,5.02,85.37,2086.05,445.9009,0.63,320.0474,0.3093,24.32,5.720000000000255,0.0009500640573494312,2086.05,2080.33,175.32,147.894
2015-08-13,2.1854,117.4488,0.963472,44.6956,0.317247,2.05,1.3617,17.9279,2.8422,847.0321,5.987397260273972e-05,293.7,4.91,85.6,2083.39,443.8559,0.63,318.1352,0.3205,30.45,7.529999999999745,-0.0012751372210638712,2083.39,2075.86,175.08,147.402
2015-08-14,2.1977,117.362,0.963506,44.6959,0.00455,2.05,1.3601,17.9981,2.853,847.0321,6.02109589041096e-05,297.23,4.9,85.85,2091.54,443.545,0.63,317.6186,0.32445,30.45,4.239999999999782,0.0039118935964941315,2091.54,2087.3,175.73,147.19
2015-08-17,2.1678,117.3653,0.963203,44.6968,0.400213,2.04,1.3605,18.092,2.8649,846.2316,0.00017817534246575346,300.58,4.93,85.73,2102.44,443.6572,0.63,317.9247,0.33285,30.45,6.1599999999998545,0.005211470973541132,2102.44,2096.28,176.58,145.797
2015-08-18,2.1925,117.357,0.963199,44.7003,0.392888,2.04,1.3617,18.0456,2.8586,846.6642,6.006849315068493e-05,293.93,4.92,86.25,2096.92,442.6917,0.63,316.6326,0.33285,30.45,6.349999999999909,-0.0026255208234241545,2096.92,2090.57,176.19,147.046
2015-08-19,2.1256,117.3491,0.963305,44.7132,0.135109,2.06,1.3634,17.8975,2.8369,846.6535,5.8235616438356165e-05,308.97,5.04,84.78,2079.61,443.5281,0.63,316.9785,0.33335,30.45,5.269999999999982,-0.008254964424012301,2079.61,2074.34,174.83,146.421
2015-08-20,2.0679,117.3103,0.964267,44.7415,0.002476,2.11,1.3662,17.5272,2.7776,846.0114,5.665479452054794e-05,312.09,5.17,82.17,2035.73,446.1812,0.63,319.2434,0.3291,26.82,5.039999999999964,-0.021100110116800797,2035.73,2030.69,171.68,141.22
2015-08-21,2.0365,117.2819,0.965579,44.742,0.323706,2.18,1.3502,16.9686,2.6894,846.0329,5.579452054794521e-05,309.35,5.27,79.93,1970.89,448.2398,0.63,320.257,0.3291,26.82,0.9500000000000455,-0.031850982202944356,1970.89,1969.94,168.16,141.762
2015-08-24,2.0034,117.211,0.967317,44.7339,0.049511,2.27,1.3497,16.2968,2.5861,845.9337,0.00016466301369863013,310.83,5.56,75.5,1893.21,453.1948,0.63,322.0133,0.3316,26.82,7.289999999999964,-0.03941366590728046,1893.21,1885.92,165.43,143.141
2015-08-25,2.0714,117.2275,0.967518,44.7351,0.023389,2.3,1.3493,16.0766,2.552,845.988,5.675068493150685e-05,308.56,5.36,77.06,1867.61,448.1979,0.63,317.7149,0.327,26.82,4.490000000000009,-0.013522007595565322,1867.61,1863.12,163.29,146.684
2015-08-26,2.1752,117.2021,0.969156,44.7405,0.153166,2.21,1.3501,16.7083,2.6514,845.8184,5.9594520547945195e-05,313.78,5.27,80.57,1940.51,447.8501,0.63,314.9369,0.3252,26.82,6.680000000000064,0.03903384539598753,1940.51,1933.83,169.42,149.925
2015-08-27,2.1841,117.2117,0.969809,44.7515,0.202324,2.16,1.3507,17.1149,2.7159,845.9541,5.983835616438356e-05,320.83,5.16,82.27,1987.66,444.8871,0.63,313.6252,0.3244,32.5,10.370000000000118,0.024297736162143035,1987.66,1977.29,168.72,149.236
2015-08-28,2.1807,117.1967,0.969788,44.7512,0.246895,2.16,1.3507,17.1253,2.7176,845.9541,5.9745205479452055e-05,314.94,5.1,82.37,1988.87,444.7786,0.63,314.143,0.329,32.5,7.699999999999818,0.0006087560246721413,1988.87,1981.17,168.91,146.106
2015-08-31,2.2179,117.1434,0.96992,44.7516,0.227857,2.18,1.3507,16.9818,2.6948,845.9541,0.0001822931506849315,312.87,5.04,81.84,1972.18,443.9924,-0.17,314.0642,0.329,32.5,9.310000000000173,-0.008391699809439435,1972.18,1962.87,167.52,147.846
2015-09-01,2.1524,117.2291,0.970733,44.7644,0.096502,2.25,1.3537,16.4799,2.6138,846.833,5.8969863013698635e-05,321.11,5.15,79.62,1913.85,445.3833,-0.17,314.0635,0.334,32.5,4.230000000000018,-0.029576407832956453,1913.85,1909.62,164.57,144.622
2015-09-02,2.1843,117.2248,0.971033,44.7641,0.327489,2.2,1.3537,16.7813,2.6616,846.833,5.984383561643835e-05,317.45,5.09,81.23,1948.86,444.428,-0.17,312.8623,0.3325,32.5,9.129999999999882,0.018292969668469272,1948.86,1939.73,165.59,147.226
2015-09-03,2.1596,117.4764,0.971031,44.7502,0.108351,2.2,1.3463,16.8056,2.665,846.6274,5.9167123287671235e-05,322.28,5.06,80.94,1951.13,443.7037,-0.17,312.8527,0.3335,32.38,11.840000000000146,0.0011647835144650287,1951.13,1939.29,165.67,146.327
2015-09-04,2.1244,117.4692,0.971229,44.75,0.149122,2.24,1.3465,16.5479,2.6241,846.6481,5.82027397260274e-05,322.56,5.11,79.23,1921.22,445.2765,-0.17,314.2727,0.332,32.38,8.279999999999973,-0.015329578244401953,1921.22,1912.94,164.2,141.373
2015-09-08,2.1828,117.3973,0.971698,44.7504,0.230915,2.18,1.3465,16.9637,2.6899,846.6481,0.00023921095890410958,307.94,5.0,82.0,1969.41,445.4051,-0.17,314.8626,0.332,32.38,13.759999999999991,0.025083020164270664,1969.41,1955.65,166.47,144.606
2015-09-09,2.2006,117.3378,0.971876,44.7504,0.172995,2.21,1.3456,16.7275,2.6525,846.4629,6.0290410958904114e-05,317.54,4.91,80.66,1942.04,444.7601,-0.17,314.6242,0.333,32.38,8.559999999999945,-0.013897563229596788,1942.04,1933.48,164.84,145.393
2015-09-10,2.222,117.3403,0.971871,44.7503,0.163931,2.2,1.3456,16.8151,2.6665,846.4629,6.087671232876712e-05,309.33,4.91,81.4,1952.29,445.1648,-0.17,315.3771,0.336,34.65,6.920000000000073,0.005277955139955992,1952.29,1945.37,165.27,148.498
2015-09-11,2.1883,117.2788,0.972368,44.7483,0.607809,2.2,1.3454,16.89,2.6781,846.4179,5.995342465753425e-05,316.17,4.94,81.3,1961.05,446.4522,-0.17,316.4988,0.3372,34.65,7.720000000000027,0.0044870382986135215,1961.05,1953.33,165.58,147.9
2015-09-14,2.1831,117.2326,0.972545,44.7483,0.122813,2.21,1.3454,16.8209,2.6672,846.4179,0.00017943287671232878,313.23,4.98,80.96,1953.03,446.8631,-0.17,315.3569,0.3355,34.65,6.240000000000009,-0.0040896458529868784,1953.03,1946.79,164.88,145.345
2015-09-15,2.2867,117.2373,0.972659,44.7483,0.025727,2.18,1.3454,17.0368,2.7014,846.4179,6.264931506849316e-05,305.02,4.88,83.38,1978.09,444.8695,-0.17,313.3298,0.33425,34.65,7.029999999999973,0.012831344116577714,1978.09,1971.06,166.5,148.025
2015-09-16,2.294,117.1249,0.972717,44.7483,0.074952,2.17,1.3454,17.1851,2.7249,846.4179,6.284931506849315e-05,316.04,4.96,84.46,1995.31,445.0309,-0.17,314.0809,0.3396,34.65,8.659999999999854,0.008705367298757816,1995.31,1986.65,167.79,147.916
2015-09-17,2.1903,117.0651,0.972745,44.7336,0.326946,2.17,1.3447,17.1411,2.719,846.4141,6.00082191780822e-05,326.5,5.08,83.28,1990.2,446.0245,-0.17,315.1982,0.3451,33.26,6.830000000000155,-0.0025610055580335134,1990.2,1983.37,167.32,150.677
2015-09-18,2.1336,117.0242,0.972959,44.7336,0.01681,2.21,1.3447,16.864,2.675,846.4141,5.8454794520547945e-05,325.64,5.17,80.72,1958.03,449.5957,-0.17,317.9469,0.3192,33.26,4.680000000000064,-0.016164204602552523,1958.03,1953.35,164.55,145.186
2015-09-21,2.2012,117.4285,0.973085,44.7336,0.022101,2.19,1.3447,16.941,2.6872,846.4141,0.00018092054794520548,307.88,5.12,82.41,1966.97,445.7496,-0.17,313.6242,0.326,33.26,0.5499999999999545,0.004565813598361723,1966.97,1966.42,164.72,149.089
2015-09-22,2.1337,117.4152,0.973168,44.7335,0.04956,2.22,1.3447,16.7323,2.6541,846.4141,5.845753424657535e-05,325.63,5.34,79.9,1942.74,446.3604,-0.17,313.6471,0.3265,33.26,7.039999999999964,-0.01231843902042229,1942.74,1935.7,163.22,145.583
2015-09-23,2.1497,117.4115,0.973161,44.7335,0.100866,2.23,1.3447,16.698,2.6487,846.4141,5.889589041095891e-05,315.45,5.35,79.82,1938.76,445.5638,-0.17,312.8517,0.3255,33.26,4.289999999999964,-0.002048652933485662,1938.76,1934.47,162.79,144.65
2015-09-24,2.1266,117.3854,0.973178,44.7335,0.0,2.23,1.3447,16.6419,2.6398,846.4141,5.826301369863013e-05,316.56,5.5,78.87,1932.24,448.0724,-0.17,314.825,0.3264,32.12,8.920000000000073,-0.0033629742722152134,1932.24,1923.32,162.45,144.296
2015-09-25,2.1623,117.3564,0.972318,44.7335,0.007683,2.24,1.3466,16.6341,2.6381,846.4731,5.924109589041096e-05,312.77,5.52,79.52,1931.34,444.796,-0.17,311.0965,0.3261,32.12,6.990000000000009,-0.0004657806483666649,1931.34,1924.35,162.32,146.653
2015-09-28,2.0949,117.2766,0.972161,44.7335,0.559355,2.29,1.3466,16.2072,2.5704,846.4731,0.00017218356164383562,327.75,5.9,76.49,1881.77,446.3627,-0.17,311.9612,0.3266,32.12,4.190000000000055,-0.02566611782492978,1881.77,1877.58,159.65,142.27
2015-09-29,2.0508,117.2433,0.972113,44.7339,0.110403,2.29,1.3466,16.2271,2.5736,846.4731,5.618630136986302e-05,323.8,6.03,76.41,1884.09,446.6875,-0.17,312.2506,0.3255,32.12,8.3599999999999,0.0012328818080848958,1884.09,1875.73,159.59,139.825
2015-09-30,2.0368,117.2321,0.972104,44.7341,0.118115,2.25,1.3466,16.5367,2.6227,846.4731,5.58027397260274e-05,325.04,6.0,78.08,1920.03,446.2552,-0.28,311.8901,0.325,32.12,8.039999999999964,0.0190755218699743,1920.03,1911.99,161.65,140.387
2015-10-01,2.0368,117.1947,0.972175,44.7312,0.132476,2.25,1.3442,16.5757,2.6298,846.4731,5.58027397260274e-05,330.44,6.04,78.17,1923.82,447.5359,-0.28,314.329,0.324,28.11,5.579999999999927,0.001973927490716232,1923.82,1918.24,161.67,138.807
2015-10-02,1.9929,117.1452,0.972412,44.7312,0.190873,2.22,1.3442,16.8131,2.6675,846.4731,5.46e-05,336.71,6.21,78.75,1951.36,449.6078,-0.28,316.6079,0.3271,28.11,5.639999999999873,0.014315268580220586,1951.36,1945.72,163.44,140.948
2015-10-05,2.0562,117.1326,0.972561,44.7319,0.099737,2.18,1.3442,17.1206,2.7163,846.4731,0.0001690027397260274,329.15,5.98,80.81,1987.05,447.6491,-0.28,314.5379,0.3232,28.11,12.089999999999918,0.01828980813381431,1987.05,1974.96,165.79,144.705
2015-10-06,2.0315,117.0807,0.972269,44.732,0.00249,2.19,1.3442,17.0592,2.7065,846.4731,5.565753424657534e-05,335.62,5.89,80.27,1979.92,448.5671,-0.28,315.4335,0.318,28.11,7.380000000000109,-0.0035882338139452408,1979.92,1972.54,165.11,142.639
2015-10-07,2.0668,117.0035,0.972309,44.732,0.770951,2.18,1.3442,17.1963,2.7283,846.4731,5.662465753424658e-05,332.26,5.66,81.11,1995.83,448.697,-0.28,315.8143,0.3186,28.11,9.899999999999864,0.008035678209220576,1995.83,1985.93,166.36,143.782
2015-10-08,2.104,116.9256,0.972281,44.7322,0.005262,2.15,1.3442,17.348,2.7523,846.4731,5.764383561643835e-05,326.2,5.62,82.54,2013.43,448.7924,-0.28,315.398,0.3196,37.52,8.320000000000164,0.008818386335509576,2013.43,2005.11,167.45,146.704
2015-10-09,2.0881,116.8638,0.972279,44.7322,0.061709,2.15,1.3442,17.3606,2.7543,846.4731,5.720821917808218e-05,331.19,5.48,82.32,2014.89,449.6643,-0.28,315.1764,0.3206,37.52,4.070000000000164,0.0007251307470337309,2014.89,2010.82,167.67,144.71
2015-10-12,2.0881,116.7993,0.971838,44.7322,0.0,2.15,1.3442,17.3827,2.7579,846.4731,0.00017162465753424656,334.73,5.48,81.98,2017.46,450.5581,-0.28,316.0261,0.32075,37.52,5.600000000000136,0.0012755038736604885,2017.46,2011.86,167.62,144.71
2015-10-13,2.0439,116.73,0.971632,44.7376,0.194319,2.17,1.3442,17.2641,2.739,846.4731,5.59972602739726e-05,333.96,5.63,81.27,2003.69,450.5264,-0.28,314.4155,0.3205,37.52,6.0900000000001455,-0.006825414134604912,2003.69,1997.6,166.66,142.294
2015-10-14,1.9718,116.7339,0.971377,44.7378,0.113881,2.18,1.3442,17.1827,2.7261,846.4731,5.402191780821918e-05,334.72,5.72,79.97,1994.24,453.1285,-0.28,317.1675,0.31705,37.52,8.539999999999964,-0.004716298429397803,1994.24,1985.7,166.06,141.908
2015-10-15,2.0175,116.6327,0.971475,44.7376,0.107361,2.14,1.3442,17.4382,2.7666,846.4731,5.527397260273973e-05,328.78,5.67,81.81,2023.86,452.8863,-0.28,316.7284,0.31515,34.08,8.079999999999927,0.01485277599486512,2023.86,2015.78,168.2,141.663
2015-10-16,2.0334,116.6022,0.971336,44.7376,0.0,2.13,1.3442,17.518,2.7792,846.4731,5.5709589041095886e-05,329.66,5.58,81.97,2033.11,452.3971,-0.28,316.2399,0.31715,34.08,7.199999999999818,0.004570474242289402,2033.11,2025.91,168.92,142.051
2015-10-19,2.0228,116.4413,0.972296,44.7375,0.029386,2.13,1.3442,17.5227,2.78,846.4731,0.00016625753424657537,330.43,5.57,82.34,2033.66,451.3406,-0.28,315.0192,0.31665,34.08,7.230000000000018,0.00027052151629769483,2033.66,2026.43,168.78,143.219
2015-10-20,2.067,116.3843,0.972291,44.7373,0.055754,2.14,1.3442,17.4993,2.776,846.4731,5.663013698630137e-05,328.19,5.47,82.62,2030.77,450.5707,-0.28,314.3985,0.3204,34.08,4.490000000000009,-0.001421083170244808,2030.77,2026.28,168.58,143.392
2015-10-21,2.0228,116.3647,0.972174,44.7373,0.259102,2.15,1.3442,17.3974,2.7599,846.4731,5.541917808219179e-05,334.01,5.49,81.54,2018.94,451.3023,-0.28,315.6455,0.3164,34.08,6.220000000000027,-0.005825376581296671,2018.94,2012.72,167.74,139.782
2015-10-22,2.0263,116.3757,0.972326,44.7373,0.054655,2.12,1.3442,17.6868,2.8058,846.4731,5.5515068493150685e-05,329.01,5.49,83.33,2052.51,449.748,-0.28,315.3086,0.3199,34.77,-1.3999999999996362,0.016627537222502875,2052.51,2053.91,170.29,142.167
2015-10-23,2.0866,116.4095,0.972361,44.7381,0.009216,2.09,1.3442,17.8818,2.8367,846.4731,5.7167123287671233e-05,321.34,5.36,84.53,2075.15,447.393,-0.28,313.7527,0.3229,34.77,8.519999999999982,0.011030396928638497,2075.15,2066.63,172.06,144.124
2015-10-26,2.0564,116.3754,0.9725,44.7381,0.015284,2.09,1.3442,17.8476,2.8313,846.4731,0.00016901917808219178,328.48,5.39,83.91,2071.18,448.1727,-0.28,314.614,0.32315,34.77,7.869999999999891,-0.0019131147145990957,2071.18,2063.31,171.81,141.513
2015-10-27,2.037,116.4295,0.972506,44.7379,0.0,2.1,1.3442,17.802,2.8241,846.4731,5.580821917808219e-05,325.13,5.45,83.57,2065.89,449.1101,-0.28,315.3873,0.3239,34.77,10.210000000000036,-0.0025540995953997614,2065.89,2055.68,171.33,141.2
2015-10-28,2.1009,116.4317,0.972607,44.7381,0.198532,2.08,1.3442,18.0128,2.8575,846.4731,5.755890410958905e-05,321.87,5.38,84.76,2090.35,448.6353,-0.28,314.7372,0.3219,34.77,9.949999999999818,0.011839933394323987,2090.35,2080.4,173.31,139.392
2015-10-29,2.1725,116.4252,0.972613,44.7379,0.240469,2.08,1.3442,18.0054,2.8562,846.4731,5.952054794520547e-05,314.72,5.29,85.92,2089.41,445.3036,-0.28,311.7966,0.3289,40.39,7.049999999999727,-0.00044968545937285054,2089.41,2082.36,173.25,144.481
2015-10-30,2.1421,116.4494,0.972629,44.7383,0.0,2.09,1.3442,17.9188,2.8425,846.4731,5.868767123287672e-05,325.79,5.27,85.21,2079.36,447.1977,-0.28,314.1132,0.3341,40.39,7.800000000000182,-0.0048099702786910115,2079.36,2071.56,172.43,141.401
2015-11-02,2.1709,116.9156,0.972719,44.7383,0.003838,2.07,1.3442,18.1315,2.8762,846.4731,0.00017843013698630136,317.91,5.2,86.48,2104.05,446.4293,-0.28,312.7945,0.3341,40.39,6.960000000000036,0.011873845798707316,2104.05,2097.09,174.31,141.363
2015-11-03,2.2105,116.8404,0.972642,44.7383,0.034873,2.06,1.3442,18.181,2.8841,846.4731,6.056164383561644e-05,316.95,5.11,87.41,2109.79,444.8367,-0.28,311.0515,0.3336,40.39,6.369999999999891,0.002728072051519481,2109.79,2103.42,174.87,144.065
2015-11-04,2.225,116.7862,0.972644,44.7383,0.72177,2.07,1.3442,18.1165,2.8738,846.4731,6.095890410958905e-05,319.5,5.11,87.04,2102.31,443.233,-0.28,309.8411,0.3366,40.39,6.110000000000127,-0.0035453765540646165,2102.31,2096.2,174.26,140.923
2015-11-05,2.2323,116.696,0.97266,44.7386,0.436844,2.07,1.3442,18.096,2.8706,846.4731,6.115890410958903e-05,318.31,5.18,87.34,2099.93,442.7575,-0.28,308.8849,0.3439,39.0,7.399999999999636,-0.0011320880364932284,2099.93,2092.53,174.15,140.273
2015-11-06,2.3252,116.678,0.972747,44.7386,0.236827,2.08,1.3442,18.0895,2.8696,846.4731,6.37041095890411e-05,311.48,5.17,88.34,2099.2,438.4448,-0.28,305.135,0.3414,39.0,4.899999999999636,-0.00034763063530685034,2099.2,2094.3,174.04,143.527
2015-11-09,2.3436,117.0207,0.972864,47.357,0.435907,2.1,1.4502,18.1059,2.8216,850.109,0.00019262465753424655,317.56,5.29,87.59,2078.58,438.0615,-0.28,305.3836,0.3556,39.0,5.0900000000001455,-0.00982278963414629,2078.58,2073.49,172.4,145.746
2015-11-10,2.3419,116.8109,0.972865,47.3583,0.541211,2.1,1.45,18.1337,2.8262,849.796,6.416164383561644e-05,317.99,5.35,87.51,2081.72,438.328,-0.28,306.7544,0.3561,39.0,6.029999999999745,0.0015106466914911465,2081.72,2075.69,172.72,146.164
2015-11-11,2.3301,116.8249,0.972875,47.3639,0.0,2.11,1.4508,18.0754,2.8209,850.0042,6.383835616438356e-05,317.08,5.35,87.46,2075.0,439.1989,-0.28,307.5363,0.3591,39.0,12.769999999999982,-0.0032280998405164185,2075.0,2062.23,172.15,145.168
2015-11-12,2.3116,116.7804,0.973036,47.4272,0.378927,2.14,1.4533,17.8296,2.7832,849.8878,6.333150684931506e-05,318.49,5.48,85.79,2045.97,439.4896,-0.28,307.8633,0.3616,34.27,9.680000000000064,-0.01399036144578314,2045.97,2036.29,169.93,143.698
2015-11-13,2.2658,116.9581,0.973282,47.4398,0.017708,2.16,1.4536,17.63,2.7521,849.5246,6.207671232876713e-05,324.42,5.61,84.56,2023.04,439.881,-0.28,308.1039,0.3636,34.27,6.319999999999936,-0.011207397957936904,2023.04,2016.72,168.14,142.705
2015-11-16,2.2676,116.9601,0.97376,47.4367,0.359526,2.13,1.4541,17.8941,2.7929,849.1389,0.0001863780821917808,320.72,5.65,85.87,2053.19,439.8074,-0.28,308.0613,0.3641,34.27,13.110000000000127,0.014903313824738973,2053.19,2040.08,170.46,141.25
2015-11-17,2.2658,116.9775,0.973714,47.4316,0.434339,2.14,1.4537,17.8678,2.7901,849.9468,6.207671232876713e-05,324.6,5.57,85.58,2050.44,439.1658,-0.28,307.5516,0.3671,34.27,7.029999999999973,-0.0013393792099123392,2050.44,2043.41,170.28,141.06
2015-11-18,2.2728,117.1345,0.973843,47.4364,0.1645,2.1,1.4542,18.1598,2.8361,849.8167,6.226849315068494e-05,321.77,5.62,86.86,2083.58,439.2563,-0.28,308.0773,0.3696,34.27,6.119999999999891,0.016162384658902518,2083.58,2077.46,172.95,139.314
2015-11-19,2.2482,117.0375,0.973863,47.4321,0.090214,2.1,1.4546,18.1418,2.8337,849.9398,6.159452054794521e-05,322.48,5.69,86.37,2081.24,441.64,-0.28,310.0279,0.3776,30.77,4.269999999999982,-0.0011230670288638889,2081.24,2076.97,172.76,135.208
2015-11-20,2.2623,117.0302,0.973835,47.3558,0.323071,2.09,1.455,18.194,2.8445,849.9956,6.198082191780823e-05,321.77,5.75,86.9,2089.17,440.8385,-0.28,309.7685,0.3821,30.77,6.4900000000002365,0.0038102285176147,2089.17,2082.68,173.43,134.101
2015-11-23,2.2377,117.0242,0.973875,47.3543,0.083062,2.1,1.4583,18.174,2.84,850.2758,0.00018392054794520545,321.71,5.8,86.43,2086.59,439.7447,-0.28,308.7472,0.3932,30.77,6.070000000000164,-0.0012349401915593416,2086.59,2080.52,173.19,131.616
2015-11-24,2.2377,116.9673,0.973876,47.2859,0.057344,2.1,1.4618,18.2129,2.8434,850.4823,6.130684931506848e-05,320.58,5.84,86.42,2089.14,440.481,-0.28,309.2547,0.4023,30.77,5.839999999999691,0.0012220896294909966,2089.14,2083.3,173.4,130.339
2015-11-25,2.2341,116.9549,0.973875,47.2828,0.218194,2.1,1.4456,18.2085,2.8436,853.4387,6.12082191780822e-05,320.59,5.8,86.4,2088.87,440.2298,-0.28,308.9593,0.4067,30.77,6.239999999999782,-0.0001292397828771552,2088.87,2082.63,173.39,129.591
2015-11-27,2.2201,116.9573,0.973857,47.2841,0.463973,2.08,1.4456,18.2228,2.8452,853.4387,0.00012164931506849315,321.99,5.82,86.5,2090.11,440.4061,-0.28,310.3015,0.4142,32.36,15.700000000000273,0.0005936223891387371,2090.11,2074.41,173.52,129.765
2015-11-30,2.206,117.0068,0.973923,47.2848,0.108767,2.1,1.4456,18.1383,2.832,853.4387,0.0001813150684931507,321.64,5.8,85.99,2080.41,439.7938,-0.72,309.9213,0.4162,32.36,5.579999999999927,-0.004640904067250151,2080.41,2074.83,172.72,127.167
2015-12-01,2.1431,116.9729,0.973984,47.2845,0.162518,2.07,1.4457,18.3328,2.8623,853.4387,5.871506849315068e-05,324.42,5.79,85.8,2102.63,441.4382,-0.72,311.9521,0.4222,32.36,7.3400000000001455,0.010680586999677999,2102.63,2095.29,174.56,123.245
