date,irl
2006-07-21,[[0.630732]]
2006-07-24,[[0.58066857]]
2006-07-25,[[0.66444236]]
2006-07-26,[[0.6782471]]
2006-07-27,[[0.7047925]]
2006-07-28,[[0.665599]]
2006-07-31,[[0.6723945]]
2006-08-01,[[0.6881664]]
2006-08-02,[[0.66062707]]
2006-08-03,[[0.7216352]]
2006-08-04,[[0.6535916]]
2006-08-07,[[0.7308683]]
2006-08-08,[[0.69569075]]
2006-08-09,[[0.6933827]]
2006-08-10,[[0.6627139]]
2006-08-11,[[0.6177752]]
2006-08-14,[[0.66946304]]
2006-08-15,[[0.6602474]]
2006-08-16,[[0.66315734]]
2006-08-17,[[0.6930616]]
2006-08-18,[[0.6972219]]
2006-08-21,[[0.76307184]]
2006-08-22,[[0.71072775]]
2006-08-23,[[0.651996]]
2006-08-24,[[0.67834306]]
2006-08-25,[[0.6799269]]
2006-08-28,[[0.6900765]]
2006-08-29,[[0.66605985]]
2006-08-30,[[0.6460349]]
2006-08-31,[[0.6751988]]
2006-09-01,[[0.7058418]]
2006-09-05,[[0.69818413]]
2006-09-06,[[0.660579]]
2006-09-07,[[0.6384183]]
2006-09-08,[[0.6229472]]
2006-09-11,[[0.5415569]]
2006-09-12,[[0.57334775]]
2006-09-13,[[0.596677]]
2006-09-14,[[0.60469115]]
2006-09-15,[[0.6087394]]
2006-09-18,[[0.6007819]]
2006-09-19,[[0.4092061]]
2006-09-20,[[0.37709728]]
2006-09-21,[[0.40627736]]
2006-09-22,[[0.3993773]]
2006-09-25,[[0.40396747]]
2006-09-26,[[0.6923587]]
2006-09-27,[[0.83743]]
2006-09-28,[[0.6409873]]
2006-09-29,[[0.6631469]]
2006-10-02,[[0.6960131]]
2006-10-03,[[0.68247634]]
2006-10-04,[[0.6787274]]
2006-10-05,[[0.83003944]]
2006-10-06,[[0.677483]]
2006-10-09,[[0.68542075]]
2006-10-10,[[0.6742364]]
2006-10-11,[[0.75934756]]
2006-10-12,[[0.44273475]]
2006-10-13,[[0.68065214]]
2006-10-16,[[0.80792224]]
2006-10-17,[[0.8135724]]
2006-10-18,[[0.501612]]
2006-10-19,[[0.68834025]]
2006-10-20,[[0.7864189]]
2006-10-23,[[0.48475254]]
2006-10-24,[[0.6938667]]
2006-10-25,[[0.68276215]]
2006-10-26,[[0.66019464]]
2006-10-27,[[0.68235904]]
2006-10-30,[[0.640308]]
2006-10-31,[[0.43045434]]
2006-11-01,[[0.4287387]]
2006-11-02,[[0.60743314]]
2006-11-03,[[0.36294544]]
2006-11-06,[[0.41697422]]
2006-11-07,[[0.18261772]]
2006-11-08,[[0.18577316]]
2006-11-09,[[0.1854755]]
2006-11-10,[[0.19614664]]
2006-11-13,[[0.1830275]]
2006-11-14,[[0.18531898]]
2006-11-15,[[0.18746376]]
2006-11-16,[[0.18607497]]
2006-11-17,[[0.18492502]]
2006-11-20,[[0.1839428]]
2006-11-21,[[0.18602452]]
2006-11-22,[[0.18849021]]
2006-11-24,[[0.18701679]]
2006-11-27,[[0.18630883]]
2006-11-28,[[0.17722437]]
2006-11-29,[[0.20224544]]
2006-11-30,[[0.1819813]]
2006-12-01,[[0.1830822]]
2006-12-04,[[0.17916542]]
2006-12-05,[[0.18401787]]
2006-12-06,[[0.18575427]]
2006-12-07,[[0.20065337]]
2006-12-08,[[0.18371141]]
2006-12-11,[[0.19999665]]
2006-12-12,[[0.42838392]]
2006-12-13,[[0.3632039]]
2006-12-14,[[0.52331126]]
2006-12-15,[[0.41355705]]
2006-12-18,[[0.3962943]]
2006-12-19,[[0.67782986]]
2006-12-20,[[0.6799151]]
2006-12-21,[[0.64996004]]
2006-12-22,[[0.6312097]]
2006-12-26,[[0.647298]]
2006-12-27,[[0.6758197]]
2006-12-28,[[0.6449076]]
2006-12-29,[[0.6400246]]
2007-01-03,[[0.69518834]]
2007-01-04,[[0.6225219]]
2007-01-05,[[0.61314493]]
2007-01-08,[[0.7171038]]
2007-01-09,[[0.69575346]]
2007-01-10,[[0.7209284]]
2007-01-11,[[0.6426585]]
2007-01-12,[[0.6438765]]
2007-01-16,[[0.6567236]]
2007-01-17,[[0.69324183]]
2007-01-18,[[0.8007736]]
2007-01-19,[[0.6697822]]
2007-01-22,[[0.66809756]]
2007-01-23,[[0.66662234]]
2007-01-24,[[0.6276318]]
2007-01-25,[[0.6290616]]
2007-01-26,[[0.6626548]]
2007-01-29,[[0.66758597]]
2007-01-30,[[0.1820612]]
2007-01-31,[[0.18189004]]
2007-02-01,[[0.18469721]]
2007-02-02,[[0.18535689]]
2007-02-05,[[0.18626276]]
2007-02-06,[[0.18741816]]
2007-02-07,[[0.18943518]]
2007-02-08,[[0.18972254]]
2007-02-09,[[0.1892331]]
2007-02-12,[[0.18376094]]
2007-02-13,[[0.17913756]]
2007-02-14,[[0.18075383]]
2007-02-15,[[0.17818394]]
2007-02-16,[[0.17868373]]
2007-02-20,[[0.18252814]]
2007-02-21,[[0.18337974]]
2007-02-22,[[0.18582913]]
2007-02-23,[[0.18414742]]
2007-02-26,[[0.1778894]]
2007-02-27,[[0.18722054]]
2007-02-28,[[0.18425]]
2007-03-01,[[0.18472612]]
2007-03-02,[[0.18433112]]
2007-03-05,[[0.18923268]]
2007-03-06,[[0.18030113]]
2007-03-07,[[0.17793936]]
2007-03-08,[[0.18043211]]
2007-03-09,[[0.17988762]]
2007-03-12,[[0.17990676]]
2007-03-13,[[0.17884073]]
2007-03-14,[[0.18677983]]
2007-03-15,[[0.36136508]]
2007-03-16,[[0.37048146]]
2007-03-19,[[0.40766436]]
2007-03-20,[[0.41588995]]
2007-03-21,[[0.4368295]]
2007-03-22,[[0.42575878]]
2007-03-23,[[0.4404668]]
2007-03-26,[[0.43308648]]
2007-03-27,[[0.186604]]
2007-03-28,[[0.41436535]]
2007-03-29,[[0.35147658]]
2007-03-30,[[0.40093347]]
2007-04-02,[[0.3803066]]
2007-04-03,[[0.39147112]]
2007-04-04,[[0.47960427]]
2007-04-05,[[0.39448902]]
2007-04-09,[[0.41264454]]
2007-04-10,[[0.5806576]]
2007-04-11,[[0.38205165]]
2007-04-12,[[0.40769118]]
2007-04-13,[[0.3898007]]
2007-04-16,[[0.39901906]]
2007-04-17,[[0.3986072]]
2007-04-18,[[0.423097]]
2007-04-19,[[0.18322113]]
2007-04-20,[[0.4095769]]
2007-04-23,[[0.39114004]]
2007-04-24,[[0.40829563]]
2007-04-25,[[0.4807082]]
2007-04-26,[[0.49900436]]
2007-04-27,[[0.40811843]]
2007-04-30,[[0.3690359]]
2007-05-01,[[0.38326705]]
2007-05-02,[[0.50774735]]
2007-05-03,[[0.19907323]]
2007-05-04,[[0.1960378]]
2007-05-07,[[0.19144839]]
2007-05-08,[[0.19036937]]
2007-05-09,[[0.18740994]]
2007-05-10,[[0.18960112]]
2007-05-11,[[0.18145567]]
2007-05-14,[[0.18263012]]
2007-05-15,[[0.18185115]]
2007-05-16,[[0.17817369]]
2007-05-17,[[0.18574625]]
2007-05-18,[[0.18549639]]
2007-05-21,[[0.18658352]]
2007-05-22,[[0.18778831]]
2007-05-23,[[0.18419349]]
2007-05-24,[[0.17448694]]
2007-05-25,[[0.17090988]]
2007-05-29,[[0.17287469]]
2007-05-30,[[0.17510992]]
2007-05-31,[[0.17475998]]
2007-06-01,[[0.17789549]]
2007-06-04,[[0.1782318]]
2007-06-05,[[0.17763254]]
2007-06-06,[[0.17560509]]
2007-06-07,[[0.17003351]]
2007-06-08,[[0.15805176]]
2007-06-11,[[0.16180152]]
2007-06-12,[[0.1725935]]
2007-06-13,[[0.16625562]]
2007-06-14,[[0.16464216]]
2007-06-15,[[0.16358662]]
2007-06-18,[[0.16253835]]
2007-06-19,[[0.16169378]]
2007-06-20,[[0.1636748]]
2007-06-21,[[0.1661728]]
2007-06-22,[[0.16251448]]
2007-06-25,[[0.16575578]]
2007-06-26,[[0.1677733]]
2007-06-27,[[0.16404617]]
2007-06-28,[[0.35159254]]
2007-06-29,[[0.16461864]]
2007-07-02,[[0.15942767]]
2007-07-03,[[0.16915792]]
2007-07-05,[[0.16659391]]
2007-07-06,[[0.16657412]]
2007-07-09,[[0.6389026]]
2007-07-10,[[0.17106855]]
2007-07-11,[[0.15960118]]
2007-07-12,[[0.16689378]]
2007-07-13,[[0.1626296]]
2007-07-16,[[0.1660156]]
2007-07-17,[[0.16797516]]
2007-07-18,[[0.16667306]]
2007-07-19,[[0.16432303]]
2007-07-20,[[0.16621259]]
2007-07-23,[[0.16077918]]
2007-07-24,[[0.1805785]]
2007-07-25,[[0.16677433]]
2007-07-26,[[0.16902596]]
2007-07-27,[[0.16705784]]
2007-07-30,[[0.16670156]]
2007-07-31,[[0.16700673]]
2007-08-01,[[0.1617172]]
2007-08-02,[[0.17048135]]
2007-08-03,[[0.16941702]]
2007-08-06,[[0.16714421]]
2007-08-07,[[0.3719517]]
2007-08-08,[[0.17530346]]
2007-08-09,[[0.17377245]]
2007-08-10,[[0.17804137]]
2007-08-13,[[0.18532836]]
2007-08-14,[[0.18698394]]
2007-08-15,[[0.1910626]]
2007-08-16,[[0.18653843]]
2007-08-17,[[0.18389139]]
2007-08-20,[[0.399356]]
2007-08-21,[[0.37870973]]
2007-08-22,[[0.4082603]]
2007-08-23,[[0.17783418]]
2007-08-24,[[0.41172838]]
2007-08-27,[[0.17646837]]
2007-08-28,[[0.36370218]]
2007-08-29,[[0.5392912]]
2007-08-30,[[0.5924859]]
2007-08-31,[[0.6274992]]
2007-09-04,[[0.5858513]]
2007-09-05,[[0.45837286]]
2007-09-06,[[0.4489086]]
2007-09-07,[[0.56543434]]
2007-09-10,[[0.44346714]]
2007-09-11,[[0.43187463]]
2007-09-12,[[0.62995076]]
2007-09-13,[[0.5625433]]
2007-09-14,[[0.600009]]
2007-09-17,[[0.56325036]]
2007-09-18,[[0.61402524]]
2007-09-19,[[0.6032353]]
2007-09-20,[[0.3292858]]
2007-09-21,[[0.589939]]
2007-09-24,[[0.5601471]]
2007-09-25,[[0.42309442]]
2007-09-26,[[0.39487225]]
2007-09-27,[[0.58289015]]
2007-09-28,[[0.5835392]]
2007-10-01,[[0.39194694]]
2007-10-02,[[0.5832572]]
2007-10-03,[[0.38654107]]
2007-10-04,[[0.35519624]]
2007-10-05,[[0.3422774]]
2007-10-08,[[0.5489686]]
2007-10-09,[[0.34053105]]
2007-10-10,[[0.18042225]]
2007-10-11,[[0.17827496]]
2007-10-12,[[0.17654467]]
2007-10-15,[[0.18170404]]
2007-10-16,[[0.3961381]]
2007-10-17,[[0.16704118]]
2007-10-18,[[0.1673187]]
2007-10-19,[[0.17091888]]
2007-10-22,[[0.40833965]]
2007-10-23,[[0.37597233]]
2007-10-24,[[0.38611764]]
2007-10-25,[[0.41736096]]
2007-10-26,[[0.39295423]]
2007-10-29,[[0.37809426]]
2007-10-30,[[0.17892781]]
2007-10-31,[[0.36054036]]
2007-11-01,[[0.38250157]]
2007-11-02,[[0.3818531]]
2007-11-05,[[0.3541106]]
2007-11-06,[[0.39262635]]
2007-11-07,[[0.18117845]]
2007-11-08,[[0.5166623]]
2007-11-09,[[0.39046115]]
2007-11-12,[[0.42114854]]
2007-11-13,[[0.39843667]]
2007-11-14,[[0.40291768]]
2007-11-15,[[0.42866156]]
2007-11-16,[[0.42605478]]
2007-11-19,[[0.399934]]
2007-11-20,[[0.4382168]]
2007-11-21,[[0.40810573]]
2007-11-23,[[0.39352208]]
2007-11-26,[[0.40349203]]
2007-11-27,[[0.44322118]]
2007-11-28,[[0.41532937]]
2007-11-29,[[0.4255526]]
2007-11-30,[[0.42389432]]
2007-12-03,[[0.41315365]]
2007-12-04,[[0.5388927]]
2007-12-05,[[0.41959727]]
2007-12-06,[[0.41369382]]
2007-12-07,[[0.39247712]]
2007-12-10,[[0.28408745]]
2007-12-11,[[0.4550311]]
2007-12-12,[[0.40529072]]
2007-12-13,[[0.43780175]]
2007-12-14,[[0.41900408]]
2007-12-17,[[0.41849148]]
2007-12-18,[[0.17875731]]
2007-12-19,[[0.17677063]]
2007-12-20,[[0.17553484]]
2007-12-21,[[0.17292744]]
2007-12-24,[[0.17232615]]
2007-12-26,[[0.4192103]]
2007-12-27,[[0.50618684]]
2007-12-28,[[0.4110599]]
2007-12-31,[[0.5397975]]
2008-01-02,[[0.40964758]]
2008-01-03,[[0.16666478]]
2008-01-04,[[0.16719678]]
2008-01-07,[[0.80709696]]
2008-01-08,[[0.17749193]]
2008-01-09,[[0.415211]]
2008-01-10,[[0.49290285]]
2008-01-11,[[0.4965462]]
2008-01-14,[[0.4937532]]
2008-01-15,[[0.17765406]]
2008-01-16,[[0.5878814]]
2008-01-17,[[0.67535895]]
2008-01-18,[[0.7156431]]
2008-01-22,[[0.6589572]]
2008-01-23,[[0.59264874]]
2008-01-24,[[0.37915832]]
2008-01-25,[[0.16395584]]
2008-01-28,[[0.16276303]]
2008-01-29,[[0.16154373]]
2008-01-30,[[0.16248831]]
2008-01-31,[[0.6602025]]
2008-02-01,[[0.16117483]]
2008-02-04,[[0.16364628]]
2008-02-05,[[0.1633319]]
2008-02-06,[[0.1638011]]
2008-02-07,[[0.16504046]]
2008-02-08,[[0.16645423]]
2008-02-11,[[0.16713744]]
2008-02-12,[[0.40652198]]
2008-02-13,[[0.17063367]]
2008-02-14,[[0.17083347]]
2008-02-15,[[0.17195281]]
2008-02-19,[[0.17377925]]
2008-02-20,[[0.17831156]]
2008-02-21,[[0.18014723]]
2008-02-22,[[0.17958075]]
2008-02-25,[[0.17905223]]
2008-02-26,[[0.17873317]]
2008-02-27,[[0.5357214]]
2008-02-28,[[0.40364796]]
2008-02-29,[[0.547054]]
2008-03-03,[[0.6232163]]
2008-03-04,[[0.6571961]]
2008-03-05,[[0.6782534]]
2008-03-06,[[0.5429558]]
2008-03-07,[[0.63097346]]
2008-03-10,[[0.6438635]]
2008-03-11,[[0.6820829]]
2008-03-12,[[0.5384654]]
2008-03-13,[[0.63779104]]
2008-03-14,[[0.6341925]]
2008-03-17,[[0.65642637]]
2008-03-18,[[0.81196743]]
2008-03-19,[[0.7057242]]
2008-03-20,[[0.7471639]]
2008-03-24,[[0.6920198]]
2008-03-25,[[0.4056887]]
2008-03-26,[[0.6203512]]
2008-03-27,[[0.46081436]]
2008-03-28,[[0.55321854]]
2008-03-31,[[0.45020968]]
2008-04-01,[[0.18976235]]
2008-04-02,[[0.45737046]]
2008-04-03,[[0.7257875]]
2008-04-04,[[0.70093906]]
2008-04-07,[[0.6625055]]
2008-04-08,[[0.68922776]]
2008-04-09,[[0.6995522]]
2008-04-10,[[0.6922222]]
2008-04-11,[[0.6992469]]
2008-04-14,[[0.79077685]]
2008-04-15,[[0.72103214]]
2008-04-16,[[0.72072595]]
2008-04-17,[[0.79399145]]
2008-04-18,[[0.7035081]]
2008-04-21,[[0.7190609]]
2008-04-22,[[0.7157411]]
2008-04-23,[[0.7069729]]
2008-04-24,[[0.8270075]]
2008-04-25,[[0.67548263]]
2008-04-28,[[0.6842413]]
2008-04-29,[[0.42302078]]
2008-04-30,[[0.6433287]]
2008-05-01,[[0.5936503]]
2008-05-02,[[0.6531878]]
2008-05-05,[[0.6206721]]
2008-05-06,[[0.6337707]]
2008-05-07,[[0.17265683]]
2008-05-08,[[0.49298367]]
2008-05-09,[[0.39274752]]
2008-05-12,[[0.42658347]]
2008-05-13,[[0.43168342]]
2008-05-14,[[0.4007804]]
2008-05-15,[[0.39396352]]
2008-05-16,[[0.17941478]]
2008-05-19,[[0.35529342]]
2008-05-20,[[0.3872498]]
2008-05-21,[[0.39595282]]
2008-05-22,[[0.3895579]]
2008-05-23,[[0.36488503]]
2008-05-27,[[0.39330685]]
2008-05-28,[[0.3889946]]
2008-05-29,[[0.3940553]]
2008-05-30,[[0.48983452]]
2008-06-02,[[0.16952723]]
2008-06-03,[[0.37434727]]
2008-06-04,[[0.38221952]]
2008-06-05,[[0.37472984]]
2008-06-06,[[0.3288799]]
2008-06-09,[[0.41429967]]
2008-06-10,[[0.384307]]
2008-06-11,[[0.17282036]]
2008-06-12,[[0.415562]]
2008-06-13,[[0.41733396]]
2008-06-16,[[0.38918313]]
2008-06-17,[[0.5689176]]
2008-06-18,[[0.42387077]]
2008-06-19,[[0.57864356]]
2008-06-20,[[0.42671576]]
2008-06-23,[[0.36610076]]
2008-06-24,[[0.35711867]]
2008-06-25,[[0.43972933]]
2008-06-26,[[0.4336632]]
2008-06-27,[[0.8213409]]
2008-06-30,[[0.826768]]
2008-07-01,[[0.8162454]]
2008-07-02,[[0.66451883]]
2008-07-03,[[0.6759352]]
2008-07-07,[[0.84331656]]
2008-07-08,[[0.5273314]]
2008-07-09,[[0.4053262]]
2008-07-10,[[0.53300655]]
2008-07-11,[[0.40540966]]
2008-07-14,[[0.43331456]]
2008-07-15,[[0.5276059]]
2008-07-16,[[0.35451865]]
2008-07-17,[[0.53209376]]
2008-07-18,[[0.34229153]]
2008-07-21,[[0.45307267]]
2008-07-22,[[0.3140351]]
2008-07-23,[[0.3231349]]
2008-07-24,[[0.3577029]]
2008-07-25,[[0.5195801]]
2008-07-28,[[0.27580234]]
2008-07-29,[[0.30005473]]
2008-07-30,[[0.12589261]]
2008-07-31,[[0.12593088]]
2008-08-01,[[0.12810534]]
2008-08-04,[[0.13038045]]
2008-08-05,[[0.12743416]]
2008-08-06,[[0.13540122]]
2008-08-07,[[0.3460265]]
2008-08-08,[[0.55096287]]
2008-08-11,[[0.14536521]]
2008-08-12,[[0.35331059]]
2008-08-13,[[0.14969799]]
2008-08-14,[[0.3904134]]
2008-08-15,[[0.38399768]]
2008-08-18,[[0.39059606]]
2008-08-19,[[0.16857892]]
2008-08-20,[[0.17038831]]
2008-08-21,[[0.17008486]]
2008-08-22,[[0.16803494]]
2008-08-25,[[0.17410243]]
2008-08-26,[[0.175912]]
2008-08-27,[[0.28163993]]
2008-08-28,[[0.28199202]]
2008-08-29,[[0.18121827]]
2008-09-02,[[0.17849094]]
2008-09-03,[[0.17810327]]
2008-09-04,[[0.17732531]]
2008-09-05,[[0.18047523]]
2008-09-08,[[0.1764752]]
2008-09-09,[[0.17022145]]
2008-09-10,[[0.16644573]]
2008-09-11,[[0.16342819]]
2008-09-12,[[0.15980664]]
2008-09-15,[[0.15660152]]
2008-09-16,[[0.15278289]]
2008-09-17,[[0.1357921]]
2008-09-18,[[0.1393517]]
2008-09-19,[[0.1282418]]
2008-09-22,[[0.10489517]]
2008-09-23,[[0.10006553]]
2008-09-24,[[0.09728041]]
2008-09-25,[[0.09105051]]
2008-09-26,[[0.08485317]]
2008-09-29,[[0.07257915]]
2008-09-30,[[0.06771353]]
2008-10-01,[[0.16829368]]
2008-10-02,[[0.06166551]]
2008-10-03,[[0.05720285]]
2008-10-06,[[0.05257785]]
2008-10-07,[[0.12116152]]
2008-10-08,[[0.04492438]]
2008-10-09,[[0.03976697]]
2008-10-10,[[0.09743547]]
2008-10-13,[[0.02794141]]
2008-10-14,[[0.02117008]]
2008-10-15,[[0.01984605]]
2008-10-16,[[0.01888245]]
2008-10-17,[[0.01616827]]
2008-10-20,[[0.01534587]]
2008-10-21,[[0.03899443]]
2008-10-22,[[0.01210985]]
2008-10-23,[[0.01176319]]
2008-10-24,[[0.0103018]]
2008-10-27,[[0.00947556]]
2008-10-28,[[0.00921384]]
2008-10-29,[[0.00949508]]
2008-10-30,[[0.0091694]]
2008-10-31,[[0.00877261]]
2008-11-03,[[0.02572903]]
2008-11-04,[[0.0088388]]
2008-11-05,[[0.0095847]]
2008-11-06,[[0.01045215]]
2008-11-07,[[0.01100519]]
2008-11-10,[[0.01133102]]
2008-11-11,[[0.01202351]]
2008-11-12,[[0.01425657]]
2008-11-13,[[0.01610881]]
2008-11-14,[[0.01842317]]
2008-11-17,[[0.01957271]]
2008-11-18,[[0.12349299]]
2008-11-19,[[0.02048543]]
2008-11-20,[[0.02136031]]
2008-11-21,[[0.59979546]]
2008-11-24,[[0.37023032]]
2008-11-25,[[0.23666978]]
2008-11-26,[[0.11745918]]
2008-11-28,[[0.11516267]]
2008-12-01,[[0.06521341]]
2008-12-02,[[0.18567494]]
2008-12-03,[[0.41956383]]
2008-12-04,[[0.37145886]]
2008-12-05,[[0.6418147]]
2008-12-08,[[0.5718767]]
2008-12-09,[[0.5878788]]
2008-12-10,[[0.6741549]]
2008-12-11,[[0.6425321]]
2008-12-12,[[0.67260504]]
2008-12-15,[[0.67303115]]
2008-12-16,[[0.6633631]]
2008-12-17,[[0.6718625]]
2008-12-18,[[0.6991021]]
2008-12-19,[[0.6467681]]
2008-12-22,[[0.73981637]]
2008-12-23,[[0.7595117]]
2008-12-24,[[0.80044323]]
2008-12-26,[[0.7455138]]
2008-12-29,[[0.77269495]]
2008-12-30,[[0.7652416]]
2008-12-31,[[0.7762774]]
2009-01-02,[[0.8070612]]
2009-01-05,[[0.7551948]]
2009-01-06,[[0.79483867]]
2009-01-07,[[0.07356897]]
2009-01-08,[[0.07415578]]
2009-01-09,[[0.07529983]]
2009-01-12,[[0.07632804]]
2009-01-13,[[0.20872283]]
2009-01-14,[[0.21897706]]
2009-01-15,[[0.77354884]]
2009-01-16,[[0.7233454]]
2009-01-20,[[0.7876339]]
2009-01-21,[[0.19379985]]
2009-01-22,[[0.7372333]]
2009-01-23,[[0.79460347]]
2009-01-26,[[0.50452167]]
2009-01-27,[[0.38022953]]
2009-01-28,[[0.247744]]
2009-01-29,[[0.13084203]]
2009-01-30,[[0.15110761]]
2009-02-02,[[0.16234794]]
2009-02-03,[[0.26879016]]
2009-02-04,[[0.47155288]]
2009-02-05,[[0.23613274]]
2009-02-06,[[0.15574425]]
2009-02-09,[[0.14559424]]
2009-02-10,[[0.20122969]]
2009-02-11,[[0.26958156]]
2009-02-12,[[0.2906931]]
2009-02-13,[[0.19840333]]
2009-02-17,[[0.12406629]]
2009-02-18,[[0.12229076]]
2009-02-19,[[0.14635679]]
2009-02-20,[[0.24465305]]
2009-02-23,[[0.12463483]]
2009-02-24,[[0.15532473]]
2009-02-25,[[0.1470646]]
2009-02-26,[[0.11727419]]
2009-02-27,[[0.14170557]]
2009-03-02,[[0.21847126]]
2009-03-03,[[0.3552603]]
2009-03-04,[[0.4620517]]
2009-03-05,[[0.18911576]]
2009-03-06,[[0.67952675]]
2009-03-09,[[0.70272267]]
2009-03-10,[[0.7496552]]
2009-03-11,[[0.6382792]]
2009-03-12,[[0.65003264]]
2009-03-13,[[0.3217536]]
2009-03-16,[[0.28495067]]
2009-03-17,[[0.27941588]]
2009-03-18,[[0.28551364]]
2009-03-19,[[0.0892958]]
2009-03-20,[[0.2918465]]
2009-03-23,[[0.3326127]]
2009-03-24,[[0.45910332]]
2009-03-25,[[0.78295374]]
2009-03-26,[[0.21751297]]
2009-03-27,[[0.7505236]]
2009-03-30,[[0.830984]]
2009-03-31,[[0.7987558]]
2009-04-01,[[0.80477786]]
2009-04-02,[[0.8029146]]
2009-04-03,[[0.8636675]]
2009-04-06,[[0.8382555]]
2009-04-07,[[0.0831629]]
2009-04-08,[[0.84254575]]
2009-04-09,[[0.1033065]]
2009-04-13,[[0.8448887]]
2009-04-14,[[0.11350185]]
2009-04-15,[[0.8472936]]
2009-04-16,[[0.85202926]]
2009-04-17,[[0.6440074]]
2009-04-20,[[0.8106744]]
2009-04-21,[[0.8699058]]
2009-04-22,[[0.84481597]]
2009-04-23,[[0.846131]]
2009-04-24,[[0.8653639]]
2009-04-27,[[0.802334]]
2009-04-28,[[0.41844586]]
2009-04-29,[[0.2920525]]
2009-04-30,[[0.28572792]]
2009-05-01,[[0.24066839]]
2009-05-04,[[0.0942851]]
2009-05-05,[[0.0904035]]
2009-05-06,[[0.09068769]]
2009-05-07,[[0.0914233]]
2009-05-08,[[0.09076309]]
2009-05-11,[[0.2500241]]
2009-05-12,[[0.08754724]]
2009-05-13,[[0.26329014]]
2009-05-14,[[0.27373657]]
2009-05-15,[[0.2448183]]
2009-05-18,[[0.251414]]
2009-05-19,[[0.08689415]]
2009-05-20,[[0.08967373]]
2009-05-21,[[0.08944795]]
2009-05-22,[[0.09514511]]
2009-05-26,[[0.09069949]]
2009-05-27,[[0.091546]]
2009-05-28,[[0.09052899]]
2009-05-29,[[0.09098005]]
2009-06-01,[[0.09347734]]
2009-06-02,[[0.08998644]]
2009-06-03,[[0.2522486]]
2009-06-04,[[0.09314278]]
2009-06-05,[[0.280922]]
2009-06-08,[[0.09388658]]
2009-06-09,[[0.10043576]]
2009-06-10,[[0.29653335]]
2009-06-11,[[0.10891882]]
2009-06-12,[[0.11018488]]
2009-06-15,[[0.11171669]]
2009-06-16,[[0.1122089]]
2009-06-17,[[0.1136052]]
2009-06-18,[[0.11469167]]
2009-06-19,[[0.42233872]]
2009-06-22,[[0.27083468]]
2009-06-23,[[0.31080317]]
2009-06-24,[[0.36722654]]
2009-06-25,[[0.3139941]]
2009-06-26,[[0.24736616]]
2009-06-29,[[0.2585758]]
2009-06-30,[[0.29881066]]
2009-07-01,[[0.4431005]]
2009-07-02,[[0.11045703]]
2009-07-06,[[0.23768541]]
2009-07-07,[[0.2689407]]
2009-07-08,[[0.11129636]]
2009-07-09,[[0.3898856]]
2009-07-10,[[0.30838752]]
2009-07-13,[[0.25771368]]
2009-07-14,[[0.30024737]]
2009-07-15,[[0.30496413]]
2009-07-16,[[0.254632]]
2009-07-17,[[0.4221746]]
2009-07-20,[[0.25406328]]
2009-07-21,[[0.2538215]]
2009-07-22,[[0.3127675]]
2009-07-23,[[0.3458733]]
2009-07-24,[[0.45670366]]
2009-07-27,[[0.44655314]]
2009-07-28,[[0.3140041]]
2009-07-29,[[0.31375217]]
2009-07-30,[[0.31897002]]
2009-07-31,[[0.1132195]]
2009-08-03,[[0.32449055]]
2009-08-04,[[0.4470219]]
2009-08-05,[[0.33364815]]
2009-08-06,[[0.60430974]]
2009-08-07,[[0.60119]]
2009-08-10,[[0.56231385]]
2009-08-11,[[0.4112842]]
2009-08-12,[[0.5614341]]
2009-08-13,[[0.3547755]]
2009-08-14,[[0.5628787]]
2009-08-17,[[0.67139024]]
2009-08-18,[[0.6440931]]
2009-08-19,[[0.7419401]]
2009-08-20,[[0.5903619]]
2009-08-21,[[0.6108316]]
2009-08-24,[[0.6133056]]
2009-08-25,[[0.79313546]]
2009-08-26,[[0.75496763]]
2009-08-27,[[0.7813959]]
2009-08-28,[[0.80821854]]
2009-08-31,[[0.75210494]]
2009-09-01,[[0.6132476]]
2009-09-02,[[0.7504152]]
2009-09-03,[[0.73138916]]
2009-09-04,[[0.5117065]]
2009-09-08,[[0.73872375]]
2009-09-09,[[0.7245565]]
2009-09-10,[[0.6072029]]
2009-09-11,[[0.5829247]]
2009-09-14,[[0.6103978]]
2009-09-15,[[0.52135414]]
2009-09-16,[[0.37155867]]
2009-09-17,[[0.36712646]]
2009-09-18,[[0.34331334]]
2009-09-21,[[0.4703946]]
2009-09-22,[[0.13593745]]
2009-09-23,[[0.46149817]]
2009-09-24,[[0.39000353]]
2009-09-25,[[0.32164687]]
2009-09-28,[[0.318451]]
2009-09-29,[[0.16379684]]
2009-09-30,[[0.16883326]]
2009-10-01,[[0.15077683]]
2009-10-02,[[0.3191911]]
2009-10-05,[[0.37941968]]
2009-10-06,[[0.3548888]]
2009-10-07,[[0.47892234]]
2009-10-08,[[0.16739476]]
2009-10-09,[[0.34746984]]
2009-10-12,[[0.35616273]]
2009-10-13,[[0.37638208]]
2009-10-14,[[0.34704494]]
2009-10-15,[[0.17788294]]
2009-10-16,[[0.1775595]]
2009-10-19,[[0.3700254]]
2009-10-20,[[0.17312577]]
2009-10-21,[[0.17330599]]
2009-10-22,[[0.35204965]]
2009-10-23,[[0.37875515]]
2009-10-26,[[0.41233224]]
2009-10-27,[[0.17958054]]
2009-10-28,[[0.3782253]]
