date,irl_gail
2006-07-24,[[0.30914277]]
2006-07-25,[[0.59544456]]
2006-07-26,[[0.98252475]]
2006-07-27,[[0.5332803]]
2006-07-28,[[0.5514635]]
2006-07-31,[[0.9844897]]
2006-08-01,[[0.98191696]]
2006-08-02,[[0.98238957]]
2006-08-03,[[0.9825082]]
2006-08-04,[[0.98237014]]
2006-08-07,[[0.59323376]]
2006-08-08,[[0.4370914]]
2006-08-09,[[0.4403586]]
2006-08-10,[[0.11147767]]
2006-08-11,[[0.1494576]]
2006-08-14,[[0.15504923]]
2006-08-15,[[0.13925195]]
2006-08-16,[[0.3203423]]
2006-08-17,[[0.24570778]]
2006-08-18,[[0.21741843]]
2006-08-21,[[0.3214972]]
2006-08-22,[[0.09433722]]
2006-08-23,[[0.09440553]]
2006-08-24,[[0.09345356]]
2006-08-25,[[0.0224191]]
2006-08-28,[[0.05297455]]
2006-08-29,[[0.1855362]]
2006-08-30,[[0.12765414]]
2006-08-31,[[0.11366683]]
2006-09-01,[[0.16096193]]
2006-09-05,[[0.18575186]]
2006-09-06,[[0.17821541]]
2006-09-07,[[0.21057573]]
2006-09-08,[[0.25305843]]
2006-09-11,[[0.3211868]]
2006-09-12,[[0.28995022]]
2006-09-13,[[0.4458209]]
2006-09-14,[[0.5179818]]
2006-09-15,[[0.5158514]]
2006-09-18,[[0.4541136]]
2006-09-19,[[0.9718101]]
2006-09-20,[[0.9692075]]
2006-09-21,[[0.971239]]
2006-09-22,[[0.9720926]]
2006-09-25,[[0.9720981]]
2006-09-26,[[0.9758328]]
2006-09-27,[[0.97860235]]
2006-09-28,[[0.65203935]]
2006-09-29,[[0.6147999]]
2006-10-02,[[0.6109432]]
2006-10-03,[[0.55779654]]
2006-10-04,[[0.5304564]]
2006-10-05,[[0.6132422]]
2006-10-06,[[0.59795916]]
2006-10-09,[[0.55494606]]
2006-10-10,[[0.97493255]]
2006-10-11,[[0.97427]]
2006-10-12,[[0.97420925]]
2006-10-13,[[0.9738906]]
2006-10-16,[[0.97057843]]
2006-10-17,[[0.9717105]]
2006-10-18,[[0.7753724]]
2006-10-19,[[0.96970856]]
2006-10-20,[[0.9677172]]
2006-10-23,[[0.9692662]]
2006-10-24,[[0.9685863]]
2006-10-25,[[0.9694582]]
2006-10-26,[[0.9688642]]
2006-10-27,[[0.96550876]]
2006-10-30,[[0.55657643]]
2006-10-31,[[0.48624086]]
2006-11-01,[[0.43644094]]
2006-11-02,[[0.45312005]]
2006-11-03,[[0.39021102]]
2006-11-06,[[0.39741433]]
2006-11-07,[[0.59290713]]
2006-11-08,[[0.60769504]]
2006-11-09,[[0.57283]]
2006-11-10,[[0.5102467]]
2006-11-13,[[0.4648778]]
2006-11-14,[[0.30349416]]
2006-11-15,[[0.25107923]]
2006-11-16,[[0.41254067]]
2006-11-17,[[0.39750946]]
2006-11-20,[[0.39618173]]
2006-11-21,[[0.48054007]]
2006-11-22,[[0.5679124]]
2006-11-24,[[0.5158277]]
2006-11-27,[[0.4882158]]
2006-11-28,[[0.5097356]]
2006-11-29,[[0.58786803]]
2006-11-30,[[0.97767746]]
2006-12-01,[[0.9782946]]
2006-12-04,[[0.97864556]]
2006-12-05,[[0.9749167]]
2006-12-06,[[0.9733937]]
2006-12-07,[[0.9726093]]
2006-12-08,[[0.9707629]]
2006-12-11,[[0.9701948]]
2006-12-12,[[0.9708304]]
2006-12-13,[[0.96990216]]
2006-12-14,[[0.968855]]
2006-12-15,[[0.97045994]]
2006-12-18,[[0.3799407]]
2006-12-19,[[0.5229199]]
2006-12-20,[[0.51414937]]
2006-12-21,[[0.41286573]]
2006-12-22,[[0.15804979]]
2006-12-26,[[0.5235342]]
2006-12-27,[[0.32696152]]
2006-12-28,[[0.3873665]]
2006-12-29,[[0.34635693]]
2007-01-03,[[0.4224617]]
2007-01-04,[[0.44062492]]
2007-01-05,[[0.4775422]]
2007-01-08,[[0.49799198]]
2007-01-09,[[0.49966025]]
2007-01-10,[[0.44068044]]
2007-01-11,[[0.44126916]]
2007-01-12,[[0.44192934]]
2007-01-16,[[0.44904345]]
2007-01-17,[[0.36527738]]
2007-01-18,[[0.30422854]]
2007-01-19,[[0.29262856]]
2007-01-22,[[0.2898593]]
2007-01-23,[[0.24596813]]
2007-01-24,[[0.20022452]]
2007-01-25,[[0.25102738]]
2007-01-26,[[0.29683173]]
2007-01-29,[[0.28853247]]
2007-01-30,[[0.05044526]]
2007-01-31,[[0.06799307]]
2007-02-01,[[0.07944137]]
2007-02-02,[[0.08658969]]
2007-02-05,[[0.0869019]]
2007-02-06,[[0.05984375]]
2007-02-07,[[0.07221547]]
2007-02-08,[[0.06907976]]
2007-02-09,[[0.06585228]]
2007-02-12,[[0.05746588]]
2007-02-13,[[0.04633838]]
2007-02-14,[[0.04318365]]
2007-02-15,[[0.05499366]]
2007-02-16,[[0.05461109]]
2007-02-20,[[0.05637971]]
2007-02-21,[[0.05277064]]
2007-02-22,[[0.04865327]]
2007-02-23,[[0.04689202]]
2007-02-26,[[0.04756168]]
2007-02-27,[[0.04710278]]
2007-02-28,[[0.0590547]]
2007-03-01,[[0.06334978]]
2007-03-02,[[0.04594082]]
2007-03-05,[[0.02902445]]
2007-03-06,[[0.02581939]]
2007-03-07,[[0.0357708]]
2007-03-08,[[0.03404766]]
2007-03-09,[[0.04307693]]
2007-03-12,[[0.04793641]]
2007-03-13,[[0.05595693]]
2007-03-14,[[0.06507757]]
2007-03-15,[[0.06250221]]
2007-03-16,[[0.05335134]]
2007-03-19,[[0.0541687]]
2007-03-20,[[0.43999764]]
2007-03-21,[[0.34603468]]
2007-03-22,[[0.50006694]]
2007-03-23,[[0.49699616]]
2007-03-26,[[0.43079472]]
2007-03-27,[[0.36682254]]
2007-03-28,[[0.38059843]]
2007-03-29,[[0.41110224]]
2007-03-30,[[0.41298905]]
2007-04-02,[[0.38968784]]
2007-04-03,[[0.40133622]]
2007-04-04,[[0.44373837]]
2007-04-05,[[0.41709313]]
2007-04-09,[[0.40482467]]
2007-04-10,[[0.3910163]]
2007-04-11,[[0.256863]]
2007-04-12,[[0.26160792]]
2007-04-13,[[0.24647501]]
2007-04-16,[[0.25103742]]
2007-04-17,[[0.26850465]]
2007-04-18,[[0.10838223]]
2007-04-19,[[0.03745544]]
2007-04-20,[[0.09620428]]
2007-04-23,[[0.12084031]]
2007-04-24,[[0.1212582]]
2007-04-25,[[0.12307459]]
2007-04-26,[[0.14151162]]
2007-04-27,[[0.1389153]]
2007-04-30,[[0.11894402]]
2007-05-01,[[0.1693294]]
2007-05-02,[[0.21904412]]
2007-05-03,[[0.2163696]]
2007-05-04,[[0.20566964]]
2007-05-07,[[0.24363714]]
2007-05-08,[[0.1271222]]
2007-05-09,[[0.11998969]]
2007-05-10,[[0.12182119]]
2007-05-11,[[0.1395643]]
2007-05-14,[[0.12996355]]
2007-05-15,[[0.03866538]]
2007-05-16,[[0.03262684]]
2007-05-17,[[0.0311012]]
2007-05-18,[[0.03322393]]
2007-05-21,[[0.03695238]]
2007-05-22,[[0.02899519]]
2007-05-23,[[0.03092426]]
2007-05-24,[[0.03174952]]
2007-05-25,[[0.03031281]]
2007-05-29,[[0.0335173]]
2007-05-30,[[0.03171048]]
2007-05-31,[[0.03257337]]
2007-06-01,[[0.03627101]]
2007-06-04,[[0.03586319]]
2007-06-05,[[0.03250793]]
2007-06-06,[[0.02774376]]
2007-06-07,[[0.02446261]]
2007-06-08,[[0.02123588]]
2007-06-11,[[0.02492476]]
2007-06-12,[[0.02949044]]
2007-06-13,[[0.0211682]]
2007-06-14,[[0.02892473]]
2007-06-15,[[0.03123924]]
2007-06-18,[[0.03537455]]
2007-06-19,[[0.03339463]]
2007-06-20,[[0.03019539]]
2007-06-21,[[0.02635327]]
2007-06-22,[[0.03421304]]
2007-06-25,[[0.0814324]]
2007-06-26,[[0.04260316]]
2007-06-27,[[0.0346733]]
2007-06-28,[[0.0475013]]
2007-06-29,[[0.04855919]]
2007-07-02,[[0.04809248]]
2007-07-03,[[0.05363041]]
2007-07-05,[[0.06386721]]
2007-07-06,[[0.06463277]]
2007-07-09,[[0.06711307]]
2007-07-10,[[0.04411209]]
2007-07-11,[[0.04688242]]
2007-07-12,[[0.04764757]]
2007-07-13,[[0.06133175]]
2007-07-16,[[0.04805011]]
2007-07-17,[[0.03336608]]
2007-07-18,[[0.02990136]]
2007-07-19,[[0.02769479]]
2007-07-20,[[0.02715552]]
2007-07-23,[[0.02847612]]
2007-07-24,[[0.02318606]]
2007-07-25,[[0.02106225]]
2007-07-26,[[0.02083623]]
2007-07-27,[[0.02110267]]
2007-07-30,[[0.02345562]]
2007-07-31,[[0.02235842]]
2007-08-01,[[0.02074704]]
2007-08-02,[[0.02589172]]
2007-08-03,[[0.02773273]]
2007-08-06,[[0.0297519]]
2007-08-07,[[0.03567103]]
2007-08-08,[[0.04038239]]
2007-08-09,[[0.04723358]]
2007-08-10,[[0.0514544]]
2007-08-13,[[0.05494893]]
2007-08-14,[[0.04267386]]
2007-08-15,[[0.04464704]]
2007-08-16,[[0.04675519]]
2007-08-17,[[0.05348167]]
2007-08-20,[[0.07686412]]
2007-08-21,[[0.09044254]]
2007-08-22,[[0.09720498]]
2007-08-23,[[0.10983804]]
2007-08-24,[[0.1147199]]
2007-08-27,[[0.12829259]]
2007-08-28,[[0.1349791]]
2007-08-29,[[0.13224524]]
2007-08-30,[[0.13085857]]
2007-08-31,[[0.11830246]]
2007-09-04,[[0.11382815]]
2007-09-05,[[0.11152318]]
2007-09-06,[[0.09496957]]
2007-09-07,[[0.08379415]]
2007-09-10,[[0.11879599]]
2007-09-11,[[0.1452258]]
2007-09-12,[[0.2584356]]
2007-09-13,[[0.26764882]]
2007-09-14,[[0.2740354]]
2007-09-17,[[0.2693019]]
2007-09-18,[[0.32480985]]
2007-09-19,[[0.4858543]]
2007-09-20,[[0.4287622]]
2007-09-21,[[0.4308872]]
2007-09-24,[[0.44759685]]
2007-09-25,[[0.4428694]]
2007-09-26,[[0.41960308]]
2007-09-27,[[0.3647644]]
2007-09-28,[[0.35829464]]
2007-10-01,[[0.34134775]]
2007-10-02,[[0.21975055]]
2007-10-03,[[0.2682745]]
2007-10-04,[[0.24263826]]
2007-10-05,[[0.2366502]]
2007-10-08,[[0.26929453]]
2007-10-09,[[0.17926908]]
2007-10-10,[[0.1313529]]
2007-10-11,[[0.12548763]]
2007-10-12,[[0.10495216]]
2007-10-15,[[0.11797056]]
2007-10-16,[[0.06555495]]
2007-10-17,[[0.05513376]]
2007-10-18,[[0.04266402]]
2007-10-19,[[0.04465428]]
2007-10-22,[[0.05740198]]
2007-10-23,[[0.04824609]]
2007-10-24,[[0.04012984]]
2007-10-25,[[0.03017345]]
2007-10-26,[[0.02604634]]
2007-10-29,[[0.02424234]]
2007-10-30,[[0.01543117]]
2007-10-31,[[0.01469147]]
2007-11-01,[[0.01654667]]
2007-11-02,[[0.02036873]]
2007-11-05,[[0.01653665]]
2007-11-06,[[0.01909032]]
2007-11-07,[[0.02180842]]
2007-11-08,[[0.03688505]]
2007-11-09,[[0.02737415]]
2007-11-12,[[0.059288]]
2007-11-13,[[0.11020654]]
2007-11-14,[[0.24968132]]
2007-11-15,[[0.20832303]]
2007-11-16,[[0.21317911]]
2007-11-19,[[0.20629022]]
2007-11-20,[[0.22024214]]
2007-11-21,[[0.15848905]]
2007-11-23,[[0.28156406]]
2007-11-26,[[0.31672066]]
2007-11-27,[[0.22375453]]
2007-11-28,[[0.2309331]]
2007-11-29,[[0.3006633]]
2007-11-30,[[0.29469076]]
2007-12-03,[[0.28617793]]
2007-12-04,[[0.27913332]]
2007-12-05,[[0.2641981]]
2007-12-06,[[0.2754137]]
2007-12-07,[[0.2344571]]
2007-12-10,[[0.23865506]]
2007-12-11,[[0.14952394]]
2007-12-12,[[0.15208435]]
2007-12-13,[[0.11507821]]
2007-12-14,[[0.10197824]]
2007-12-17,[[0.10407439]]
2007-12-18,[[0.10714859]]
2007-12-19,[[0.10218045]]
2007-12-20,[[0.0999423]]
2007-12-21,[[0.07792899]]
2007-12-24,[[0.07768649]]
2007-12-26,[[0.04561558]]
2007-12-27,[[0.03911141]]
2007-12-28,[[0.0355373]]
2007-12-31,[[0.0345979]]
2008-01-02,[[0.02852547]]
2008-01-03,[[0.03834954]]
2008-01-04,[[0.0454815]]
2008-01-07,[[0.05600944]]
2008-01-08,[[0.03290907]]
2008-01-09,[[0.05295429]]
2008-01-10,[[0.0929693]]
2008-01-11,[[0.14123714]]
2008-01-14,[[0.13213563]]
2008-01-15,[[0.13823971]]
2008-01-16,[[0.17000002]]
2008-01-17,[[0.2340002]]
2008-01-18,[[0.25893652]]
2008-01-22,[[0.28200483]]
2008-01-23,[[0.39470783]]
2008-01-24,[[0.40284485]]
2008-01-25,[[0.46677393]]
2008-01-28,[[0.50205404]]
2008-01-29,[[0.61621755]]
2008-01-30,[[0.64630467]]
2008-01-31,[[0.6314404]]
2008-02-01,[[0.6268838]]
2008-02-04,[[0.64285094]]
2008-02-05,[[0.7085953]]
2008-02-06,[[0.7379606]]
2008-02-07,[[0.7389338]]
2008-02-08,[[0.71664965]]
2008-02-11,[[0.74300754]]
2008-02-12,[[0.74737036]]
2008-02-13,[[0.7276665]]
2008-02-14,[[0.70847535]]
2008-02-15,[[0.72670186]]
2008-02-19,[[0.7082903]]
2008-02-20,[[0.4513887]]
2008-02-21,[[0.41974747]]
2008-02-22,[[0.44120157]]
2008-02-25,[[0.40650222]]
2008-02-26,[[0.31231523]]
2008-02-27,[[0.15085402]]
2008-02-28,[[0.16428095]]
2008-02-29,[[0.22179261]]
2008-03-03,[[0.36093205]]
2008-03-04,[[0.31597605]]
2008-03-05,[[0.29426366]]
2008-03-06,[[0.25020805]]
2008-03-07,[[0.20340869]]
2008-03-10,[[0.17206234]]
2008-03-11,[[0.22589538]]
2008-03-12,[[0.33426052]]
2008-03-13,[[0.31938112]]
2008-03-14,[[0.2811138]]
2008-03-17,[[0.25438136]]
2008-03-18,[[0.32494462]]
2008-03-19,[[0.51239777]]
2008-03-20,[[0.48597765]]
2008-03-24,[[0.56017935]]
2008-03-25,[[0.65106297]]
2008-03-26,[[0.6324141]]
2008-03-27,[[0.5451878]]
2008-03-28,[[0.5026818]]
2008-03-31,[[0.40636963]]
2008-04-01,[[0.43391442]]
2008-04-02,[[0.5753155]]
2008-04-03,[[0.5606275]]
2008-04-04,[[0.49683705]]
2008-04-07,[[0.4743022]]
2008-04-08,[[0.45792997]]
2008-04-09,[[0.4229392]]
2008-04-10,[[0.44782305]]
2008-04-11,[[0.42071444]]
2008-04-14,[[0.5950351]]
2008-04-15,[[0.5249934]]
2008-04-16,[[0.5826173]]
2008-04-17,[[0.6532141]]
2008-04-18,[[0.5737755]]
2008-04-21,[[0.62929785]]
2008-04-22,[[0.37182373]]
2008-04-23,[[0.38509613]]
2008-04-24,[[0.37894127]]
2008-04-25,[[0.3561557]]
2008-04-28,[[0.13639843]]
2008-04-29,[[0.30496773]]
2008-04-30,[[0.48346883]]
2008-05-01,[[0.44462982]]
2008-05-02,[[0.48485228]]
2008-05-05,[[0.47181642]]
2008-05-06,[[0.29419568]]
2008-05-07,[[0.09550783]]
2008-05-08,[[0.16444933]]
2008-05-09,[[0.16887951]]
2008-05-12,[[0.15767276]]
2008-05-13,[[0.08846012]]
2008-05-14,[[0.08130026]]
2008-05-15,[[0.06769565]]
2008-05-16,[[0.0369097]]
2008-05-19,[[0.0430156]]
2008-05-20,[[0.07476819]]
2008-05-21,[[0.07982057]]
2008-05-22,[[0.21709782]]
2008-05-23,[[0.17902315]]
2008-05-27,[[0.17861933]]
2008-05-28,[[0.13066635]]
2008-05-29,[[0.14065656]]
2008-05-30,[[0.1519832]]
2008-06-02,[[0.14563024]]
2008-06-03,[[0.11204889]]
2008-06-04,[[0.11149597]]
2008-06-05,[[0.12351757]]
2008-06-06,[[0.18325308]]
2008-06-09,[[0.2265765]]
2008-06-10,[[0.22581178]]
2008-06-11,[[0.22572237]]
2008-06-12,[[0.2608612]]
2008-06-13,[[0.29709503]]
2008-06-16,[[0.32036516]]
2008-06-17,[[0.29423836]]
2008-06-18,[[0.32438457]]
2008-06-19,[[0.30106822]]
2008-06-20,[[0.3740648]]
2008-06-23,[[0.38130993]]
2008-06-24,[[0.47714528]]
2008-06-25,[[0.50252354]]
2008-06-26,[[0.5395893]]
2008-06-27,[[0.49262586]]
2008-06-30,[[0.59865326]]
2008-07-01,[[0.48086092]]
2008-07-02,[[0.38232136]]
2008-07-03,[[0.39821434]]
2008-07-07,[[0.38956705]]
2008-07-08,[[0.3463757]]
2008-07-09,[[0.39914674]]
2008-07-10,[[0.43949804]]
2008-07-11,[[0.4324032]]
2008-07-14,[[0.42564067]]
2008-07-15,[[0.4043825]]
2008-07-16,[[0.4516591]]
2008-07-17,[[0.29861635]]
2008-07-18,[[0.6302227]]
2008-07-21,[[0.62225604]]
2008-07-22,[[0.6375495]]
2008-07-23,[[0.80322206]]
2008-07-24,[[0.7987304]]
2008-07-25,[[0.8521297]]
2008-07-28,[[0.8342539]]
2008-07-29,[[0.8618388]]
2008-07-30,[[0.8889575]]
2008-07-31,[[0.8601067]]
2008-08-01,[[0.85409224]]
2008-08-04,[[0.8481207]]
2008-08-05,[[0.85870767]]
2008-08-06,[[0.814128]]
2008-08-07,[[0.78893673]]
2008-08-08,[[0.7989485]]
2008-08-11,[[0.73697156]]
2008-08-12,[[0.6634177]]
2008-08-13,[[0.66834766]]
2008-08-14,[[0.6665556]]
2008-08-15,[[0.62069404]]
2008-08-18,[[0.53163016]]
2008-08-19,[[0.28984407]]
2008-08-20,[[0.26230502]]
2008-08-21,[[0.30243826]]
2008-08-22,[[0.3140506]]
2008-08-25,[[0.36398464]]
2008-08-26,[[0.1402072]]
2008-08-27,[[0.13808563]]
2008-08-28,[[0.13971448]]
2008-08-29,[[0.14701656]]
2008-09-02,[[0.11914134]]
2008-09-03,[[0.10306138]]
2008-09-04,[[0.1140331]]
2008-09-05,[[0.1293535]]
2008-09-08,[[0.13966048]]
2008-09-09,[[0.2253991]]
2008-09-10,[[0.2990893]]
2008-09-11,[[0.3339463]]
2008-09-12,[[0.36792952]]
2008-09-15,[[0.40786523]]
2008-09-16,[[0.5210784]]
2008-09-17,[[0.6261507]]
2008-09-18,[[0.59026855]]
2008-09-19,[[0.66173077]]
2008-09-22,[[0.72551465]]
2008-09-23,[[0.70658016]]
2008-09-24,[[0.75628513]]
2008-09-25,[[0.7554985]]
2008-09-26,[[0.7245709]]
2008-09-29,[[0.6755558]]
2008-09-30,[[0.6813411]]
2008-10-01,[[0.553075]]
2008-10-02,[[0.59151435]]
2008-10-03,[[0.62112224]]
2008-10-06,[[0.62718725]]
2008-10-07,[[0.6146619]]
2008-10-08,[[0.6583173]]
2008-10-09,[[0.7178527]]
2008-10-10,[[0.7984907]]
2008-10-13,[[0.8182049]]
2008-10-14,[[0.6030326]]
2008-10-15,[[0.63502127]]
2008-10-16,[[0.7000319]]
2008-10-17,[[0.59167767]]
2008-10-20,[[0.65529895]]
2008-10-21,[[0.66267896]]
2008-10-22,[[0.73668724]]
2008-10-23,[[0.808475]]
2008-10-24,[[0.78062344]]
2008-10-27,[[0.7929281]]
2008-10-28,[[0.8988012]]
2008-10-29,[[0.8022131]]
2008-10-30,[[0.83247066]]
2008-10-31,[[0.76060754]]
2008-11-03,[[0.7410095]]
2008-11-04,[[0.763026]]
2008-11-05,[[0.6856186]]
2008-11-06,[[0.7394351]]
2008-11-07,[[0.79515505]]
2008-11-10,[[0.69862795]]
2008-11-11,[[0.56277007]]
2008-11-12,[[0.6128619]]
2008-11-13,[[0.68112737]]
2008-11-14,[[0.6438493]]
2008-11-17,[[0.79893935]]
2008-11-18,[[0.80823815]]
2008-11-19,[[0.79107296]]
2008-11-20,[[0.8242382]]
2008-11-21,[[0.85946953]]
2008-11-24,[[0.86835146]]
2008-11-25,[[0.5872178]]
2008-11-26,[[0.49552348]]
2008-11-28,[[0.45445466]]
2008-12-01,[[0.4295224]]
2008-12-02,[[0.74479103]]
2008-12-03,[[0.7052281]]
2008-12-04,[[0.6628591]]
2008-12-05,[[0.7031381]]
2008-12-08,[[0.69284934]]
2008-12-09,[[0.60172707]]
2008-12-10,[[0.61364424]]
2008-12-11,[[0.5955956]]
2008-12-12,[[0.61125267]]
2008-12-15,[[0.5731872]]
2008-12-16,[[0.50471187]]
2008-12-17,[[0.5148906]]
2008-12-18,[[0.52847475]]
2008-12-19,[[0.47727758]]
2008-12-22,[[0.48672533]]
2008-12-23,[[0.42304444]]
2008-12-24,[[0.42547888]]
2008-12-26,[[0.40342453]]
2008-12-29,[[0.37955448]]
2008-12-30,[[0.400426]]
2008-12-31,[[0.3765387]]
2009-01-02,[[0.35428822]]
2009-01-05,[[0.3444546]]
2009-01-06,[[0.3859566]]
2009-01-07,[[0.27466604]]
2009-01-08,[[0.31725746]]
2009-01-09,[[0.2942904]]
2009-01-12,[[0.40660554]]
2009-01-13,[[0.3918528]]
2009-01-14,[[0.41748217]]
2009-01-15,[[0.39920726]]
2009-01-16,[[0.39456707]]
2009-01-20,[[0.3660807]]
2009-01-21,[[0.5066434]]
2009-01-22,[[0.43197063]]
2009-01-23,[[0.44915667]]
2009-01-26,[[0.55301577]]
2009-01-27,[[0.6172629]]
2009-01-28,[[0.5823768]]
2009-01-29,[[0.559334]]
2009-01-30,[[0.64012116]]
2009-02-02,[[0.6523614]]
2009-02-03,[[0.75641]]
2009-02-04,[[0.7728835]]
2009-02-05,[[0.7992903]]
2009-02-06,[[0.7487177]]
2009-02-09,[[0.668951]]
2009-02-10,[[0.6212607]]
2009-02-11,[[0.65345967]]
2009-02-12,[[0.6329033]]
2009-02-13,[[0.625119]]
2009-02-17,[[0.63486993]]
2009-02-18,[[0.7159933]]
2009-02-19,[[0.7054553]]
2009-02-20,[[0.7378596]]
2009-02-23,[[0.7688107]]
2009-02-24,[[0.6646811]]
2009-02-25,[[0.6295093]]
2009-02-26,[[0.6310842]]
2009-02-27,[[0.6588911]]
2009-03-02,[[0.6623498]]
2009-03-03,[[0.56759435]]
2009-03-04,[[0.5609724]]
2009-03-05,[[0.5473464]]
2009-03-06,[[0.57433826]]
2009-03-09,[[0.6247316]]
2009-03-10,[[0.6440063]]
2009-03-11,[[0.6484002]]
2009-03-12,[[0.58036214]]
2009-03-13,[[0.6127978]]
2009-03-16,[[0.61517465]]
2009-03-17,[[0.5928817]]
2009-03-18,[[0.56538063]]
2009-03-19,[[0.5109689]]
2009-03-20,[[0.5543666]]
2009-03-23,[[0.57032275]]
2009-03-24,[[0.5507471]]
2009-03-25,[[0.6230967]]
2009-03-26,[[0.58307946]]
2009-03-27,[[0.6114129]]
2009-03-30,[[0.6558403]]
2009-03-31,[[0.6931382]]
2009-04-01,[[0.69263995]]
2009-04-02,[[0.7333167]]
2009-04-03,[[0.75846756]]
2009-04-06,[[0.57611066]]
2009-04-07,[[0.83487874]]
2009-04-08,[[0.90106785]]
2009-04-09,[[0.9168259]]
2009-04-13,[[0.8883785]]
2009-04-14,[[0.90338016]]
2009-04-15,[[0.89548564]]
2009-04-16,[[0.88672304]]
2009-04-17,[[0.8858854]]
2009-04-20,[[0.88419336]]
2009-04-21,[[0.9223763]]
2009-04-22,[[0.89911866]]
2009-04-23,[[0.68213373]]
2009-04-24,[[0.6572042]]
2009-04-27,[[0.7895162]]
2009-04-28,[[0.70137835]]
2009-04-29,[[0.67024267]]
2009-04-30,[[0.68429005]]
2009-05-01,[[0.7238579]]
2009-05-04,[[0.40191466]]
2009-05-05,[[0.39348406]]
2009-05-06,[[0.40141946]]
2009-05-07,[[0.43836144]]
2009-05-08,[[0.50461566]]
2009-05-11,[[0.44183528]]
2009-05-12,[[0.5455112]]
2009-05-13,[[0.45439115]]
2009-05-14,[[0.4748093]]
2009-05-15,[[0.46878022]]
2009-05-18,[[0.58111537]]
2009-05-19,[[0.42294538]]
2009-05-20,[[0.4185768]]
2009-05-21,[[0.7232638]]
2009-05-22,[[0.58244735]]
2009-05-26,[[0.45429358]]
2009-05-27,[[0.46598405]]
2009-05-28,[[0.46969515]]
2009-05-29,[[0.49568522]]
2009-06-01,[[0.48795983]]
2009-06-02,[[0.59417653]]
2009-06-03,[[0.49144292]]
2009-06-04,[[0.51783836]]
2009-06-05,[[0.3311543]]
2009-06-08,[[0.39143968]]
2009-06-09,[[0.27946505]]
2009-06-10,[[0.26791507]]
2009-06-11,[[0.306535]]
2009-06-12,[[0.31485492]]
2009-06-15,[[0.26424512]]
2009-06-16,[[0.2130855]]
2009-06-17,[[0.22696143]]
2009-06-18,[[0.2660451]]
2009-06-19,[[0.24119788]]
2009-06-22,[[0.3197736]]
2009-06-23,[[0.268485]]
2009-06-24,[[0.26385462]]
2009-06-25,[[0.26241747]]
2009-06-26,[[0.21096858]]
2009-06-29,[[0.23090199]]
2009-06-30,[[0.34356585]]
2009-07-01,[[0.3698446]]
2009-07-02,[[0.37616596]]
2009-07-06,[[0.35280845]]
2009-07-07,[[0.312347]]
2009-07-08,[[0.38602832]]
2009-07-09,[[0.34490812]]
2009-07-10,[[0.29985094]]
2009-07-13,[[0.29292327]]
2009-07-14,[[0.25861937]]
2009-07-15,[[0.26271588]]
2009-07-16,[[0.4595677]]
2009-07-17,[[0.587597]]
2009-07-20,[[0.386543]]
2009-07-21,[[0.39438492]]
2009-07-22,[[0.35103992]]
2009-07-23,[[0.34415632]]
2009-07-24,[[0.37973714]]
2009-07-27,[[0.1992743]]
2009-07-28,[[0.26688716]]
2009-07-29,[[0.3142463]]
2009-07-30,[[0.24350291]]
2009-07-31,[[0.2490356]]
2009-08-03,[[0.277377]]
2009-08-04,[[0.25996357]]
2009-08-05,[[0.2608201]]
2009-08-06,[[0.31966233]]
2009-08-07,[[0.35364705]]
2009-08-10,[[0.35722274]]
2009-08-11,[[0.3393306]]
2009-08-12,[[0.28930503]]
2009-08-13,[[0.27870268]]
2009-08-14,[[0.27969337]]
2009-08-17,[[0.40293342]]
2009-08-18,[[0.37138355]]
2009-08-19,[[0.3724504]]
2009-08-20,[[0.36843872]]
2009-08-21,[[0.34093523]]
2009-08-24,[[0.30374953]]
2009-08-25,[[0.34748518]]
2009-08-26,[[0.31185043]]
2009-08-27,[[0.31295973]]
2009-08-28,[[0.31383514]]
2009-08-31,[[0.30992365]]
2009-09-01,[[0.29633468]]
2009-09-02,[[0.2130109]]
2009-09-03,[[0.24372026]]
2009-09-04,[[0.24076146]]
2009-09-08,[[0.27963245]]
2009-09-09,[[0.19905189]]
2009-09-10,[[0.22122592]]
2009-09-11,[[0.22161484]]
2009-09-14,[[0.22270137]]
2009-09-15,[[0.28676406]]
2009-09-16,[[0.295219]]
2009-09-17,[[0.30246276]]
2009-09-18,[[0.30117816]]
2009-09-21,[[0.4343303]]
2009-09-22,[[0.47559708]]
2009-09-23,[[0.5260869]]
2009-09-24,[[0.50947464]]
2009-09-25,[[0.44802576]]
2009-09-28,[[0.4019655]]
2009-09-29,[[0.3757521]]
2009-09-30,[[0.32371888]]
2009-10-01,[[0.27960616]]
2009-10-02,[[0.2291291]]
2009-10-05,[[0.27975482]]
2009-10-06,[[0.28350845]]
2009-10-07,[[0.25505796]]
2009-10-08,[[0.2579065]]
2009-10-09,[[0.23850685]]
2009-10-12,[[0.238354]]
2009-10-13,[[0.22437635]]
2009-10-14,[[0.23211911]]
2009-10-15,[[0.1943202]]
2009-10-16,[[0.17269793]]
2009-10-19,[[0.16554144]]
2009-10-20,[[0.1533849]]
2009-10-21,[[0.17519546]]
2009-10-22,[[0.18924299]]
2009-10-23,[[0.16395193]]
2009-10-26,[[0.1938071]]
2009-10-27,[[0.15815526]]
2009-10-28,[[0.15394998]]
