date,irl
2003-04-17,[[0.41890088]]
2003-04-21,[[0.4606171]]
2003-04-22,[[0.450346]]
2003-04-23,[[0.4795319]]
2003-04-24,[[0.44813234]]
2003-04-25,[[0.5137595]]
2003-04-28,[[0.5388368]]
2003-04-29,[[0.56366134]]
2003-04-30,[[0.54217136]]
2003-05-01,[[0.56746507]]
2003-05-02,[[0.57402295]]
2003-05-05,[[0.6015604]]
2003-05-06,[[0.62163746]]
2003-05-07,[[0.70840204]]
2003-05-08,[[0.7015682]]
2003-05-09,[[0.74632955]]
2003-05-12,[[0.7180209]]
2003-05-13,[[0.69324076]]
2003-05-14,[[0.6780686]]
2003-05-15,[[0.6851392]]
2003-05-16,[[0.68336844]]
2003-05-19,[[0.5946266]]
2003-05-20,[[0.56416965]]
2003-05-21,[[0.5346038]]
2003-05-22,[[0.53840876]]
2003-05-23,[[0.55207133]]
2003-05-27,[[0.5424965]]
2003-05-28,[[0.5194747]]
2003-05-29,[[0.5061457]]
2003-05-30,[[0.5128615]]
2003-06-02,[[0.42585307]]
2003-06-03,[[0.42616114]]
2003-06-04,[[0.32279176]]
2003-06-05,[[0.3162495]]
2003-06-06,[[0.23025286]]
2003-06-09,[[0.18420196]]
2003-06-10,[[0.22668877]]
2003-06-11,[[0.2335169]]
2003-06-12,[[0.23663512]]
2003-06-13,[[0.19253224]]
2003-06-16,[[0.18304512]]
2003-06-17,[[0.69377536]]
2003-06-18,[[0.6953565]]
2003-06-19,[[0.56151456]]
2003-06-20,[[0.69586015]]
2003-06-23,[[0.7104987]]
2003-06-24,[[0.8395887]]
2003-06-25,[[0.85617745]]
2003-06-26,[[0.8330546]]
2003-06-27,[[0.83613616]]
2003-06-30,[[0.851435]]
2003-07-01,[[0.8442925]]
2003-07-02,[[0.38824126]]
2003-07-03,[[0.37353647]]
2003-07-07,[[0.35607803]]
2003-07-08,[[0.35499835]]
2003-07-09,[[0.1901237]]
2003-07-10,[[0.18408275]]
2003-07-11,[[0.19106686]]
2003-07-14,[[0.23198527]]
2003-07-15,[[0.18898267]]
2003-07-16,[[0.21684939]]
2003-07-17,[[0.19354326]]
2003-07-18,[[0.23285514]]
2003-07-21,[[0.232099]]
2003-07-22,[[0.36639917]]
2003-07-23,[[0.3473403]]
2003-07-24,[[0.3485297]]
2003-07-25,[[0.19159889]]
2003-07-28,[[0.16299367]]
2003-07-29,[[0.15906754]]
2003-07-30,[[0.16548812]]
2003-07-31,[[0.16808951]]
2003-08-01,[[0.16266122]]
2003-08-04,[[0.16208526]]
2003-08-05,[[0.16373953]]
2003-08-06,[[0.240769]]
2003-08-07,[[0.18104157]]
2003-08-08,[[0.18065241]]
2003-08-11,[[0.1861299]]
2003-08-12,[[0.18524256]]
2003-08-13,[[0.19905907]]
2003-08-14,[[0.17950872]]
2003-08-15,[[0.19323862]]
2003-08-18,[[0.17166734]]
2003-08-19,[[0.4946265]]
2003-08-20,[[0.44585997]]
2003-08-21,[[0.44747913]]
2003-08-22,[[0.44852906]]
2003-08-25,[[0.5387992]]
2003-08-26,[[0.46362257]]
2003-08-27,[[0.43323672]]
2003-08-28,[[0.4357081]]
2003-08-29,[[0.50395596]]
2003-09-02,[[0.44658032]]
2003-09-03,[[0.34323764]]
2003-09-04,[[0.35353702]]
2003-09-05,[[0.37493482]]
2003-09-08,[[0.33954304]]
2003-09-09,[[0.3450564]]
2003-09-10,[[0.34474358]]
2003-09-11,[[0.38204855]]
2003-09-12,[[0.34360373]]
2003-09-15,[[0.22948003]]
2003-09-16,[[0.32812268]]
2003-09-17,[[0.2233595]]
2003-09-18,[[0.18583861]]
2003-09-19,[[0.16661704]]
2003-09-22,[[0.16540089]]
2003-09-23,[[0.17954418]]
2003-09-24,[[0.18589467]]
2003-09-25,[[0.23164591]]
2003-09-26,[[0.23911017]]
2003-09-29,[[0.24149638]]
2003-09-30,[[0.4514345]]
2003-10-01,[[0.35816813]]
2003-10-02,[[0.36016417]]
2003-10-03,[[0.46240667]]
2003-10-06,[[0.47224304]]
2003-10-07,[[0.47277877]]
2003-10-08,[[0.46996105]]
2003-10-09,[[0.46854085]]
2003-10-10,[[0.49045217]]
2003-10-13,[[0.50401694]]
2003-10-14,[[0.3941745]]
2003-10-15,[[0.46860564]]
2003-10-16,[[0.4478163]]
2003-10-17,[[0.4655218]]
2003-10-20,[[0.7276287]]
2003-10-21,[[0.35955298]]
2003-10-22,[[0.47613534]]
2003-10-23,[[0.78234774]]
2003-10-24,[[0.8172902]]
2003-10-27,[[0.7310603]]
2003-10-28,[[0.4652282]]
2003-10-29,[[0.35229403]]
2003-10-30,[[0.2394517]]
2003-10-31,[[0.34409988]]
2003-11-03,[[0.34250802]]
2003-11-04,[[0.3495702]]
2003-11-05,[[0.3514666]]
2003-11-06,[[0.35077953]]
2003-11-07,[[0.4649619]]
2003-11-10,[[0.47006205]]
2003-11-11,[[0.23937237]]
2003-11-12,[[0.20518625]]
2003-11-13,[[0.34736246]]
2003-11-14,[[0.35012853]]
2003-11-17,[[0.23203802]]
2003-11-18,[[0.35935432]]
2003-11-19,[[0.3581906]]
2003-11-20,[[0.36326042]]
2003-11-21,[[0.3614918]]
2003-11-24,[[0.48010483]]
2003-11-25,[[0.48074678]]
2003-11-26,[[0.46492213]]
2003-11-28,[[0.46829957]]
2003-12-01,[[0.50174946]]
2003-12-02,[[0.5057277]]
2003-12-03,[[0.51764995]]
2003-12-04,[[0.47467002]]
2003-12-05,[[0.54505163]]
2003-12-08,[[0.5972309]]
2003-12-09,[[0.74341005]]
2003-12-10,[[0.8061645]]
2003-12-11,[[0.8216509]]
2003-12-12,[[0.8611698]]
2003-12-15,[[0.85476446]]
2003-12-16,[[0.859416]]
2003-12-17,[[0.85682034]]
2003-12-18,[[0.8554543]]
2003-12-19,[[0.8603219]]
2003-12-22,[[0.8724083]]
2003-12-23,[[0.85533476]]
2003-12-24,[[0.84994185]]
2003-12-26,[[0.8362596]]
2003-12-29,[[0.87924516]]
2003-12-30,[[0.5917447]]
2003-12-31,[[0.59607244]]
2004-01-02,[[0.5515568]]
2004-01-05,[[0.59727645]]
2004-01-06,[[0.48218802]]
2004-01-07,[[0.48846146]]
2004-01-08,[[0.35747343]]
2004-01-09,[[0.3575491]]
2004-01-12,[[0.46485937]]
2004-01-13,[[0.5125346]]
2004-01-14,[[0.47319484]]
2004-01-15,[[0.4728161]]
2004-01-16,[[0.47879598]]
2004-01-20,[[0.45850486]]
2004-01-21,[[0.5560445]]
2004-01-22,[[0.5746195]]
2004-01-23,[[0.5448658]]
2004-01-26,[[0.5585922]]
2004-01-27,[[0.58059335]]
2004-01-28,[[0.56796426]]
2004-01-29,[[0.6413342]]
2004-01-30,[[0.64650023]]
2004-02-02,[[0.601524]]
2004-02-03,[[0.7087078]]
2004-02-04,[[0.71339476]]
2004-02-05,[[0.8936877]]
2004-02-06,[[0.9068985]]
2004-02-09,[[0.99233747]]
2004-02-10,[[0.8961316]]
2004-02-11,[[0.8886752]]
2004-02-12,[[0.9914677]]
2004-02-13,[[0.9915657]]
2004-02-17,[[0.991287]]
2004-02-18,[[0.7858721]]
2004-02-19,[[0.5717021]]
2004-02-20,[[0.48942888]]
2004-02-23,[[0.48696804]]
2004-02-24,[[0.4654978]]
2004-02-25,[[0.35025388]]
2004-02-26,[[0.4560363]]
2004-02-27,[[0.34795517]]
2004-03-01,[[0.3512407]]
2004-03-02,[[0.44502896]]
2004-03-03,[[0.44825947]]
2004-03-04,[[0.46041405]]
2004-03-05,[[0.45306483]]
2004-03-08,[[0.46750912]]
2004-03-09,[[0.47236794]]
2004-03-10,[[0.4838606]]
2004-03-11,[[0.5209928]]
2004-03-12,[[0.45111313]]
2004-03-15,[[0.4197919]]
2004-03-16,[[0.47417894]]
2004-03-17,[[0.4710562]]
2004-03-18,[[0.45620358]]
2004-03-19,[[0.48568764]]
2004-03-22,[[0.5640628]]
2004-03-23,[[0.4730414]]
2004-03-24,[[0.46185786]]
2004-03-25,[[0.4289965]]
2004-03-26,[[0.45920277]]
2004-03-29,[[0.46590757]]
2004-03-30,[[0.3334896]]
2004-03-31,[[0.3404241]]
2004-04-01,[[0.33017725]]
2004-04-02,[[0.32772624]]
2004-04-05,[[0.22072682]]
2004-04-06,[[0.15827054]]
2004-04-07,[[0.15799943]]
2004-04-08,[[0.15360251]]
2004-04-12,[[0.15415406]]
2004-04-13,[[0.14802188]]
2004-04-14,[[0.15624666]]
2004-04-15,[[0.15589723]]
2004-04-16,[[0.16603956]]
2004-04-19,[[0.15609348]]
2004-04-20,[[0.1591464]]
2004-04-21,[[0.18576533]]
2004-04-22,[[0.19469622]]
2004-04-23,[[0.19675905]]
2004-04-26,[[0.19092286]]
2004-04-27,[[0.16849473]]
2004-04-28,[[0.17245698]]
2004-04-29,[[0.18826067]]
2004-04-30,[[0.17054215]]
2004-05-03,[[0.20846477]]
2004-05-04,[[0.3506332]]
2004-05-05,[[0.35362545]]
2004-05-06,[[0.35114422]]
2004-05-07,[[0.4096557]]
2004-05-10,[[0.59589136]]
2004-05-11,[[0.6572777]]
2004-05-12,[[0.6691433]]
2004-05-13,[[0.5857372]]
2004-05-14,[[0.48156315]]
2004-05-17,[[0.462101]]
2004-05-18,[[0.58803445]]
2004-05-19,[[0.47797507]]
2004-05-20,[[0.47688225]]
2004-05-21,[[0.46585715]]
2004-05-24,[[0.46309412]]
2004-05-25,[[0.48783264]]
2004-05-26,[[0.48843336]]
2004-05-27,[[0.563507]]
2004-05-28,[[0.3470685]]
2004-06-01,[[0.3505879]]
2004-06-02,[[0.46533373]]
2004-06-03,[[0.341372]]
2004-06-04,[[0.34343827]]
2004-06-07,[[0.3360436]]
2004-06-08,[[0.34200484]]
2004-06-09,[[0.3434124]]
2004-06-10,[[0.34705007]]
2004-06-14,[[0.33940062]]
2004-06-15,[[0.45115674]]
2004-06-16,[[0.58178866]]
2004-06-17,[[0.598447]]
2004-06-18,[[0.7101649]]
2004-06-21,[[0.71053445]]
2004-06-22,[[0.63798374]]
2004-06-23,[[0.8269758]]
2004-06-24,[[0.82956636]]
2004-06-25,[[0.83399165]]
2004-06-28,[[0.81872565]]
2004-06-29,[[0.7503457]]
2004-06-30,[[0.69909704]]
2004-07-01,[[0.7337589]]
2004-07-02,[[0.77937967]]
2004-07-06,[[0.8104121]]
2004-07-07,[[0.58606637]]
2004-07-08,[[0.5797273]]
2004-07-09,[[0.57671314]]
2004-07-12,[[0.5756063]]
2004-07-13,[[0.5274339]]
2004-07-14,[[0.53884554]]
2004-07-15,[[0.53123945]]
2004-07-16,[[0.45861515]]
2004-07-19,[[0.4449852]]
2004-07-20,[[0.44604284]]
2004-07-21,[[0.35497174]]
2004-07-22,[[0.47361842]]
2004-07-23,[[0.24888536]]
2004-07-26,[[0.357916]]
2004-07-27,[[0.35982788]]
2004-07-28,[[0.35062468]]
2004-07-29,[[0.35197428]]
2004-07-30,[[0.34635168]]
2004-08-02,[[0.34246746]]
2004-08-03,[[0.22331575]]
2004-08-04,[[0.21151683]]
2004-08-05,[[0.2160171]]
2004-08-06,[[0.24074188]]
2004-08-09,[[0.24158871]]
2004-08-10,[[0.24635002]]
2004-08-11,[[0.24939904]]
2004-08-12,[[0.24987257]]
2004-08-13,[[0.35683596]]
2004-08-16,[[0.35810268]]
2004-08-17,[[0.3552405]]
2004-08-18,[[0.35096776]]
2004-08-19,[[0.3462303]]
2004-08-20,[[0.3517704]]
2004-08-23,[[0.22603288]]
2004-08-24,[[0.2219353]]
2004-08-25,[[0.21930316]]
2004-08-26,[[0.18795115]]
2004-08-27,[[0.16688341]]
2004-08-30,[[0.16473767]]
2004-08-31,[[0.3329098]]
2004-09-01,[[0.335641]]
2004-09-02,[[0.33214155]]
2004-09-03,[[0.33572954]]
2004-09-07,[[0.33714402]]
2004-09-08,[[0.34409982]]
2004-09-09,[[0.463395]]
2004-09-10,[[0.341363]]
2004-09-13,[[0.34322205]]
2004-09-14,[[0.40214327]]
2004-09-15,[[0.3953244]]
2004-09-16,[[0.35526976]]
2004-09-17,[[0.47353622]]
2004-09-20,[[0.33727267]]
2004-09-21,[[0.33585328]]
2004-09-22,[[0.3340516]]
2004-09-23,[[0.47003892]]
2004-09-24,[[0.34258813]]
2004-09-27,[[0.46830693]]
2004-09-28,[[0.34734565]]
2004-09-29,[[0.34283626]]
2004-09-30,[[0.34015113]]
2004-10-01,[[0.33207157]]
2004-10-04,[[0.2250433]]
2004-10-05,[[0.17100924]]
2004-10-06,[[0.17806968]]
2004-10-07,[[0.16511959]]
2004-10-08,[[0.16694283]]
2004-10-11,[[0.16623855]]
2004-10-12,[[0.16378456]]
2004-10-13,[[0.1822283]]
2004-10-14,[[0.18247345]]
2004-10-15,[[0.16662225]]
2004-10-18,[[0.17542553]]
2004-10-19,[[0.17817917]]
2004-10-20,[[0.1690934]]
2004-10-21,[[0.16985983]]
2004-10-22,[[0.17348066]]
2004-10-25,[[0.18163928]]
2004-10-26,[[0.18492603]]
2004-10-27,[[0.17880228]]
2004-10-28,[[0.17429838]]
2004-10-29,[[0.1896171]]
2004-11-01,[[0.17747277]]
2004-11-02,[[0.17218107]]
2004-11-03,[[0.17498139]]
2004-11-04,[[0.17660981]]
2004-11-05,[[0.78880185]]
2004-11-08,[[0.7613396]]
2004-11-09,[[0.6848446]]
2004-11-10,[[0.5430856]]
2004-11-11,[[0.6156828]]
2004-11-12,[[0.6459834]]
2004-11-15,[[0.45714724]]
2004-11-16,[[0.46128348]]
2004-11-17,[[0.449959]]
2004-11-18,[[0.47143325]]
2004-11-19,[[0.46687633]]
2004-11-22,[[0.4773345]]
2004-11-23,[[0.34669948]]
2004-11-24,[[0.35760754]]
2004-11-26,[[0.34678543]]
2004-11-29,[[0.34627315]]
2004-11-30,[[0.4857677]]
2004-12-01,[[0.4905954]]
2004-12-02,[[0.43080947]]
2004-12-03,[[0.3455458]]
2004-12-06,[[0.34451672]]
2004-12-07,[[0.3454799]]
2004-12-08,[[0.48347253]]
2004-12-09,[[0.4870299]]
2004-12-10,[[0.48733717]]
2004-12-13,[[0.34764415]]
2004-12-14,[[0.35736746]]
2004-12-15,[[0.35019988]]
2004-12-16,[[0.47714734]]
2004-12-17,[[0.4746944]]
2004-12-20,[[0.34747833]]
2004-12-21,[[0.4642361]]
2004-12-22,[[0.54456556]]
2004-12-23,[[0.4592458]]
2004-12-27,[[0.46493107]]
2004-12-28,[[0.44403103]]
2004-12-29,[[0.45898467]]
2004-12-30,[[0.4596382]]
2004-12-31,[[0.45660335]]
2005-01-03,[[0.475586]]
2005-01-04,[[0.46177423]]
2005-01-05,[[0.4852519]]
2005-01-06,[[0.34710526]]
2005-01-07,[[0.35962227]]
2005-01-10,[[0.34693518]]
2005-01-11,[[0.33895898]]
2005-01-12,[[0.34496745]]
2005-01-13,[[0.34140575]]
2005-01-14,[[0.34937948]]
2005-01-18,[[0.46949586]]
2005-01-19,[[0.46176863]]
2005-01-20,[[0.4726155]]
2005-01-21,[[0.34638798]]
2005-01-24,[[0.47296807]]
2005-01-25,[[0.31334442]]
2005-01-26,[[0.23696145]]
2005-01-27,[[0.23631445]]
2005-01-28,[[0.20591837]]
2005-01-31,[[0.20393193]]
2005-02-01,[[0.20280641]]
2005-02-02,[[0.19845921]]
2005-02-03,[[0.20728981]]
2005-02-04,[[0.17667267]]
2005-02-07,[[0.16280615]]
2005-02-08,[[0.14655197]]
2005-02-09,[[0.16657317]]
2005-02-10,[[0.15974593]]
2005-02-11,[[0.160887]]
2005-02-14,[[0.16251859]]
2005-02-15,[[0.19415906]]
2005-02-16,[[0.16632071]]
2005-02-17,[[0.1677222]]
2005-02-18,[[0.16475424]]
2005-02-22,[[0.16676772]]
2005-02-23,[[0.17645755]]
2005-02-24,[[0.17446712]]
2005-02-25,[[0.16872728]]
2005-02-28,[[0.1673983]]
2005-03-01,[[0.16606933]]
2005-03-02,[[0.22322026]]
2005-03-03,[[0.20275542]]
2005-03-04,[[0.2091595]]
2005-03-07,[[0.22535294]]
2005-03-08,[[0.22178176]]
2005-03-09,[[0.22439346]]
2005-03-10,[[0.33637446]]
2005-03-11,[[0.22879481]]
2005-03-14,[[0.1885114]]
2005-03-15,[[0.2037268]]
2005-03-16,[[0.1821307]]
2005-03-17,[[0.18167952]]
2005-03-18,[[0.18424633]]
2005-03-21,[[0.1801776]]
2005-03-22,[[0.18979332]]
2005-03-23,[[0.34375393]]
2005-03-24,[[0.33918032]]
2005-03-28,[[0.3507883]]
2005-03-29,[[0.34888005]]
2005-03-30,[[0.22402725]]
2005-03-31,[[0.34692407]]
2005-04-01,[[0.23556054]]
2005-04-04,[[0.47399235]]
2005-04-05,[[0.34469914]]
2005-04-06,[[0.33250284]]
2005-04-07,[[0.44518116]]
2005-04-08,[[0.3851743]]
2005-04-11,[[0.45130038]]
2005-04-12,[[0.3373891]]
2005-04-13,[[0.34290683]]
2005-04-14,[[0.24298298]]
2005-04-15,[[0.23699734]]
2005-04-18,[[0.24065387]]
2005-04-19,[[0.23999742]]
2005-04-20,[[0.23860565]]
2005-04-21,[[0.18602368]]
2005-04-22,[[0.24242195]]
2005-04-25,[[0.20338395]]
2005-04-26,[[0.23770773]]
2005-04-27,[[0.23731366]]
2005-04-28,[[0.22168466]]
2005-04-29,[[0.35056773]]
2005-05-02,[[0.17427167]]
2005-05-03,[[0.17269006]]
2005-05-04,[[0.17362669]]
2005-05-05,[[0.19755906]]
2005-05-06,[[0.17132336]]
2005-05-09,[[0.19628781]]
2005-05-10,[[0.20584348]]
2005-05-11,[[0.33237612]]
2005-05-12,[[0.32781053]]
2005-05-13,[[0.33686984]]
2005-05-16,[[0.41100243]]
2005-05-17,[[0.57156795]]
2005-05-18,[[0.6212264]]
2005-05-19,[[0.6605812]]
2005-05-20,[[0.6553593]]
2005-05-23,[[0.6849489]]
2005-05-24,[[0.5991766]]
2005-05-25,[[0.49375856]]
2005-05-26,[[0.4891443]]
2005-05-27,[[0.47885686]]
2005-05-31,[[0.47996986]]
2005-06-01,[[0.5992687]]
2005-06-02,[[0.60298413]]
2005-06-03,[[0.6013579]]
2005-06-06,[[0.60488474]]
2005-06-07,[[0.49772835]]
2005-06-08,[[0.6036542]]
2005-06-09,[[0.4970804]]
2005-06-10,[[0.5024763]]
2005-06-13,[[0.49098527]]
2005-06-14,[[0.34785527]]
2005-06-15,[[0.34278858]]
2005-06-16,[[0.34294292]]
2005-06-17,[[0.3454455]]
2005-06-20,[[0.34765795]]
2005-06-21,[[0.5552314]]
2005-06-22,[[0.55398864]]
2005-06-23,[[0.49203035]]
2005-06-24,[[0.62811476]]
2005-06-27,[[0.69021535]]
2005-06-28,[[0.7091068]]
2005-06-29,[[0.70642865]]
2005-06-30,[[0.64594066]]
2005-07-01,[[0.63785285]]
2005-07-05,[[0.62372255]]
2005-07-06,[[0.6098562]]
2005-07-07,[[0.65096724]]
2005-07-08,[[0.565887]]
2005-07-11,[[0.5607939]]
2005-07-12,[[0.581828]]
2005-07-13,[[0.58432096]]
2005-07-14,[[0.5838603]]
2005-07-15,[[0.58886105]]
2005-07-18,[[0.5850358]]
2005-07-19,[[0.46888286]]
2005-07-20,[[0.39892367]]
2005-07-21,[[0.39726672]]
2005-07-22,[[0.35176265]]
2005-07-25,[[0.45957604]]
2005-07-26,[[0.47409686]]
2005-07-27,[[0.35448822]]
2005-07-28,[[0.338602]]
2005-07-29,[[0.20772493]]
2005-08-01,[[0.2159079]]
2005-08-02,[[0.22322932]]
2005-08-03,[[0.3445899]]
2005-08-04,[[0.34352577]]
2005-08-05,[[0.3453806]]
2005-08-08,[[0.34435487]]
2005-08-09,[[0.3488113]]
2005-08-10,[[0.39184302]]
2005-08-11,[[0.37250254]]
2005-08-12,[[0.35081142]]
2005-08-15,[[0.34795502]]
2005-08-16,[[0.22801352]]
2005-08-17,[[0.1800907]]
2005-08-18,[[0.18434328]]
2005-08-19,[[0.18487123]]
2005-08-22,[[0.17045957]]
2005-08-23,[[0.17142987]]
2005-08-24,[[0.17537639]]
2005-08-25,[[0.17170352]]
2005-08-26,[[0.17163661]]
2005-08-29,[[0.17171177]]
2005-08-30,[[0.17338473]]
2005-08-31,[[0.18811697]]
2005-09-01,[[0.18190783]]
2005-09-02,[[0.19414502]]
2005-09-06,[[0.19741073]]
2005-09-07,[[0.23791552]]
2005-09-08,[[0.3478506]]
2005-09-09,[[0.3476482]]
2005-09-12,[[0.3497943]]
2005-09-13,[[0.3466646]]
2005-09-14,[[0.34733495]]
2005-09-15,[[0.24002573]]
2005-09-16,[[0.2531219]]
2005-09-19,[[0.28510103]]
2005-09-20,[[0.2287094]]
2005-09-21,[[0.22639832]]
2005-09-22,[[0.23797616]]
2005-09-23,[[0.22970808]]
2005-09-26,[[0.23398992]]
2005-09-27,[[0.201072]]
2005-09-28,[[0.18888399]]
2005-09-29,[[0.17052948]]
2005-09-30,[[0.1669837]]
2005-10-03,[[0.16750944]]
2005-10-04,[[0.17644611]]
2005-10-05,[[0.17773497]]
2005-10-06,[[0.17191339]]
2005-10-07,[[0.17816898]]
2005-10-10,[[0.18214747]]
2005-10-11,[[0.20672536]]
2005-10-12,[[0.2026942]]
2005-10-13,[[0.21605447]]
2005-10-14,[[0.20140302]]
2005-10-17,[[0.1919769]]
2005-10-18,[[0.18553445]]
2005-10-19,[[0.21344489]]
2005-10-20,[[0.18486798]]
2005-10-21,[[0.26029694]]
2005-10-24,[[0.2520821]]
2005-10-25,[[0.2257033]]
2005-10-26,[[0.25545695]]
2005-10-27,[[0.2563442]]
2005-10-28,[[0.37386328]]
2005-10-31,[[0.3827738]]
2005-11-01,[[0.21366054]]
2005-11-02,[[0.21064106]]
2005-11-03,[[0.42298225]]
2005-11-04,[[0.51872927]]
2005-11-07,[[0.37118632]]
2005-11-08,[[0.35847616]]
2005-11-09,[[0.3825133]]
2005-11-10,[[0.48695493]]
2005-11-11,[[0.4864397]]
2005-11-14,[[0.48379666]]
2005-11-15,[[0.4212075]]
2005-11-16,[[0.37998787]]
2005-11-17,[[0.36219198]]
2005-11-18,[[0.48608014]]
2005-11-21,[[0.48487198]]
2005-11-22,[[0.36491454]]
2005-11-23,[[0.48337585]]
2005-11-25,[[0.508272]]
2005-11-28,[[0.47829068]]
2005-11-29,[[0.4888298]]
2005-11-30,[[0.49787018]]
2005-12-01,[[0.4803535]]
2005-12-02,[[0.35310197]]
2005-12-05,[[0.35258597]]
2005-12-06,[[0.2690702]]
2005-12-07,[[0.21659005]]
2005-12-08,[[0.2267254]]
2005-12-09,[[0.25575542]]
2005-12-12,[[0.54453766]]
2005-12-13,[[0.46301252]]
2005-12-14,[[0.55722594]]
2005-12-15,[[0.5646695]]
2005-12-16,[[0.33949873]]
2005-12-19,[[0.34429002]]
2005-12-20,[[0.22749403]]
2005-12-21,[[0.17352378]]
2005-12-22,[[0.17548585]]
2005-12-23,[[0.169779]]
2005-12-27,[[0.1748693]]
2005-12-28,[[0.19894478]]
2005-12-29,[[0.19739673]]
2005-12-30,[[0.23599568]]
2006-01-03,[[0.21423161]]
2006-01-04,[[0.58701885]]
2006-01-05,[[0.48796454]]
2006-01-06,[[0.3535542]]
2006-01-09,[[0.35492617]]
2006-01-10,[[0.3545871]]
2006-01-11,[[0.35394162]]
2006-01-12,[[0.35596657]]
2006-01-13,[[0.3933137]]
2006-01-17,[[0.49014482]]
2006-01-18,[[0.35748675]]
2006-01-19,[[0.35184652]]
2006-01-20,[[0.34804818]]
2006-01-23,[[0.62373495]]
2006-01-24,[[0.5858636]]
2006-01-25,[[0.575681]]
2006-01-26,[[0.5804063]]
2006-01-27,[[0.5898171]]
2006-01-30,[[0.4446128]]
2006-01-31,[[0.36618817]]
2006-02-01,[[0.35603276]]
2006-02-02,[[0.34326124]]
2006-02-03,[[0.4681848]]
2006-02-06,[[0.4983617]]
2006-02-07,[[0.5233705]]
2006-02-08,[[0.46384585]]
2006-02-09,[[0.47948432]]
2006-02-10,[[0.47986895]]
2006-02-13,[[0.4807885]]
2006-02-14,[[0.48221275]]
2006-02-15,[[0.48164764]]
2006-02-16,[[0.52734345]]
2006-02-17,[[0.5398178]]
2006-02-21,[[0.54259276]]
2006-02-22,[[0.5475109]]
2006-02-23,[[0.5499464]]
2006-02-24,[[0.59255946]]
2006-02-27,[[0.58729017]]
2006-02-28,[[0.5819792]]
2006-03-01,[[0.5542384]]
2006-03-02,[[0.54447436]]
2006-03-03,[[0.54007983]]
2006-03-06,[[0.5437655]]
2006-03-07,[[0.6427477]]
2006-03-08,[[0.61620647]]
2006-03-09,[[0.59499943]]
2006-03-10,[[0.59305423]]
2006-03-13,[[0.58836746]]
2006-03-14,[[0.56707627]]
2006-03-15,[[0.65155464]]
2006-03-16,[[0.62531555]]
2006-03-17,[[0.63829124]]
2006-03-20,[[0.60631114]]
2006-03-21,[[0.48013425]]
2006-03-22,[[0.586892]]
2006-03-23,[[0.5682615]]
2006-03-24,[[0.5753014]]
2006-03-27,[[0.48397714]]
2006-03-28,[[0.7051549]]
2006-03-29,[[0.6531136]]
2006-03-30,[[0.6864681]]
2006-03-31,[[0.6879991]]
2006-04-03,[[0.70155716]]
2006-04-04,[[0.6466425]]
2006-04-05,[[0.6548663]]
2006-04-06,[[0.52386665]]
2006-04-07,[[0.5354021]]
2006-04-10,[[0.5462802]]
2006-04-11,[[0.5291667]]
2006-04-12,[[0.529119]]
2006-04-13,[[0.46344942]]
2006-04-17,[[0.443825]]
2006-04-18,[[0.3561002]]
2006-04-19,[[0.33828306]]
2006-04-20,[[0.45750344]]
2006-04-21,[[0.45323682]]
2006-04-24,[[0.42166147]]
2006-04-25,[[0.20899755]]
2006-04-26,[[0.44623533]]
2006-04-27,[[0.43821523]]
2006-04-28,[[0.4215214]]
2006-05-01,[[0.33824828]]
2006-05-02,[[0.201855]]
2006-05-03,[[0.19127393]]
2006-05-04,[[0.17060927]]
2006-05-05,[[0.18066764]]
2006-05-08,[[0.09623963]]
2006-05-09,[[0.16923842]]
2006-05-10,[[0.1694991]]
2006-05-11,[[0.17899072]]
2006-05-12,[[0.21942791]]
2006-05-15,[[0.23583192]]
2006-05-16,[[0.19399583]]
2006-05-17,[[0.19380191]]
2006-05-18,[[0.30320972]]
2006-05-19,[[0.32799265]]
2006-05-22,[[0.2411989]]
2006-05-23,[[0.24175277]]
2006-05-24,[[0.24602607]]
2006-05-25,[[0.24540251]]
2006-05-26,[[0.18307188]]
2006-05-30,[[0.18574643]]
2006-05-31,[[0.19537598]]
2006-06-01,[[0.19595188]]
2006-06-02,[[0.32429785]]
2006-06-05,[[0.2321532]]
2006-06-06,[[0.2306909]]
2006-06-07,[[0.33846757]]
2006-06-08,[[0.3389227]]
2006-06-09,[[0.3338259]]
2006-06-12,[[0.33480698]]
2006-06-13,[[0.39378688]]
2006-06-14,[[0.33176628]]
2006-06-15,[[0.33048168]]
2006-06-16,[[0.39454606]]
2006-06-19,[[0.34196246]]
2006-06-20,[[0.34241754]]
2006-06-21,[[0.34493965]]
2006-06-22,[[0.34445348]]
2006-06-23,[[0.34559035]]
2006-06-26,[[0.33685082]]
2006-06-27,[[0.23677409]]
2006-06-28,[[0.23609382]]
2006-06-29,[[0.23583758]]
2006-06-30,[[0.20017606]]
2006-07-03,[[0.16280338]]
2006-07-05,[[0.1662148]]
2006-07-06,[[0.1636208]]
2006-07-07,[[0.16531849]]
2006-07-10,[[0.16296372]]
2006-07-11,[[0.1882818]]
2006-07-12,[[0.16548803]]
2006-07-13,[[0.17541227]]
2006-07-14,[[0.18605933]]
2006-07-17,[[0.2179187]]
2006-07-18,[[0.23569]]
2006-07-19,[[0.23445094]]
2006-07-20,[[0.35153675]]
2006-07-21,[[0.20688]]
2006-07-24,[[0.23704022]]
2006-07-25,[[0.72827905]]
2006-07-26,[[0.7283997]]
