date,irl_gail
2003-04-15,[[0.13696778]]
2003-04-16,[[0.13544667]]
2003-04-17,[[0.26424128]]
2003-04-21,[[0.26524413]]
2003-04-22,[[0.22351056]]
2003-04-23,[[0.2052058]]
2003-04-24,[[0.1944015]]
2003-04-25,[[0.19996482]]
2003-04-28,[[0.22817442]]
2003-04-29,[[0.29861444]]
2003-04-30,[[0.31102437]]
2003-05-01,[[0.20903072]]
2003-05-02,[[0.20308346]]
2003-05-05,[[0.2202839]]
2003-05-06,[[0.21994543]]
2003-05-07,[[0.225202]]
2003-05-08,[[0.22754654]]
2003-05-09,[[0.31286353]]
2003-05-12,[[0.3511586]]
2003-05-13,[[0.30518228]]
2003-05-14,[[0.34564215]]
2003-05-15,[[0.35179806]]
2003-05-16,[[0.35326797]]
2003-05-19,[[0.27392298]]
2003-05-20,[[0.47543374]]
2003-05-21,[[0.47843152]]
2003-05-22,[[0.49162087]]
2003-05-23,[[0.4961552]]
2003-05-27,[[0.42541274]]
2003-05-28,[[0.37276208]]
2003-05-29,[[0.31766018]]
2003-05-30,[[0.32121837]]
2003-06-02,[[0.34553263]]
2003-06-03,[[0.30786332]]
2003-06-04,[[0.22032174]]
2003-06-05,[[0.1961416]]
2003-06-06,[[0.20718792]]
2003-06-09,[[0.20830557]]
2003-06-10,[[0.15871224]]
2003-06-11,[[0.16697702]]
2003-06-12,[[0.14606518]]
2003-06-13,[[0.13769352]]
2003-06-16,[[0.14163962]]
2003-06-17,[[0.29551595]]
2003-06-18,[[0.2890069]]
2003-06-19,[[0.20965669]]
2003-06-20,[[0.2066896]]
2003-06-23,[[0.24822915]]
2003-06-24,[[0.27130735]]
2003-06-25,[[0.2802562]]
2003-06-26,[[0.17314407]]
2003-06-27,[[0.19182512]]
2003-06-30,[[0.17045662]]
2003-07-01,[[0.14931798]]
2003-07-02,[[0.19793394]]
2003-07-03,[[0.22525358]]
2003-07-07,[[0.24197832]]
2003-07-08,[[0.15338832]]
2003-07-09,[[0.16901839]]
2003-07-10,[[0.14472055]]
2003-07-11,[[0.1450673]]
2003-07-14,[[0.14678127]]
2003-07-15,[[0.16844699]]
2003-07-16,[[0.15945432]]
2003-07-17,[[0.16310215]]
2003-07-18,[[0.17262664]]
2003-07-21,[[0.20019948]]
2003-07-22,[[0.21887106]]
2003-07-23,[[0.17124301]]
2003-07-24,[[0.22492442]]
2003-07-25,[[0.37372872]]
2003-07-28,[[0.39559537]]
2003-07-29,[[0.41738382]]
2003-07-30,[[0.40204725]]
2003-07-31,[[0.4095539]]
2003-08-01,[[0.43654743]]
2003-08-04,[[0.40443453]]
2003-08-05,[[0.35243893]]
2003-08-06,[[0.29466766]]
2003-08-07,[[0.31912908]]
2003-08-08,[[0.19213596]]
2003-08-11,[[0.18054757]]
2003-08-12,[[0.2751354]]
2003-08-13,[[0.26739058]]
2003-08-14,[[0.25317]]
2003-08-15,[[0.26868317]]
2003-08-18,[[0.23179302]]
2003-08-19,[[0.17155379]]
2003-08-20,[[0.14651674]]
2003-08-21,[[0.15156078]]
2003-08-22,[[0.18216047]]
2003-08-25,[[0.15498546]]
2003-08-26,[[0.17643681]]
2003-08-27,[[0.18215665]]
2003-08-28,[[0.18368176]]
2003-08-29,[[0.17484435]]
2003-09-02,[[0.15317056]]
2003-09-03,[[0.13828102]]
2003-09-04,[[0.13105527]]
2003-09-05,[[0.12901965]]
2003-09-08,[[0.08519667]]
2003-09-09,[[0.14212531]]
2003-09-10,[[0.11959815]]
2003-09-11,[[0.15339646]]
2003-09-12,[[0.14868844]]
2003-09-15,[[0.1501756]]
2003-09-16,[[0.15851974]]
2003-09-17,[[0.11840823]]
2003-09-18,[[0.1584417]]
2003-09-19,[[0.14710164]]
2003-09-22,[[0.15214333]]
2003-09-23,[[0.11379534]]
2003-09-24,[[0.13426748]]
2003-09-25,[[0.29112858]]
2003-09-26,[[0.31658033]]
2003-09-29,[[0.25241518]]
2003-09-30,[[0.23374054]]
2003-10-01,[[0.16327617]]
2003-10-02,[[0.14970389]]
2003-10-03,[[0.15428343]]
2003-10-06,[[0.16585726]]
2003-10-07,[[0.13553843]]
2003-10-08,[[0.13560754]]
2003-10-09,[[0.15339643]]
2003-10-10,[[0.15879905]]
2003-10-13,[[0.15757835]]
2003-10-14,[[0.17830095]]
2003-10-15,[[0.1641976]]
2003-10-16,[[0.16475806]]
2003-10-17,[[0.16412824]]
2003-10-20,[[0.21250156]]
2003-10-21,[[0.15314409]]
2003-10-22,[[0.17765334]]
2003-10-23,[[0.33277184]]
2003-10-24,[[0.7005819]]
2003-10-27,[[0.3217716]]
2003-10-28,[[0.14388216]]
2003-10-29,[[0.17769855]]
2003-10-30,[[0.19554764]]
2003-10-31,[[0.29996294]]
2003-11-03,[[0.2694867]]
2003-11-04,[[0.17773446]]
2003-11-05,[[0.24942532]]
2003-11-06,[[0.24639007]]
2003-11-07,[[0.21835652]]
2003-11-10,[[0.2006833]]
2003-11-11,[[0.16632941]]
2003-11-12,[[0.16722056]]
2003-11-13,[[0.14811844]]
2003-11-14,[[0.14283046]]
2003-11-17,[[0.08105406]]
2003-11-18,[[0.15565959]]
2003-11-19,[[0.1415922]]
2003-11-20,[[0.16136166]]
2003-11-21,[[0.21054813]]
2003-11-24,[[0.21432155]]
2003-11-25,[[0.16189134]]
2003-11-26,[[0.16153753]]
2003-11-28,[[0.12614936]]
2003-12-01,[[0.2092892]]
2003-12-02,[[0.1710465]]
2003-12-03,[[0.65314645]]
2003-12-04,[[0.65802443]]
2003-12-05,[[0.6433011]]
2003-12-08,[[0.7362131]]
2003-12-09,[[0.9773371]]
2003-12-10,[[0.9780642]]
2003-12-11,[[0.9778822]]
2003-12-12,[[0.97644615]]
2003-12-15,[[0.97580826]]
2003-12-16,[[0.9763794]]
2003-12-17,[[0.9753824]]
2003-12-18,[[0.9757581]]
2003-12-19,[[0.9715568]]
2003-12-22,[[0.9672086]]
2003-12-23,[[0.96655774]]
2003-12-24,[[0.854249]]
2003-12-26,[[0.9716873]]
2003-12-29,[[0.83679426]]
2003-12-30,[[0.45924544]]
2003-12-31,[[0.43494463]]
2004-01-02,[[0.45271128]]
2004-01-05,[[0.03787678]]
2004-01-06,[[0.5133126]]
2004-01-07,[[0.42913127]]
2004-01-08,[[0.1811752]]
2004-01-09,[[0.2295348]]
2004-01-12,[[0.26575482]]
2004-01-13,[[0.2680856]]
2004-01-14,[[0.25602385]]
2004-01-15,[[0.2729161]]
2004-01-16,[[0.27593488]]
2004-01-20,[[0.27174753]]
2004-01-21,[[0.22054479]]
2004-01-22,[[0.3180286]]
2004-01-23,[[0.28210634]]
2004-01-26,[[0.3749329]]
2004-01-27,[[0.3961481]]
2004-01-28,[[0.42896032]]
2004-01-29,[[0.51930916]]
2004-01-30,[[0.5664414]]
2004-02-02,[[0.5692458]]
2004-02-03,[[0.6669038]]
2004-02-04,[[0.6032988]]
2004-02-05,[[0.59373105]]
2004-02-06,[[0.6383238]]
2004-02-09,[[0.74004364]]
2004-02-10,[[0.67794025]]
2004-02-11,[[0.55103016]]
2004-02-12,[[0.9794321]]
2004-02-13,[[0.55515385]]
2004-02-17,[[0.5668171]]
2004-02-18,[[0.58432615]]
2004-02-19,[[0.57063746]]
2004-02-20,[[0.54051036]]
2004-02-23,[[0.485887]]
2004-02-24,[[0.29513174]]
2004-02-25,[[0.2464762]]
2004-02-26,[[0.06547245]]
2004-02-27,[[0.09073219]]
2004-03-01,[[0.07207116]]
2004-03-02,[[0.02568737]]
2004-03-03,[[0.02596793]]
2004-03-04,[[0.0258005]]
2004-03-05,[[0.02534783]]
2004-03-08,[[0.02590498]]
2004-03-09,[[0.02668083]]
2004-03-10,[[0.02634847]]
2004-03-11,[[0.02306974]]
2004-03-12,[[0.02137774]]
2004-03-15,[[0.02321085]]
2004-03-16,[[0.12295523]]
2004-03-17,[[0.11951423]]
2004-03-18,[[0.13056698]]
2004-03-19,[[0.13339904]]
2004-03-22,[[0.19745943]]
2004-03-23,[[0.20470282]]
2004-03-24,[[0.19108778]]
2004-03-25,[[0.14439717]]
2004-03-26,[[0.14449859]]
2004-03-29,[[0.14437807]]
2004-03-30,[[0.14894974]]
2004-03-31,[[0.14909574]]
2004-04-01,[[0.15363845]]
2004-04-02,[[0.0607734]]
2004-04-05,[[0.15031129]]
2004-04-06,[[0.14920741]]
2004-04-07,[[0.13855565]]
2004-04-08,[[0.12219572]]
2004-04-12,[[0.13540953]]
2004-04-13,[[0.2501186]]
2004-04-14,[[0.27933708]]
2004-04-15,[[0.25272733]]
2004-04-16,[[0.2946788]]
2004-04-19,[[0.36731553]]
2004-04-20,[[0.28590244]]
2004-04-21,[[0.54547316]]
2004-04-22,[[0.6019241]]
2004-04-23,[[0.9792074]]
2004-04-26,[[0.9762578]]
2004-04-27,[[0.36547196]]
2004-04-28,[[0.55448073]]
2004-04-29,[[0.9807216]]
2004-04-30,[[0.9808115]]
2004-05-03,[[0.98013365]]
2004-05-04,[[0.98087895]]
2004-05-05,[[0.9807619]]
2004-05-06,[[0.9804299]]
2004-05-07,[[0.97875863]]
2004-05-10,[[0.9791521]]
2004-05-11,[[0.2986914]]
2004-05-12,[[0.23390853]]
2004-05-13,[[0.21013978]]
2004-05-14,[[0.16069436]]
2004-05-17,[[0.1774545]]
2004-05-18,[[0.1582875]]
2004-05-19,[[0.13632447]]
2004-05-20,[[0.15094084]]
2004-05-21,[[0.07908213]]
2004-05-24,[[0.0789277]]
2004-05-25,[[0.03691185]]
2004-05-26,[[0.03839025]]
2004-05-27,[[0.04568422]]
2004-05-28,[[0.06005943]]
2004-06-01,[[0.04971325]]
2004-06-02,[[0.06824961]]
2004-06-03,[[0.07623303]]
2004-06-04,[[0.0734764]]
2004-06-07,[[0.06341898]]
2004-06-08,[[0.04736981]]
2004-06-09,[[0.04523307]]
2004-06-10,[[0.04785484]]
2004-06-14,[[0.05175701]]
2004-06-15,[[0.15970632]]
2004-06-16,[[0.1634053]]
2004-06-17,[[0.35186443]]
2004-06-18,[[0.34224617]]
2004-06-21,[[0.3907556]]
2004-06-22,[[0.5387843]]
2004-06-23,[[0.54214436]]
2004-06-24,[[0.5755213]]
2004-06-25,[[0.567276]]
2004-06-28,[[0.549516]]
2004-06-29,[[0.56528956]]
2004-06-30,[[0.5527943]]
2004-07-01,[[0.5537033]]
2004-07-02,[[0.5813269]]
2004-07-06,[[0.5635054]]
2004-07-07,[[0.35661274]]
2004-07-08,[[0.34859502]]
2004-07-09,[[0.32511485]]
2004-07-12,[[0.36011565]]
2004-07-13,[[0.40375942]]
2004-07-14,[[0.4482551]]
2004-07-15,[[0.4315629]]
2004-07-16,[[0.49191472]]
2004-07-19,[[0.33183545]]
2004-07-20,[[0.28462207]]
2004-07-21,[[0.28129643]]
2004-07-22,[[0.2847891]]
2004-07-23,[[0.29247403]]
2004-07-26,[[0.2113089]]
2004-07-27,[[0.19887835]]
2004-07-28,[[0.19769648]]
2004-07-29,[[0.1863639]]
2004-07-30,[[0.20186344]]
2004-08-02,[[0.19843903]]
2004-08-03,[[0.17843914]]
2004-08-04,[[0.17545426]]
2004-08-05,[[0.17823836]]
2004-08-06,[[0.22907364]]
2004-08-09,[[0.2926216]]
2004-08-10,[[0.28560218]]
2004-08-11,[[0.08108985]]
2004-08-12,[[0.10351348]]
2004-08-13,[[0.17716977]]
2004-08-16,[[0.05269036]]
2004-08-17,[[0.16433015]]
2004-08-18,[[0.14698511]]
2004-08-19,[[0.2736495]]
2004-08-20,[[0.29004455]]
2004-08-23,[[0.07424757]]
2004-08-24,[[0.03972194]]
2004-08-25,[[0.03657165]]
2004-08-26,[[0.0459857]]
2004-08-27,[[0.05315122]]
2004-08-30,[[0.04261684]]
2004-08-31,[[0.02170783]]
2004-09-01,[[0.01939571]]
2004-09-02,[[0.02293488]]
2004-09-03,[[0.02730289]]
2004-09-07,[[0.03028041]]
2004-09-08,[[0.02912158]]
2004-09-09,[[0.04038802]]
2004-09-10,[[0.04118645]]
2004-09-13,[[0.04045859]]
2004-09-14,[[0.06074718]]
2004-09-15,[[0.0698044]]
2004-09-16,[[0.04506585]]
2004-09-17,[[0.04813662]]
2004-09-20,[[0.0371924]]
2004-09-21,[[0.17020634]]
2004-09-22,[[0.16898894]]
2004-09-23,[[0.20162556]]
2004-09-24,[[0.259664]]
2004-09-27,[[0.27809057]]
2004-09-28,[[0.15311128]]
2004-09-29,[[0.19291425]]
2004-09-30,[[0.16057786]]
2004-10-01,[[0.14346829]]
2004-10-04,[[0.16110614]]
2004-10-05,[[0.02429795]]
2004-10-06,[[0.02574012]]
2004-10-07,[[0.9487148]]
2004-10-08,[[0.02055341]]
2004-10-11,[[0.95753443]]
2004-10-12,[[0.93945926]]
2004-10-13,[[0.02436545]]
2004-10-14,[[0.0248957]]
2004-10-15,[[0.025372]]
2004-10-18,[[0.0255146]]
2004-10-19,[[0.02169627]]
2004-10-20,[[0.02446637]]
2004-10-21,[[0.02604067]]
2004-10-22,[[0.02629063]]
2004-10-25,[[0.02868864]]
2004-10-26,[[0.02884877]]
2004-10-27,[[0.0233407]]
2004-10-28,[[0.9259421]]
2004-10-29,[[0.93750143]]
2004-11-01,[[0.9426469]]
2004-11-02,[[0.01703668]]
2004-11-03,[[0.01919073]]
2004-11-04,[[0.12056234]]
2004-11-05,[[0.26114476]]
2004-11-08,[[0.2882477]]
2004-11-09,[[0.3612247]]
2004-11-10,[[0.38040972]]
2004-11-11,[[0.37301403]]
2004-11-12,[[0.37457177]]
2004-11-15,[[0.3810835]]
2004-11-16,[[0.307242]]
2004-11-17,[[0.42364323]]
2004-11-18,[[0.35794532]]
2004-11-19,[[0.33458123]]
2004-11-22,[[0.36397058]]
2004-11-23,[[0.35865083]]
2004-11-24,[[0.3828405]]
2004-11-26,[[0.390452]]
2004-11-29,[[0.4046881]]
2004-11-30,[[0.38576704]]
2004-12-01,[[0.3443985]]
2004-12-02,[[0.42986658]]
2004-12-03,[[0.4885274]]
2004-12-06,[[0.9586169]]
2004-12-07,[[0.32487655]]
2004-12-08,[[0.36367577]]
2004-12-09,[[0.38197374]]
2004-12-10,[[0.4138898]]
2004-12-13,[[0.32388118]]
2004-12-14,[[0.56235284]]
2004-12-15,[[0.5426406]]
2004-12-16,[[0.54716545]]
2004-12-17,[[0.39550772]]
2004-12-20,[[0.5131696]]
2004-12-21,[[0.42317852]]
2004-12-22,[[0.4639315]]
2004-12-23,[[0.4185195]]
2004-12-27,[[0.41298395]]
2004-12-28,[[0.44907263]]
2004-12-29,[[0.5030093]]
2004-12-30,[[0.51207316]]
2004-12-31,[[0.49653766]]
2005-01-03,[[0.44903874]]
2005-01-04,[[0.3802656]]
2005-01-05,[[0.3088659]]
2005-01-06,[[0.2973895]]
2005-01-07,[[0.31350374]]
2005-01-10,[[0.31536165]]
2005-01-11,[[0.30865693]]
2005-01-12,[[0.279405]]
2005-01-13,[[0.2822052]]
2005-01-14,[[0.33679208]]
2005-01-18,[[0.34356475]]
2005-01-19,[[0.29761544]]
2005-01-20,[[0.3497511]]
2005-01-21,[[0.36852115]]
2005-01-24,[[0.3656022]]
2005-01-25,[[0.14697301]]
2005-01-26,[[0.12573493]]
2005-01-27,[[0.05211398]]
2005-01-28,[[0.12142271]]
2005-01-31,[[0.03168246]]
2005-02-01,[[0.03525984]]
2005-02-02,[[0.03250125]]
2005-02-03,[[0.0334084]]
2005-02-04,[[0.0362244]]
2005-02-07,[[0.02715319]]
2005-02-08,[[0.02791014]]
2005-02-09,[[0.02767751]]
2005-02-10,[[0.03121668]]
2005-02-11,[[0.03309324]]
2005-02-14,[[0.0338316]]
2005-02-15,[[0.0317345]]
2005-02-16,[[0.03250647]]
2005-02-17,[[0.03644148]]
2005-02-18,[[0.03764817]]
2005-02-22,[[0.04050067]]
2005-02-23,[[0.03445849]]
2005-02-24,[[0.03411967]]
2005-02-25,[[0.13038334]]
2005-02-28,[[0.07924837]]
2005-03-01,[[0.13578466]]
2005-03-02,[[0.0228543]]
2005-03-03,[[0.02398396]]
2005-03-04,[[0.02424186]]
2005-03-07,[[0.02202535]]
2005-03-08,[[0.024005]]
2005-03-09,[[0.02370977]]
2005-03-10,[[0.02342856]]
2005-03-11,[[0.02505791]]
2005-03-14,[[0.02342385]]
2005-03-15,[[0.02452073]]
2005-03-16,[[0.61155677]]
2005-03-17,[[0.584988]]
2005-03-18,[[0.54806316]]
2005-03-21,[[0.5618231]]
2005-03-22,[[0.59963316]]
2005-03-23,[[0.57020664]]
2005-03-24,[[0.5716818]]
2005-03-28,[[0.56556946]]
2005-03-29,[[0.497057]]
2005-03-30,[[0.50923985]]
2005-03-31,[[0.592717]]
2005-04-01,[[0.5734137]]
2005-04-04,[[0.962541]]
2005-04-05,[[0.96216935]]
2005-04-06,[[0.96041983]]
2005-04-07,[[0.96107]]
2005-04-08,[[0.9614344]]
2005-04-11,[[0.963745]]
2005-04-12,[[0.5771508]]
2005-04-13,[[0.96079886]]
2005-04-14,[[0.96309274]]
2005-04-15,[[0.9641776]]
2005-04-18,[[0.03275576]]
2005-04-19,[[0.03485203]]
2005-04-20,[[0.03578609]]
2005-04-21,[[0.03471133]]
2005-04-22,[[0.03091139]]
2005-04-25,[[0.03080663]]
2005-04-26,[[0.02587888]]
2005-04-27,[[0.02841508]]
2005-04-28,[[0.02658617]]
2005-04-29,[[0.02925193]]
2005-05-02,[[0.04867595]]
2005-05-03,[[0.05905339]]
2005-05-04,[[0.02394003]]
2005-05-05,[[0.16108]]
2005-05-06,[[0.12289616]]
2005-05-09,[[0.1350781]]
2005-05-10,[[0.16568309]]
2005-05-11,[[0.16902748]]
2005-05-12,[[0.17238656]]
2005-05-13,[[0.14921191]]
2005-05-16,[[0.10446298]]
2005-05-17,[[0.17468315]]
2005-05-18,[[0.17694885]]
2005-05-19,[[0.296493]]
2005-05-20,[[0.3135112]]
2005-05-23,[[0.3386714]]
2005-05-24,[[0.4878031]]
2005-05-25,[[0.37974074]]
2005-05-26,[[0.31362593]]
2005-05-27,[[0.50485754]]
2005-05-31,[[0.07072881]]
2005-06-01,[[0.03727436]]
2005-06-02,[[0.04747647]]
2005-06-03,[[0.04822686]]
2005-06-06,[[0.02938497]]
2005-06-07,[[0.0247677]]
2005-06-08,[[0.02821466]]
2005-06-09,[[0.02886203]]
2005-06-10,[[0.0348894]]
2005-06-13,[[0.02861014]]
2005-06-14,[[0.02885318]]
2005-06-15,[[0.06598753]]
2005-06-16,[[0.07591873]]
2005-06-17,[[0.08812737]]
2005-06-20,[[0.09405652]]
2005-06-21,[[0.15097073]]
2005-06-22,[[0.18554962]]
2005-06-23,[[0.18311197]]
2005-06-24,[[0.20827147]]
2005-06-27,[[0.19459319]]
2005-06-28,[[0.2296184]]
2005-06-29,[[0.28370374]]
2005-06-30,[[0.27423233]]
2005-07-01,[[0.34707916]]
2005-07-05,[[0.44619244]]
2005-07-06,[[0.40030104]]
2005-07-07,[[0.43037558]]
2005-07-08,[[0.37135768]]
2005-07-11,[[0.4413694]]
2005-07-12,[[0.4528698]]
2005-07-13,[[0.46062067]]
2005-07-14,[[0.46491545]]
2005-07-15,[[0.47468004]]
2005-07-18,[[0.47590142]]
2005-07-19,[[0.3833576]]
2005-07-20,[[0.3933255]]
2005-07-21,[[0.3900095]]
2005-07-22,[[0.38853255]]
2005-07-25,[[0.40055153]]
2005-07-26,[[0.41460782]]
2005-07-27,[[0.4217573]]
2005-07-28,[[0.36404485]]
2005-07-29,[[0.40540355]]
2005-08-01,[[0.34464222]]
2005-08-02,[[0.30421662]]
2005-08-03,[[0.2956431]]
2005-08-04,[[0.25110072]]
2005-08-05,[[0.28920716]]
2005-08-08,[[0.3002053]]
2005-08-09,[[0.20006135]]
2005-08-10,[[0.19017935]]
2005-08-11,[[0.18192923]]
2005-08-12,[[0.1655134]]
2005-08-15,[[0.11343181]]
2005-08-16,[[0.10445657]]
2005-08-17,[[0.09829241]]
2005-08-18,[[0.10744634]]
2005-08-19,[[0.10758153]]
2005-08-22,[[0.09835792]]
2005-08-23,[[0.12781966]]
2005-08-24,[[0.12202626]]
2005-08-25,[[0.15142033]]
2005-08-26,[[0.12700477]]
2005-08-29,[[0.12797606]]
2005-08-30,[[0.16610184]]
2005-08-31,[[0.16596374]]
2005-09-01,[[0.21596101]]
2005-09-02,[[0.15643474]]
2005-09-06,[[0.15150553]]
2005-09-07,[[0.16417524]]
2005-09-08,[[0.16707146]]
2005-09-09,[[0.1622918]]
2005-09-12,[[0.18960223]]
2005-09-13,[[0.25074857]]
2005-09-14,[[0.27753454]]
2005-09-15,[[0.24031761]]
2005-09-16,[[0.2562757]]
2005-09-19,[[0.3521505]]
2005-09-20,[[0.27918407]]
2005-09-21,[[0.18183106]]
2005-09-22,[[0.14688048]]
2005-09-23,[[0.08887902]]
2005-09-26,[[0.03090808]]
2005-09-27,[[0.02969646]]
2005-09-28,[[0.0298261]]
2005-09-29,[[0.03243417]]
2005-09-30,[[0.04368928]]
2005-10-03,[[0.03693908]]
2005-10-04,[[0.02567777]]
2005-10-05,[[0.02521586]]
2005-10-06,[[0.02486789]]
2005-10-07,[[0.02582145]]
2005-10-10,[[0.03039286]]
2005-10-11,[[0.02851328]]
2005-10-12,[[0.02953735]]
2005-10-13,[[0.03293905]]
2005-10-14,[[0.03681654]]
2005-10-17,[[0.04708847]]
2005-10-18,[[0.04771581]]
2005-10-19,[[0.04867736]]
2005-10-20,[[0.05268553]]
2005-10-21,[[0.1515553]]
2005-10-24,[[0.14234808]]
2005-10-25,[[0.15475026]]
2005-10-26,[[0.15068027]]
2005-10-27,[[0.14226755]]
2005-10-28,[[0.15184009]]
2005-10-31,[[0.21613708]]
2005-11-01,[[0.1766657]]
2005-11-02,[[0.25218284]]
2005-11-03,[[0.2745782]]
2005-11-04,[[0.2296432]]
2005-11-07,[[0.11349493]]
2005-11-08,[[0.22070041]]
2005-11-09,[[0.15509567]]
2005-11-10,[[0.05342096]]
2005-11-11,[[0.05093893]]
2005-11-14,[[0.15831733]]
2005-11-15,[[0.2701175]]
2005-11-16,[[0.23567599]]
2005-11-17,[[0.2216608]]
2005-11-18,[[0.21412289]]
2005-11-21,[[0.20987618]]
2005-11-22,[[0.2726956]]
2005-11-23,[[0.28205287]]
2005-11-25,[[0.30699652]]
2005-11-28,[[0.3176707]]
2005-11-29,[[0.27473268]]
2005-11-30,[[0.25241935]]
2005-12-01,[[0.28969067]]
2005-12-02,[[0.1982488]]
2005-12-05,[[0.23260504]]
2005-12-06,[[0.02764127]]
2005-12-07,[[0.02820072]]
2005-12-08,[[0.02642053]]
2005-12-09,[[0.02424124]]
2005-12-12,[[0.02622133]]
2005-12-13,[[0.0238227]]
2005-12-14,[[0.02598494]]
2005-12-15,[[0.02796832]]
2005-12-16,[[0.02940714]]
2005-12-19,[[0.03060472]]
2005-12-20,[[0.10737494]]
2005-12-21,[[0.02957696]]
2005-12-22,[[0.0308882]]
2005-12-23,[[0.03173417]]
2005-12-27,[[0.03222451]]
2005-12-28,[[0.0316008]]
2005-12-29,[[0.03427288]]
2005-12-30,[[0.03582489]]
2006-01-03,[[0.03559393]]
2006-01-04,[[0.11752805]]
2006-01-05,[[0.13470313]]
2006-01-06,[[0.09485]]
2006-01-09,[[0.10162786]]
2006-01-10,[[0.0752672]]
2006-01-11,[[0.12959966]]
2006-01-12,[[0.13441241]]
2006-01-13,[[0.07078248]]
2006-01-17,[[0.07244653]]
2006-01-18,[[0.02777252]]
2006-01-19,[[0.03123534]]
2006-01-20,[[0.03490379]]
2006-01-23,[[0.14771134]]
2006-01-24,[[0.14275533]]
2006-01-25,[[0.12936899]]
2006-01-26,[[0.07545805]]
2006-01-27,[[0.12964278]]
2006-01-30,[[0.13429165]]
2006-01-31,[[0.03330547]]
2006-02-01,[[0.03275883]]
2006-02-02,[[0.03291714]]
2006-02-03,[[0.04567137]]
2006-02-06,[[0.05091566]]
2006-02-07,[[0.03572074]]
2006-02-08,[[0.03739327]]
2006-02-09,[[0.04445988]]
2006-02-10,[[0.07418758]]
2006-02-13,[[0.05973575]]
2006-02-14,[[0.05744162]]
2006-02-15,[[0.07363546]]
2006-02-16,[[0.10143736]]
2006-02-17,[[0.17725039]]
2006-02-21,[[0.17646635]]
2006-02-22,[[0.29398772]]
2006-02-23,[[0.30539984]]
2006-02-24,[[0.31147665]]
2006-02-27,[[0.3059479]]
2006-02-28,[[0.4595261]]
2006-03-01,[[0.4385599]]
2006-03-02,[[0.56882966]]
2006-03-03,[[0.57182395]]
2006-03-06,[[0.5819433]]
2006-03-07,[[0.56582445]]
2006-03-08,[[0.5481032]]
2006-03-09,[[0.4093343]]
2006-03-10,[[0.3576384]]
2006-03-13,[[0.4029293]]
2006-03-14,[[0.4142675]]
2006-03-15,[[0.6345074]]
2006-03-16,[[0.68600243]]
2006-03-17,[[0.6642808]]
2006-03-20,[[0.6708349]]
2006-03-21,[[0.24754754]]
2006-03-22,[[0.26091564]]
2006-03-23,[[0.21978968]]
2006-03-24,[[0.15772915]]
2006-03-27,[[0.156495]]
2006-03-28,[[0.19865182]]
2006-03-29,[[0.21466908]]
2006-03-30,[[0.24909294]]
2006-03-31,[[0.20455196]]
2006-04-03,[[0.16513398]]
2006-04-04,[[0.25231424]]
2006-04-05,[[0.3025065]]
2006-04-06,[[0.24123871]]
2006-04-07,[[0.2594267]]
2006-04-10,[[0.3150257]]
2006-04-11,[[0.32958427]]
2006-04-12,[[0.2956197]]
2006-04-13,[[0.31366956]]
2006-04-17,[[0.29826206]]
2006-04-18,[[0.25567383]]
2006-04-19,[[0.3793087]]
2006-04-20,[[0.3720948]]
2006-04-21,[[0.33116752]]
2006-04-24,[[0.33476347]]
2006-04-25,[[0.40344226]]
2006-04-26,[[0.32854813]]
2006-04-27,[[0.26783705]]
2006-04-28,[[0.29459083]]
2006-05-01,[[0.25517637]]
2006-05-02,[[0.16363034]]
2006-05-03,[[0.09887683]]
2006-05-04,[[0.15485862]]
2006-05-05,[[0.15506682]]
2006-05-08,[[0.15668368]]
2006-05-09,[[0.06402609]]
2006-05-10,[[0.06878057]]
2006-05-11,[[0.07728702]]
2006-05-12,[[0.08225831]]
2006-05-15,[[0.09061024]]
2006-05-16,[[0.10287717]]
2006-05-17,[[0.11264378]]
2006-05-18,[[0.15052232]]
2006-05-19,[[0.16454363]]
2006-05-22,[[0.15936625]]
2006-05-23,[[0.10721087]]
2006-05-24,[[0.11183405]]
2006-05-25,[[0.11659339]]
2006-05-26,[[0.2030122]]
2006-05-30,[[0.24622044]]
2006-05-31,[[0.13917315]]
2006-06-01,[[0.1903893]]
2006-06-02,[[0.20550361]]
2006-06-05,[[0.2320287]]
2006-06-06,[[0.1500397]]
2006-06-07,[[0.11750603]]
2006-06-08,[[0.12476689]]
2006-06-09,[[0.15846226]]
2006-06-12,[[0.13585272]]
2006-06-13,[[0.12742513]]
2006-06-14,[[0.14177194]]
2006-06-15,[[0.17798787]]
2006-06-16,[[0.15625858]]
2006-06-19,[[0.13360006]]
2006-06-20,[[0.150536]]
2006-06-21,[[0.13637182]]
2006-06-22,[[0.17814791]]
2006-06-23,[[0.15353286]]
2006-06-26,[[0.15051958]]
2006-06-27,[[0.11906585]]
2006-06-28,[[0.08324507]]
2006-06-29,[[0.09815836]]
2006-06-30,[[0.08166417]]
2006-07-03,[[0.08846995]]
2006-07-05,[[0.09020403]]
2006-07-06,[[0.08725494]]
2006-07-07,[[0.20823097]]
2006-07-10,[[0.16634744]]
2006-07-11,[[0.16534731]]
2006-07-12,[[0.19028983]]
2006-07-13,[[0.11273679]]
2006-07-14,[[0.09966961]]
2006-07-17,[[0.09558207]]
2006-07-18,[[0.0936313]]
2006-07-19,[[0.1264813]]
2006-07-20,[[0.1852318]]
2006-07-21,[[0.23411015]]
