date,irl_gail
2003-04-15,[[0.23623335]]
2003-04-16,[[0.16443506]]
2003-04-17,[[0.24646571]]
2003-04-21,[[0.2702824]]
2003-04-22,[[0.36068195]]
2003-04-23,[[0.387118]]
2003-04-24,[[0.39542836]]
2003-04-25,[[0.4111852]]
2003-04-28,[[0.44821262]]
2003-04-29,[[0.5516051]]
2003-04-30,[[0.43394637]]
2003-05-01,[[0.29071838]]
2003-05-02,[[0.2787674]]
2003-05-05,[[0.43800697]]
2003-05-06,[[0.56550026]]
2003-05-07,[[0.5747151]]
2003-05-08,[[0.5727493]]
2003-05-09,[[0.5977176]]
2003-05-12,[[0.54886043]]
2003-05-13,[[0.56265455]]
2003-05-14,[[0.53331125]]
2003-05-15,[[0.5245371]]
2003-05-16,[[0.5136698]]
2003-05-19,[[0.35831666]]
2003-05-20,[[0.28222987]]
2003-05-21,[[0.2116102]]
2003-05-22,[[0.21170586]]
2003-05-23,[[0.3158582]]
2003-05-27,[[0.28364307]]
2003-05-28,[[0.23931769]]
2003-05-29,[[0.2102927]]
2003-05-30,[[0.1975832]]
2003-06-02,[[0.28827515]]
2003-06-03,[[0.1411354]]
2003-06-04,[[0.12723649]]
2003-06-05,[[0.14831406]]
2003-06-06,[[0.1190908]]
2003-06-09,[[0.09407213]]
2003-06-10,[[0.07463974]]
2003-06-11,[[0.06546298]]
2003-06-12,[[0.07873881]]
2003-06-13,[[0.11049783]]
2003-06-16,[[0.05072236]]
2003-06-17,[[0.20988655]]
2003-06-18,[[0.64187855]]
2003-06-19,[[0.553371]]
2003-06-20,[[0.6663883]]
2003-06-23,[[0.6674956]]
2003-06-24,[[0.688484]]
2003-06-25,[[0.70262295]]
2003-06-26,[[0.62714386]]
2003-06-27,[[0.63304293]]
2003-06-30,[[0.6380295]]
2003-07-01,[[0.64985013]]
2003-07-02,[[0.61973494]]
2003-07-03,[[0.62430155]]
2003-07-07,[[0.6601537]]
2003-07-08,[[0.54562646]]
2003-07-09,[[0.40154788]]
2003-07-10,[[0.5276358]]
2003-07-11,[[0.5607627]]
2003-07-14,[[0.600829]]
2003-07-15,[[0.2979334]]
2003-07-16,[[0.24205828]]
2003-07-17,[[0.2375918]]
2003-07-18,[[0.20551679]]
2003-07-21,[[0.2406641]]
2003-07-22,[[0.29004234]]
2003-07-23,[[0.25379288]]
2003-07-24,[[0.30068305]]
2003-07-25,[[0.2091757]]
2003-07-28,[[0.21482506]]
2003-07-29,[[0.21347633]]
2003-07-30,[[0.2099899]]
2003-07-31,[[0.1467138]]
2003-08-01,[[0.16196477]]
2003-08-04,[[0.16647649]]
2003-08-05,[[0.08702666]]
2003-08-06,[[0.1514689]]
2003-08-07,[[0.10923517]]
2003-08-08,[[0.17249548]]
2003-08-11,[[0.13239005]]
2003-08-12,[[0.16912863]]
2003-08-13,[[0.18608868]]
2003-08-14,[[0.19387549]]
2003-08-15,[[0.1998012]]
2003-08-18,[[0.1682542]]
2003-08-19,[[0.17317393]]
2003-08-20,[[0.1824238]]
2003-08-21,[[0.18412805]]
2003-08-22,[[0.17486]]
2003-08-25,[[0.2904384]]
2003-08-26,[[0.2300846]]
2003-08-27,[[0.20351288]]
2003-08-28,[[0.19317013]]
2003-08-29,[[0.19473383]]
2003-09-02,[[0.19080889]]
2003-09-03,[[0.13511387]]
2003-09-04,[[0.13400325]]
2003-09-05,[[0.14577997]]
2003-09-08,[[0.1596191]]
2003-09-09,[[0.16468188]]
2003-09-10,[[0.18685943]]
2003-09-11,[[0.17934212]]
2003-09-12,[[0.16864514]]
2003-09-15,[[0.1587466]]
2003-09-16,[[0.19710112]]
2003-09-17,[[0.2125459]]
2003-09-18,[[0.16345707]]
2003-09-19,[[0.16200164]]
2003-09-22,[[0.15294778]]
2003-09-23,[[0.15415066]]
2003-09-24,[[0.14508349]]
2003-09-25,[[0.21015695]]
2003-09-26,[[0.20334685]]
2003-09-29,[[0.18720463]]
2003-09-30,[[0.4004709]]
2003-10-01,[[0.3794794]]
2003-10-02,[[0.5521244]]
2003-10-03,[[0.5091723]]
2003-10-06,[[0.56064326]]
2003-10-07,[[0.37970883]]
2003-10-08,[[0.5691132]]
2003-10-09,[[0.50228536]]
2003-10-10,[[0.51236236]]
2003-10-13,[[0.5146684]]
2003-10-14,[[0.5639361]]
2003-10-15,[[0.6056521]]
2003-10-16,[[0.6231088]]
2003-10-17,[[0.65864277]]
2003-10-20,[[0.69718486]]
2003-10-21,[[0.6497463]]
2003-10-22,[[0.6052145]]
2003-10-23,[[0.74689525]]
2003-10-24,[[0.7660328]]
2003-10-27,[[0.7310557]]
2003-10-28,[[0.17820463]]
2003-10-29,[[0.17470449]]
2003-10-30,[[0.16643113]]
2003-10-31,[[0.1669831]]
2003-11-03,[[0.16263047]]
2003-11-04,[[0.16290095]]
2003-11-05,[[0.15283674]]
2003-11-06,[[0.15318847]]
2003-11-07,[[0.16290781]]
2003-11-10,[[0.15409976]]
2003-11-11,[[0.23937654]]
2003-11-12,[[0.16818348]]
2003-11-13,[[0.2404809]]
2003-11-14,[[0.16006419]]
2003-11-17,[[0.1599161]]
2003-11-18,[[0.23524469]]
2003-11-19,[[0.30255735]]
2003-11-20,[[0.3429559]]
2003-11-21,[[0.43707454]]
2003-11-24,[[0.44869596]]
2003-11-25,[[0.40582028]]
2003-11-26,[[0.37218606]]
2003-11-28,[[0.36249053]]
2003-12-01,[[0.36841133]]
2003-12-02,[[0.3124894]]
2003-12-03,[[0.3125406]]
2003-12-04,[[0.3149423]]
2003-12-05,[[0.3169667]]
2003-12-08,[[0.31720293]]
2003-12-09,[[0.7238581]]
2003-12-10,[[0.6763736]]
2003-12-11,[[0.67957044]]
2003-12-12,[[0.73994565]]
2003-12-15,[[0.7366041]]
2003-12-16,[[0.7258003]]
2003-12-17,[[0.7108268]]
2003-12-18,[[0.69377255]]
2003-12-19,[[0.71653765]]
2003-12-22,[[0.7204425]]
2003-12-23,[[0.7667645]]
2003-12-24,[[0.77375126]]
2003-12-26,[[0.7792878]]
2003-12-29,[[0.76023763]]
2003-12-30,[[0.53548336]]
2003-12-31,[[0.5437536]]
2004-01-02,[[0.5291415]]
2004-01-05,[[0.40341985]]
2004-01-06,[[0.5365496]]
2004-01-07,[[0.49430642]]
2004-01-08,[[0.38662374]]
2004-01-09,[[0.2322514]]
2004-01-12,[[0.29869556]]
2004-01-13,[[0.26356536]]
2004-01-14,[[0.27142513]]
2004-01-15,[[0.28427672]]
2004-01-16,[[0.28612494]]
2004-01-20,[[0.27449244]]
2004-01-21,[[0.3899587]]
2004-01-22,[[0.44487604]]
2004-01-23,[[0.37862268]]
2004-01-26,[[0.42602533]]
2004-01-27,[[0.47415128]]
2004-01-28,[[0.51335746]]
2004-01-29,[[0.6276804]]
2004-01-30,[[0.65523857]]
2004-02-02,[[0.6286681]]
2004-02-03,[[0.7074945]]
2004-02-04,[[0.67651075]]
2004-02-05,[[0.6646273]]
2004-02-06,[[0.72962314]]
2004-02-09,[[0.7528343]]
2004-02-10,[[0.7126857]]
2004-02-11,[[0.6306608]]
2004-02-12,[[0.9073417]]
2004-02-13,[[0.58118415]]
2004-02-17,[[0.58822995]]
2004-02-18,[[0.53422284]]
2004-02-19,[[0.68929434]]
2004-02-20,[[0.6640468]]
2004-02-23,[[0.5987036]]
2004-02-24,[[0.20582846]]
2004-02-25,[[0.02899745]]
2004-02-26,[[0.03022656]]
2004-02-27,[[0.03129616]]
2004-03-01,[[0.02900922]]
2004-03-02,[[0.03568459]]
2004-03-03,[[0.03348759]]
2004-03-04,[[0.03271735]]
2004-03-05,[[0.0334678]]
2004-03-08,[[0.03299609]]
2004-03-09,[[0.03177229]]
2004-03-10,[[0.03034407]]
2004-03-11,[[0.0271951]]
2004-03-12,[[0.02345937]]
2004-03-15,[[0.05276707]]
2004-03-16,[[0.10959014]]
2004-03-17,[[0.12347889]]
2004-03-18,[[0.13532683]]
2004-03-19,[[0.13955045]]
2004-03-22,[[0.17697313]]
2004-03-23,[[0.17750755]]
2004-03-24,[[0.17070207]]
2004-03-25,[[0.15866762]]
2004-03-26,[[0.18311208]]
2004-03-29,[[0.16799927]]
2004-03-30,[[0.20300072]]
2004-03-31,[[0.21499398]]
2004-04-01,[[0.21802229]]
2004-04-02,[[0.2289275]]
2004-04-05,[[0.2456131]]
2004-04-06,[[0.249977]]
2004-04-07,[[0.21915105]]
2004-04-08,[[0.1481685]]
2004-04-12,[[0.13784888]]
2004-04-13,[[0.27989078]]
2004-04-14,[[0.1510818]]
2004-04-15,[[0.02052912]]
2004-04-16,[[0.02177209]]
2004-04-19,[[0.02500483]]
2004-04-20,[[0.02537793]]
2004-04-21,[[0.02487949]]
2004-04-22,[[0.02587548]]
2004-04-23,[[0.02621484]]
2004-04-26,[[0.02933049]]
2004-04-27,[[0.03243062]]
2004-04-28,[[0.03227285]]
2004-04-29,[[0.03115773]]
2004-04-30,[[0.48796335]]
2004-05-03,[[0.37940198]]
2004-05-04,[[0.48859113]]
2004-05-05,[[0.5118985]]
2004-05-06,[[0.521499]]
2004-05-07,[[0.47356457]]
2004-05-10,[[0.51753783]]
2004-05-11,[[0.43422592]]
2004-05-12,[[0.42706904]]
2004-05-13,[[0.32086247]]
2004-05-14,[[0.12282166]]
2004-05-17,[[0.14479193]]
2004-05-18,[[0.0214524]]
2004-05-19,[[0.0227181]]
2004-05-20,[[0.02318311]]
2004-05-21,[[0.02353477]]
2004-05-24,[[0.02983922]]
2004-05-25,[[0.25262487]]
2004-05-26,[[0.0276635]]
2004-05-27,[[0.02908778]]
2004-05-28,[[0.02817664]]
2004-06-01,[[0.02808693]]
2004-06-02,[[0.02926883]]
2004-06-03,[[0.04663903]]
2004-06-04,[[0.04581648]]
2004-06-07,[[0.030653]]
2004-06-08,[[0.07146087]]
2004-06-09,[[0.05756152]]
2004-06-10,[[0.16340849]]
2004-06-14,[[0.02744016]]
2004-06-15,[[0.15060547]]
2004-06-16,[[0.1624076]]
2004-06-17,[[0.160303]]
2004-06-18,[[0.1642408]]
2004-06-21,[[0.07093605]]
2004-06-22,[[0.03204823]]
2004-06-23,[[0.16429463]]
2004-06-24,[[0.6849959]]
2004-06-25,[[0.31456983]]
2004-06-28,[[0.6212612]]
2004-06-29,[[0.3476285]]
2004-06-30,[[0.40110192]]
2004-07-01,[[0.43507534]]
2004-07-02,[[0.5084893]]
2004-07-06,[[0.5026822]]
2004-07-07,[[0.3216123]]
2004-07-08,[[0.34048948]]
2004-07-09,[[0.32742226]]
2004-07-12,[[0.35643536]]
2004-07-13,[[0.4289001]]
2004-07-14,[[0.46799618]]
2004-07-15,[[0.45920303]]
2004-07-16,[[0.33872697]]
2004-07-19,[[0.252501]]
2004-07-20,[[0.22550958]]
2004-07-21,[[0.2221874]]
2004-07-22,[[0.24188906]]
2004-07-23,[[0.19727084]]
2004-07-26,[[0.1440793]]
2004-07-27,[[0.1417171]]
2004-07-28,[[0.04452696]]
2004-07-29,[[0.04875186]]
2004-07-30,[[0.05225208]]
2004-08-02,[[0.05104986]]
2004-08-03,[[0.05791682]]
2004-08-04,[[0.05657566]]
2004-08-05,[[0.05955148]]
2004-08-06,[[0.04090139]]
2004-08-09,[[0.03445175]]
2004-08-10,[[0.16143847]]
2004-08-11,[[0.13683882]]
2004-08-12,[[0.14096141]]
2004-08-13,[[0.13941291]]
2004-08-16,[[0.19966969]]
2004-08-17,[[0.24559137]]
2004-08-18,[[0.23103163]]
2004-08-19,[[0.30596557]]
2004-08-20,[[0.30932623]]
2004-08-23,[[0.16224942]]
2004-08-24,[[0.14872056]]
2004-08-25,[[0.15829846]]
2004-08-26,[[0.1527453]]
2004-08-27,[[0.17687085]]
2004-08-30,[[0.1521172]]
2004-08-31,[[0.14341924]]
2004-09-01,[[0.15702698]]
2004-09-02,[[0.17918798]]
2004-09-03,[[0.20196569]]
2004-09-07,[[0.20137292]]
2004-09-08,[[0.18999249]]
2004-09-09,[[0.19873205]]
2004-09-10,[[0.15006325]]
2004-09-13,[[0.14654684]]
2004-09-14,[[0.14919728]]
2004-09-15,[[0.02994645]]
2004-09-16,[[0.07851303]]
2004-09-17,[[0.1532534]]
2004-09-20,[[0.15449634]]
2004-09-21,[[0.15809464]]
2004-09-22,[[0.13995603]]
2004-09-23,[[0.18277451]]
2004-09-24,[[0.15832004]]
2004-09-27,[[0.20016193]]
2004-09-28,[[0.14766648]]
2004-09-29,[[0.1514628]]
2004-09-30,[[0.16532215]]
2004-10-01,[[0.10741356]]
2004-10-04,[[0.15903935]]
2004-10-05,[[0.03765321]]
2004-10-06,[[0.06702101]]
2004-10-07,[[0.1454362]]
2004-10-08,[[0.09473062]]
2004-10-11,[[0.14752421]]
2004-10-12,[[0.062969]]
2004-10-13,[[0.0948596]]
2004-10-14,[[0.10320655]]
2004-10-15,[[0.09675375]]
2004-10-18,[[0.10210124]]
2004-10-19,[[0.03252283]]
2004-10-20,[[0.02885485]]
2004-10-21,[[0.03023782]]
2004-10-22,[[0.03638145]]
2004-10-25,[[0.03050566]]
2004-10-26,[[0.03844517]]
2004-10-27,[[0.15457836]]
2004-10-28,[[0.1577709]]
2004-10-29,[[0.04543555]]
2004-11-01,[[0.04360679]]
2004-11-02,[[0.03872079]]
2004-11-03,[[0.04085106]]
2004-11-04,[[0.10388967]]
2004-11-05,[[0.18366411]]
2004-11-08,[[0.10911345]]
2004-11-09,[[0.09560889]]
2004-11-10,[[0.05124998]]
2004-11-11,[[0.05157828]]
2004-11-12,[[0.09711653]]
2004-11-15,[[0.18295088]]
2004-11-16,[[0.11792198]]
2004-11-17,[[0.17458469]]
2004-11-18,[[0.1509111]]
2004-11-19,[[0.15142381]]
2004-11-22,[[0.1551955]]
2004-11-23,[[0.16783226]]
2004-11-24,[[0.15808749]]
2004-11-26,[[0.15294206]]
2004-11-29,[[0.14710131]]
2004-11-30,[[0.21196803]]
2004-12-01,[[0.2906168]]
2004-12-02,[[0.3379643]]
2004-12-03,[[0.3428731]]
2004-12-06,[[0.55775225]]
2004-12-07,[[0.29220533]]
2004-12-08,[[0.19670096]]
2004-12-09,[[0.46167243]]
2004-12-10,[[0.5556852]]
2004-12-13,[[0.55856967]]
2004-12-14,[[0.30514902]]
2004-12-15,[[0.3046768]]
2004-12-16,[[0.31103075]]
2004-12-17,[[0.30755746]]
2004-12-20,[[0.39360934]]
2004-12-21,[[0.55866915]]
2004-12-22,[[0.5842076]]
2004-12-23,[[0.5500375]]
2004-12-27,[[0.5624934]]
2004-12-28,[[0.5588289]]
2004-12-29,[[0.6477733]]
2004-12-30,[[0.636112]]
2004-12-31,[[0.61073995]]
2005-01-03,[[0.5631674]]
2005-01-04,[[0.48964936]]
2005-01-05,[[0.504923]]
2005-01-06,[[0.38846362]]
2005-01-07,[[0.41453245]]
2005-01-10,[[0.42294914]]
2005-01-11,[[0.46753764]]
2005-01-12,[[0.4537655]]
2005-01-13,[[0.4553709]]
2005-01-14,[[0.5121961]]
2005-01-18,[[0.5237358]]
2005-01-19,[[0.46319705]]
2005-01-20,[[0.48770577]]
2005-01-21,[[0.494297]]
2005-01-24,[[0.50324863]]
2005-01-25,[[0.18239927]]
2005-01-26,[[0.19573244]]
2005-01-27,[[0.20162445]]
2005-01-28,[[0.22978663]]
2005-01-31,[[0.04633987]]
2005-02-01,[[0.0474281]]
2005-02-02,[[0.05457789]]
2005-02-03,[[0.05952567]]
2005-02-04,[[0.1128135]]
2005-02-07,[[0.12486145]]
2005-02-08,[[0.12469137]]
2005-02-09,[[0.11891803]]
2005-02-10,[[0.0615463]]
2005-02-11,[[0.06574523]]
2005-02-14,[[0.06679112]]
2005-02-15,[[0.07682002]]
2005-02-16,[[0.0755921]]
2005-02-17,[[0.07485637]]
2005-02-18,[[0.07324234]]
2005-02-22,[[0.07227877]]
2005-02-23,[[0.05921102]]
2005-02-24,[[0.06399035]]
2005-02-25,[[0.06764022]]
2005-02-28,[[0.06908834]]
2005-03-01,[[0.06127509]]
2005-03-02,[[0.05872348]]
2005-03-03,[[0.05347693]]
2005-03-04,[[0.04938576]]
2005-03-07,[[0.05211908]]
2005-03-08,[[0.05255762]]
2005-03-09,[[0.05222681]]
2005-03-10,[[0.04737172]]
2005-03-11,[[0.05674076]]
2005-03-14,[[0.04739901]]
2005-03-15,[[0.0458484]]
2005-03-16,[[0.29420424]]
2005-03-17,[[0.29271376]]
2005-03-18,[[0.2922189]]
2005-03-21,[[0.29325503]]
2005-03-22,[[0.9649886]]
2005-03-23,[[0.96013176]]
2005-03-24,[[0.7944119]]
2005-03-28,[[0.9572166]]
2005-03-29,[[0.9384139]]
2005-03-30,[[0.653112]]
2005-03-31,[[0.740812]]
2005-04-01,[[0.9549468]]
2005-04-04,[[0.95474756]]
2005-04-05,[[0.9569646]]
2005-04-06,[[0.9541534]]
2005-04-07,[[0.9557382]]
2005-04-08,[[0.9619969]]
2005-04-11,[[0.7770398]]
2005-04-12,[[0.95632863]]
2005-04-13,[[0.9670242]]
2005-04-14,[[0.96223056]]
2005-04-15,[[0.9567535]]
2005-04-18,[[0.58140934]]
2005-04-19,[[0.47840005]]
2005-04-20,[[0.5853317]]
2005-04-21,[[0.5599345]]
2005-04-22,[[0.17542222]]
2005-04-25,[[0.11949149]]
2005-04-26,[[0.15957582]]
2005-04-27,[[0.15600264]]
2005-04-28,[[0.19054517]]
2005-04-29,[[0.19331786]]
2005-05-02,[[0.21409124]]
2005-05-03,[[0.21930721]]
2005-05-04,[[0.21241874]]
2005-05-05,[[0.2202934]]
2005-05-06,[[0.2030586]]
2005-05-09,[[0.17632046]]
2005-05-10,[[0.18363589]]
2005-05-11,[[0.13063824]]
2005-05-12,[[0.1318835]]
2005-05-13,[[0.12297437]]
2005-05-16,[[0.1149976]]
2005-05-17,[[0.23292187]]
2005-05-18,[[0.27391547]]
2005-05-19,[[0.33266214]]
2005-05-20,[[0.503247]]
2005-05-23,[[0.51954484]]
2005-05-24,[[0.37032998]]
2005-05-25,[[0.32767707]]
2005-05-26,[[0.27283233]]
2005-05-27,[[0.280407]]
2005-05-31,[[0.26054817]]
2005-06-01,[[0.47636014]]
2005-06-02,[[0.50212955]]
2005-06-03,[[0.4969752]]
2005-06-06,[[0.5180821]]
2005-06-07,[[0.16121843]]
2005-06-08,[[0.42180613]]
2005-06-09,[[0.16334572]]
2005-06-10,[[0.16489574]]
2005-06-13,[[0.15714839]]
2005-06-14,[[0.15738544]]
2005-06-15,[[0.16374236]]
2005-06-16,[[0.16399172]]
2005-06-17,[[0.16244009]]
2005-06-20,[[0.15475497]]
2005-06-21,[[0.13805231]]
2005-06-22,[[0.11724287]]
2005-06-23,[[0.13951075]]
2005-06-24,[[0.13497037]]
2005-06-27,[[0.40238398]]
2005-06-28,[[0.1626164]]
2005-06-29,[[0.27055025]]
2005-06-30,[[0.17635098]]
2005-07-01,[[0.15229532]]
2005-07-05,[[0.11715418]]
2005-07-06,[[0.14634174]]
2005-07-07,[[0.28829145]]
2005-07-08,[[0.16824242]]
2005-07-11,[[0.25673854]]
2005-07-12,[[0.36190528]]
2005-07-13,[[0.38641003]]
2005-07-14,[[0.3659613]]
2005-07-15,[[0.36331135]]
2005-07-18,[[0.35067272]]
2005-07-19,[[0.3076372]]
2005-07-20,[[0.30657762]]
2005-07-21,[[0.32486498]]
2005-07-22,[[0.35469532]]
2005-07-25,[[0.35799697]]
2005-07-26,[[0.34402817]]
2005-07-27,[[0.3569126]]
2005-07-28,[[0.3506327]]
2005-07-29,[[0.40828288]]
2005-08-01,[[0.38431108]]
2005-08-02,[[0.3726765]]
2005-08-03,[[0.36618912]]
2005-08-04,[[0.359449]]
2005-08-05,[[0.36650556]]
2005-08-08,[[0.39441144]]
2005-08-09,[[0.33869106]]
2005-08-10,[[0.32910848]]
2005-08-11,[[0.22198176]]
2005-08-12,[[0.21647719]]
2005-08-15,[[0.20313728]]
2005-08-16,[[0.21481493]]
2005-08-17,[[0.15314597]]
2005-08-18,[[0.17545393]]
2005-08-19,[[0.15275043]]
2005-08-22,[[0.15135103]]
2005-08-23,[[0.19031852]]
2005-08-24,[[0.20726201]]
2005-08-25,[[0.20213693]]
2005-08-26,[[0.20571142]]
2005-08-29,[[0.21019268]]
2005-08-30,[[0.17316815]]
2005-08-31,[[0.17866033]]
2005-09-01,[[0.21406016]]
2005-09-02,[[0.24440086]]
2005-09-06,[[0.20267615]]
2005-09-07,[[0.2291998]]
2005-09-08,[[0.23823544]]
2005-09-09,[[0.23574498]]
2005-09-12,[[0.27808934]]
2005-09-13,[[0.24676743]]
2005-09-14,[[0.22470832]]
2005-09-15,[[0.18131536]]
2005-09-16,[[0.18971631]]
2005-09-19,[[0.21917555]]
2005-09-20,[[0.18536168]]
2005-09-21,[[0.11590666]]
2005-09-22,[[0.13783264]]
2005-09-23,[[0.14014652]]
2005-09-26,[[0.02811494]]
2005-09-27,[[0.02838624]]
2005-09-28,[[0.03040504]]
2005-09-29,[[0.03019696]]
2005-09-30,[[0.03165752]]
2005-10-03,[[0.03149781]]
2005-10-04,[[0.14000565]]
2005-10-05,[[0.13077557]]
2005-10-06,[[0.12245864]]
2005-10-07,[[0.12722877]]
2005-10-10,[[0.10843185]]
2005-10-11,[[0.10768047]]
2005-10-12,[[0.11089614]]
2005-10-13,[[0.11171317]]
2005-10-14,[[0.11616299]]
2005-10-17,[[0.11462542]]
2005-10-18,[[0.11601701]]
2005-10-19,[[0.12300202]]
2005-10-20,[[0.12909937]]
2005-10-21,[[0.19216225]]
2005-10-24,[[0.19128093]]
2005-10-25,[[0.3336347]]
2005-10-26,[[0.34566107]]
2005-10-27,[[0.34779507]]
2005-10-28,[[0.33465892]]
2005-10-31,[[0.36350873]]
2005-11-01,[[0.24498406]]
2005-11-02,[[0.27345508]]
2005-11-03,[[0.21299273]]
2005-11-04,[[0.20917672]]
2005-11-07,[[0.17320979]]
2005-11-08,[[0.19400018]]
2005-11-09,[[0.17709959]]
2005-11-10,[[0.18112421]]
2005-11-11,[[0.19329354]]
2005-11-14,[[0.19180575]]
2005-11-15,[[0.19392368]]
2005-11-16,[[0.19398907]]
2005-11-17,[[0.19587776]]
2005-11-18,[[0.19497389]]
2005-11-21,[[0.19371301]]
2005-11-22,[[0.18003887]]
2005-11-23,[[0.161371]]
2005-11-25,[[0.17169571]]
2005-11-28,[[0.17408857]]
2005-11-29,[[0.1513685]]
2005-11-30,[[0.04134351]]
2005-12-01,[[0.16911897]]
2005-12-02,[[0.17753094]]
2005-12-05,[[0.17754659]]
2005-12-06,[[0.15301555]]
2005-12-07,[[0.03789517]]
2005-12-08,[[0.03702584]]
2005-12-09,[[0.05181509]]
2005-12-12,[[0.14916366]]
2005-12-13,[[0.52473855]]
2005-12-14,[[0.71386284]]
2005-12-15,[[0.655772]]
2005-12-16,[[0.50765276]]
2005-12-19,[[0.5086038]]
2005-12-20,[[0.32888275]]
2005-12-21,[[0.13522518]]
2005-12-22,[[0.13416237]]
2005-12-23,[[0.13568038]]
2005-12-27,[[0.09579697]]
2005-12-28,[[0.13349521]]
2005-12-29,[[0.15733707]]
2005-12-30,[[0.14177716]]
2006-01-03,[[0.15966776]]
2006-01-04,[[0.22922814]]
2006-01-05,[[0.21073255]]
2006-01-06,[[0.16633382]]
2006-01-09,[[0.19842014]]
2006-01-10,[[0.19984955]]
2006-01-11,[[0.1952557]]
2006-01-12,[[0.1925334]]
2006-01-13,[[0.13819548]]
2006-01-17,[[0.13754296]]
2006-01-18,[[0.10075119]]
2006-01-19,[[0.08960909]]
2006-01-20,[[0.1104306]]
2006-01-23,[[0.22793245]]
2006-01-24,[[0.15509492]]
2006-01-25,[[0.10475114]]
2006-01-26,[[0.10908911]]
2006-01-27,[[0.11440542]]
2006-01-30,[[0.12519246]]
2006-01-31,[[0.13543811]]
2006-02-01,[[0.1419915]]
2006-02-02,[[0.10653263]]
2006-02-03,[[0.15310252]]
2006-02-06,[[0.13608]]
2006-02-07,[[0.10389882]]
2006-02-08,[[0.10779664]]
2006-02-09,[[0.08526939]]
2006-02-10,[[0.12212214]]
2006-02-13,[[0.11891812]]
2006-02-14,[[0.12835091]]
2006-02-15,[[0.15349257]]
2006-02-16,[[0.15080523]]
2006-02-17,[[0.33187258]]
2006-02-21,[[0.3315264]]
2006-02-22,[[0.33077216]]
2006-02-23,[[0.42584997]]
2006-02-24,[[0.42352816]]
2006-02-27,[[0.40269163]]
2006-02-28,[[0.5784227]]
2006-03-01,[[0.5947982]]
2006-03-02,[[0.65589374]]
2006-03-03,[[0.66407585]]
2006-03-06,[[0.66456556]]
2006-03-07,[[0.58386874]]
2006-03-08,[[0.5590915]]
2006-03-09,[[0.53222656]]
2006-03-10,[[0.46326396]]
2006-03-13,[[0.50800467]]
2006-03-14,[[0.47633612]]
2006-03-15,[[0.5862991]]
2006-03-16,[[0.5987406]]
2006-03-17,[[0.4876561]]
2006-03-20,[[0.46863922]]
2006-03-21,[[0.26448542]]
2006-03-22,[[0.31738526]]
2006-03-23,[[0.20318586]]
2006-03-24,[[0.15079275]]
2006-03-27,[[0.15384704]]
2006-03-28,[[0.50760406]]
2006-03-29,[[0.55494994]]
2006-03-30,[[0.6294401]]
2006-03-31,[[0.64640534]]
2006-04-03,[[0.65929]]
2006-04-04,[[0.03168339]]
2006-04-05,[[0.0339691]]
2006-04-06,[[0.03698105]]
2006-04-07,[[0.0378404]]
2006-04-10,[[0.55440575]]
2006-04-11,[[0.5105484]]
2006-04-12,[[0.4610467]]
2006-04-13,[[0.47779626]]
2006-04-17,[[0.39767516]]
2006-04-18,[[0.31405425]]
2006-04-19,[[0.5462293]]
2006-04-20,[[0.5533267]]
2006-04-21,[[0.5097483]]
2006-04-24,[[0.5116835]]
2006-04-25,[[0.50824445]]
2006-04-26,[[0.4289077]]
2006-04-27,[[0.38726476]]
2006-04-28,[[0.28628758]]
2006-05-01,[[0.33108985]]
2006-05-02,[[0.2085875]]
2006-05-03,[[0.2587034]]
2006-05-04,[[0.19823387]]
2006-05-05,[[0.18781859]]
2006-05-08,[[0.13965437]]
2006-05-09,[[0.12514862]]
2006-05-10,[[0.13907102]]
2006-05-11,[[0.13501978]]
2006-05-12,[[0.13340229]]
2006-05-15,[[0.11779284]]
2006-05-16,[[0.14248109]]
2006-05-17,[[0.14102039]]
2006-05-18,[[0.14117026]]
2006-05-19,[[0.14131647]]
2006-05-22,[[0.12746143]]
2006-05-23,[[0.12058344]]
2006-05-24,[[0.13290974]]
2006-05-25,[[0.12653023]]
2006-05-26,[[0.1620624]]
2006-05-30,[[0.15490973]]
2006-05-31,[[0.12044364]]
2006-06-01,[[0.15544313]]
2006-06-02,[[0.1543206]]
2006-06-05,[[0.13295266]]
2006-06-06,[[0.12222198]]
2006-06-07,[[0.1086725]]
2006-06-08,[[0.10934979]]
2006-06-09,[[0.11448288]]
2006-06-12,[[0.11149383]]
2006-06-13,[[0.10838613]]
2006-06-14,[[0.04731992]]
2006-06-15,[[0.02275786]]
2006-06-16,[[0.02053785]]
2006-06-19,[[0.01999855]]
2006-06-20,[[0.02093259]]
2006-06-21,[[0.02069587]]
2006-06-22,[[0.02233252]]
2006-06-23,[[0.02233329]]
2006-06-26,[[0.02248245]]
2006-06-27,[[0.04776487]]
2006-06-28,[[0.01974508]]
2006-06-29,[[0.02124149]]
2006-06-30,[[0.02001837]]
2006-07-03,[[0.020417]]
2006-07-05,[[0.01982135]]
2006-07-06,[[0.01970679]]
2006-07-07,[[0.02513486]]
2006-07-10,[[0.02428067]]
2006-07-11,[[0.02288285]]
2006-07-12,[[0.02463123]]
2006-07-13,[[0.02283686]]
2006-07-14,[[0.02297249]]
2006-07-17,[[0.02274564]]
2006-07-18,[[0.02501097]]
2006-07-19,[[0.0420759]]
2006-07-20,[[0.24060199]]
2006-07-21,[[0.38384143]]
