date,irl
2003-04-16,[[0.14360332]]
2003-04-17,[[0.2163713]]
2003-04-21,[[0.24656072]]
2003-04-22,[[0.37123328]]
2003-04-23,[[0.39672777]]
2003-04-24,[[0.39719185]]
2003-04-25,[[0.42046592]]
2003-04-28,[[0.46112946]]
2003-04-29,[[0.5572201]]
2003-04-30,[[0.42616293]]
2003-05-01,[[0.26674113]]
2003-05-02,[[0.27963883]]
2003-05-05,[[0.43473172]]
2003-05-06,[[0.58914]]
2003-05-07,[[0.5943482]]
2003-05-08,[[0.5965984]]
2003-05-09,[[0.6318175]]
2003-05-12,[[0.56107277]]
2003-05-13,[[0.5602729]]
2003-05-14,[[0.53802043]]
2003-05-15,[[0.5348068]]
2003-05-16,[[0.53235865]]
2003-05-19,[[0.37466544]]
2003-05-20,[[0.352291]]
2003-05-21,[[0.2934685]]
2003-05-22,[[0.29336917]]
2003-05-23,[[0.3746093]]
2003-05-27,[[0.37677655]]
2003-05-28,[[0.32607797]]
2003-05-29,[[0.3046495]]
2003-05-30,[[0.31285527]]
2003-06-02,[[0.3785843]]
2003-06-03,[[0.23875302]]
2003-06-04,[[0.23284858]]
2003-06-05,[[0.24948162]]
2003-06-06,[[0.21984616]]
2003-06-09,[[0.18655363]]
2003-06-10,[[0.15204686]]
2003-06-11,[[0.1420697]]
2003-06-12,[[0.16511369]]
2003-06-13,[[0.21500295]]
2003-06-16,[[0.11609536]]
2003-06-17,[[0.30049115]]
2003-06-18,[[0.6503012]]
2003-06-19,[[0.580454]]
2003-06-20,[[0.68064624]]
2003-06-23,[[0.68257934]]
2003-06-24,[[0.70732987]]
2003-06-25,[[0.72369033]]
2003-06-26,[[0.64059037]]
2003-06-27,[[0.64289033]]
2003-06-30,[[0.65428513]]
2003-07-01,[[0.6593529]]
2003-07-02,[[0.6256173]]
2003-07-03,[[0.61903983]]
2003-07-07,[[0.6746354]]
2003-07-08,[[0.545998]]
2003-07-09,[[0.39741117]]
2003-07-10,[[0.53147703]]
2003-07-11,[[0.568133]]
2003-07-14,[[0.6056271]]
2003-07-15,[[0.291489]]
2003-07-16,[[0.2323364]]
2003-07-17,[[0.22922322]]
2003-07-18,[[0.22807443]]
2003-07-21,[[0.23675904]]
2003-07-22,[[0.28491974]]
2003-07-23,[[0.2182197]]
2003-07-24,[[0.27048284]]
2003-07-25,[[0.154865]]
2003-07-28,[[0.15469208]]
2003-07-29,[[0.1581656]]
2003-07-30,[[0.15911663]]
2003-07-31,[[0.09079811]]
2003-08-01,[[0.10915297]]
2003-08-04,[[0.12138751]]
2003-08-05,[[0.03106388]]
2003-08-06,[[0.12222433]]
2003-08-07,[[0.07099378]]
2003-08-08,[[0.1326403]]
2003-08-11,[[0.08347848]]
2003-08-12,[[0.11595288]]
2003-08-13,[[0.14114863]]
2003-08-14,[[0.15444788]]
2003-08-15,[[0.15829667]]
2003-08-18,[[0.11588961]]
2003-08-19,[[0.14855483]]
2003-08-20,[[0.16168806]]
2003-08-21,[[0.16255361]]
2003-08-22,[[0.15774998]]
2003-08-25,[[0.30630928]]
2003-08-26,[[0.24042743]]
2003-08-27,[[0.23068422]]
2003-08-28,[[0.22350344]]
2003-08-29,[[0.21815312]]
2003-09-02,[[0.21201566]]
2003-09-03,[[0.15747222]]
2003-09-04,[[0.15798017]]
2003-09-05,[[0.17339781]]
2003-09-08,[[0.18660828]]
2003-09-09,[[0.1971721]]
2003-09-10,[[0.21815372]]
2003-09-11,[[0.20987338]]
2003-09-12,[[0.19905439]]
2003-09-15,[[0.18808326]]
2003-09-16,[[0.23524395]]
2003-09-17,[[0.23886755]]
2003-09-18,[[0.18969345]]
2003-09-19,[[0.18530786]]
2003-09-22,[[0.1768001]]
2003-09-23,[[0.17800376]]
2003-09-24,[[0.16386071]]
2003-09-25,[[0.21810701]]
2003-09-26,[[0.21482986]]
2003-09-29,[[0.19778633]]
2003-09-30,[[0.40752852]]
2003-10-01,[[0.3877433]]
2003-10-02,[[0.5559037]]
2003-10-03,[[0.5110882]]
2003-10-06,[[0.5613192]]
2003-10-07,[[0.36495125]]
2003-10-08,[[0.56269205]]
2003-10-09,[[0.49894556]]
2003-10-10,[[0.5090328]]
2003-10-13,[[0.5071268]]
2003-10-14,[[0.55296296]]
2003-10-15,[[0.6021873]]
2003-10-16,[[0.6232867]]
2003-10-17,[[0.6708593]]
2003-10-20,[[0.71335244]]
2003-10-21,[[0.6565685]]
2003-10-22,[[0.60441136]]
2003-10-23,[[0.75739384]]
2003-10-24,[[0.7802268]]
2003-10-27,[[0.749246]]
2003-10-28,[[0.16214359]]
2003-10-29,[[0.16716951]]
2003-10-30,[[0.15957397]]
2003-10-31,[[0.15847522]]
2003-11-03,[[0.15797982]]
2003-11-04,[[0.16395143]]
2003-11-05,[[0.16190737]]
2003-11-06,[[0.16235128]]
2003-11-07,[[0.16670105]]
2003-11-10,[[0.1586653]]
2003-11-11,[[0.24433017]]
2003-11-12,[[0.17175835]]
2003-11-13,[[0.23010284]]
2003-11-14,[[0.15465808]]
2003-11-17,[[0.16321078]]
2003-11-18,[[0.2562151]]
2003-11-19,[[0.31722426]]
2003-11-20,[[0.34185898]]
2003-11-21,[[0.42749465]]
2003-11-24,[[0.43811756]]
2003-11-25,[[0.39010695]]
2003-11-26,[[0.36112857]]
2003-11-28,[[0.35158104]]
2003-12-01,[[0.36608896]]
2003-12-02,[[0.32907173]]
2003-12-03,[[0.33038485]]
2003-12-04,[[0.33162445]]
2003-12-05,[[0.33041906]]
2003-12-08,[[0.3335473]]
2003-12-09,[[0.7488756]]
2003-12-10,[[0.6946796]]
2003-12-11,[[0.6963744]]
2003-12-12,[[0.7621497]]
2003-12-15,[[0.7600481]]
2003-12-16,[[0.7489948]]
2003-12-17,[[0.73135173]]
2003-12-18,[[0.71399033]]
2003-12-19,[[0.73490673]]
2003-12-22,[[0.7253406]]
2003-12-23,[[0.75810707]]
2003-12-24,[[0.7684723]]
2003-12-26,[[0.77835375]]
2003-12-29,[[0.76742584]]
2003-12-30,[[0.5347037]]
2003-12-31,[[0.5419025]]
2004-01-02,[[0.5294618]]
2004-01-05,[[0.40280807]]
2004-01-06,[[0.53676647]]
2004-01-07,[[0.5017669]]
2004-01-08,[[0.39703232]]
2004-01-09,[[0.24234498]]
2004-01-12,[[0.3050503]]
2004-01-13,[[0.27666643]]
2004-01-14,[[0.28325865]]
2004-01-15,[[0.2969014]]
2004-01-16,[[0.29660642]]
2004-01-20,[[0.28912407]]
2004-01-21,[[0.39658365]]
2004-01-22,[[0.4535001]]
2004-01-23,[[0.38760185]]
2004-01-26,[[0.4357053]]
2004-01-27,[[0.4740576]]
2004-01-28,[[0.512675]]
2004-01-29,[[0.6355662]]
2004-01-30,[[0.6636396]]
2004-02-02,[[0.6351861]]
2004-02-03,[[0.7077115]]
2004-02-04,[[0.6766509]]
2004-02-05,[[0.66499877]]
2004-02-06,[[0.7277684]]
2004-02-09,[[0.7496371]]
2004-02-10,[[0.70004964]]
2004-02-11,[[0.6092806]]
2004-02-12,[[0.9268282]]
2004-02-13,[[0.54960537]]
2004-02-17,[[0.5564002]]
2004-02-18,[[0.50344634]]
2004-02-19,[[0.6617974]]
2004-02-20,[[0.6354282]]
2004-02-23,[[0.5743826]]
2004-02-24,[[0.20689479]]
2004-02-25,[[0.02437869]]
2004-02-26,[[0.02316025]]
2004-02-27,[[0.02222103]]
2004-03-01,[[0.02310261]]
2004-03-02,[[0.01956999]]
2004-03-03,[[0.02095717]]
2004-03-04,[[0.0210261]]
2004-03-05,[[0.01981246]]
2004-03-08,[[0.02029523]]
2004-03-09,[[0.02375901]]
2004-03-10,[[0.02466157]]
2004-03-11,[[0.02423888]]
2004-03-12,[[0.02426282]]
2004-03-15,[[0.07187289]]
2004-03-16,[[0.15178338]]
2004-03-17,[[0.15848038]]
2004-03-18,[[0.16390616]]
2004-03-19,[[0.18384966]]
2004-03-22,[[0.22562394]]
2004-03-23,[[0.23691502]]
2004-03-24,[[0.2294808]]
2004-03-25,[[0.21931338]]
2004-03-26,[[0.23198533]]
2004-03-29,[[0.2212106]]
2004-03-30,[[0.24851876]]
2004-03-31,[[0.25647962]]
2004-04-01,[[0.25859624]]
2004-04-02,[[0.2679537]]
2004-04-05,[[0.28609565]]
2004-04-06,[[0.28738886]]
2004-04-07,[[0.2591539]]
2004-04-08,[[0.19680938]]
2004-04-12,[[0.18471792]]
2004-04-13,[[0.31792617]]
2004-04-14,[[0.1949513]]
2004-04-15,[[0.02233335]]
2004-04-16,[[0.02156126]]
2004-04-19,[[0.02389386]]
2004-04-20,[[0.0224196]]
2004-04-21,[[0.02201343]]
2004-04-22,[[0.02319586]]
2004-04-23,[[0.02384385]]
2004-04-26,[[0.02196404]]
2004-04-27,[[0.02049714]]
2004-04-28,[[0.02046782]]
2004-04-29,[[0.02162418]]
2004-04-30,[[0.47479242]]
2004-05-03,[[0.38167763]]
2004-05-04,[[0.4785121]]
2004-05-05,[[0.4965137]]
2004-05-06,[[0.5034396]]
2004-05-07,[[0.47220817]]
2004-05-10,[[0.5213795]]
2004-05-11,[[0.44385257]]
2004-05-12,[[0.42629004]]
2004-05-13,[[0.3389406]]
2004-05-14,[[0.17016509]]
2004-05-17,[[0.17772359]]
2004-05-18,[[0.01968095]]
2004-05-19,[[0.01843464]]
2004-05-20,[[0.019043]]
2004-05-21,[[0.01935086]]
2004-05-24,[[0.01912948]]
2004-05-25,[[0.28390574]]
2004-05-26,[[0.0191898]]
2004-05-27,[[0.01895788]]
2004-05-28,[[0.01885146]]
2004-06-01,[[0.01855823]]
2004-06-02,[[0.02320525]]
2004-06-03,[[0.04877809]]
2004-06-04,[[0.0399673]]
2004-06-07,[[0.02074733]]
2004-06-08,[[0.09290034]]
2004-06-09,[[0.06941181]]
2004-06-10,[[0.17505896]]
2004-06-14,[[0.0236178]]
2004-06-15,[[0.1634629]]
2004-06-16,[[0.16979828]]
2004-06-17,[[0.1674406]]
2004-06-18,[[0.17189372]]
2004-06-21,[[0.06794855]]
2004-06-22,[[0.02205786]]
2004-06-23,[[0.16322568]]
2004-06-24,[[0.6822445]]
2004-06-25,[[0.30767912]]
2004-06-28,[[0.6250295]]
2004-06-29,[[0.35138828]]
2004-06-30,[[0.39661986]]
2004-07-01,[[0.42701048]]
2004-07-02,[[0.48370475]]
2004-07-06,[[0.4759089]]
2004-07-07,[[0.30997854]]
2004-07-08,[[0.32566553]]
2004-07-09,[[0.31888944]]
2004-07-12,[[0.34602973]]
2004-07-13,[[0.4043248]]
2004-07-14,[[0.4441885]]
2004-07-15,[[0.438767]]
2004-07-16,[[0.32357895]]
2004-07-19,[[0.26131636]]
2004-07-20,[[0.24250609]]
2004-07-21,[[0.23602867]]
2004-07-22,[[0.26247168]]
2004-07-23,[[0.21424717]]
2004-07-26,[[0.16308221]]
2004-07-27,[[0.16016918]]
2004-07-28,[[0.02680704]]
2004-07-29,[[0.02762622]]
2004-07-30,[[0.02598721]]
2004-08-02,[[0.02795121]]
2004-08-03,[[0.02377373]]
2004-08-04,[[0.02257678]]
2004-08-05,[[0.02291292]]
2004-08-06,[[0.02073535]]
2004-08-09,[[0.01957655]]
2004-08-10,[[0.19171247]]
2004-08-11,[[0.1713646]]
2004-08-12,[[0.17138225]]
2004-08-13,[[0.17353159]]
2004-08-16,[[0.23742932]]
2004-08-17,[[0.27209973]]
2004-08-18,[[0.2601595]]
2004-08-19,[[0.31976032]]
2004-08-20,[[0.32155088]]
2004-08-23,[[0.1802085]]
2004-08-24,[[0.17143881]]
2004-08-25,[[0.17694503]]
2004-08-26,[[0.17484638]]
2004-08-27,[[0.19509012]]
2004-08-30,[[0.17422637]]
2004-08-31,[[0.17371261]]
2004-09-01,[[0.18432626]]
2004-09-02,[[0.20405516]]
2004-09-03,[[0.22657016]]
2004-09-07,[[0.22758493]]
2004-09-08,[[0.22205806]]
2004-09-09,[[0.22442782]]
2004-09-10,[[0.17848384]]
2004-09-13,[[0.17683789]]
2004-09-14,[[0.1710433]]
2004-09-15,[[0.02982417]]
2004-09-16,[[0.08946565]]
2004-09-17,[[0.17050698]]
2004-09-20,[[0.16853768]]
2004-09-21,[[0.17282906]]
2004-09-22,[[0.15576562]]
2004-09-23,[[0.1931397]]
2004-09-24,[[0.17106247]]
2004-09-27,[[0.20945153]]
2004-09-28,[[0.15978932]]
2004-09-29,[[0.16244885]]
2004-09-30,[[0.17473203]]
2004-10-01,[[0.11801615]]
2004-10-04,[[0.15408632]]
2004-10-05,[[0.02033186]]
2004-10-06,[[0.06133923]]
2004-10-07,[[0.14550254]]
2004-10-08,[[0.09519148]]
2004-10-11,[[0.15939501]]
2004-10-12,[[0.06846705]]
2004-10-13,[[0.1123955]]
2004-10-14,[[0.12858012]]
2004-10-15,[[0.13452399]]
2004-10-18,[[0.1314382]]
2004-10-19,[[0.02045467]]
2004-10-20,[[0.02181333]]
2004-10-21,[[0.02255774]]
2004-10-22,[[0.02057835]]
2004-10-25,[[0.02321383]]
2004-10-26,[[0.02349567]]
2004-10-27,[[0.15970162]]
2004-10-28,[[0.14243162]]
2004-10-29,[[0.01671666]]
2004-11-01,[[0.01676169]]
2004-11-02,[[0.01768398]]
2004-11-03,[[0.01746643]]
2004-11-04,[[0.08608446]]
2004-11-05,[[0.16912276]]
2004-11-08,[[0.08685422]]
2004-11-09,[[0.06318584]]
2004-11-10,[[0.01588881]]
2004-11-11,[[0.01567939]]
2004-11-12,[[0.05935758]]
2004-11-15,[[0.14840958]]
2004-11-16,[[0.07363549]]
2004-11-17,[[0.14634249]]
2004-11-18,[[0.11826172]]
2004-11-19,[[0.12093636]]
2004-11-22,[[0.13496456]]
2004-11-23,[[0.14752194]]
2004-11-24,[[0.13547078]]
2004-11-26,[[0.13130516]]
2004-11-29,[[0.12975606]]
2004-11-30,[[0.20802656]]
2004-12-01,[[0.28941548]]
2004-12-02,[[0.32779863]]
2004-12-03,[[0.33374047]]
2004-12-06,[[0.567911]]
2004-12-07,[[0.31659248]]
2004-12-08,[[0.2304681]]
2004-12-09,[[0.47882062]]
2004-12-10,[[0.56156075]]
2004-12-13,[[0.5604388]]
2004-12-14,[[0.3239744]]
2004-12-15,[[0.31881475]]
2004-12-16,[[0.3215205]]
2004-12-17,[[0.31367612]]
2004-12-20,[[0.393224]]
2004-12-21,[[0.55459195]]
2004-12-22,[[0.5800787]]
2004-12-23,[[0.54311043]]
2004-12-27,[[0.55929756]]
2004-12-28,[[0.5564992]]
2004-12-29,[[0.6610758]]
2004-12-30,[[0.6455425]]
2004-12-31,[[0.61624575]]
2005-01-03,[[0.5630013]]
2005-01-04,[[0.4886237]]
2005-01-05,[[0.49572828]]
2005-01-06,[[0.38278973]]
2005-01-07,[[0.40437096]]
2005-01-10,[[0.41015896]]
2005-01-11,[[0.46482438]]
2005-01-12,[[0.43951383]]
2005-01-13,[[0.44191512]]
2005-01-14,[[0.49101186]]
2005-01-18,[[0.50290453]]
2005-01-19,[[0.44935128]]
2005-01-20,[[0.47424483]]
2005-01-21,[[0.47616693]]
2005-01-24,[[0.4914259]]
2005-01-25,[[0.22639784]]
2005-01-26,[[0.22180712]]
2005-01-27,[[0.21890122]]
2005-01-28,[[0.23881152]]
2005-01-31,[[0.02466914]]
2005-02-01,[[0.02401873]]
2005-02-02,[[0.02020565]]
2005-02-03,[[0.01957276]]
2005-02-04,[[0.06829649]]
2005-02-07,[[0.07166216]]
2005-02-08,[[0.07137534]]
2005-02-09,[[0.0628899]]
2005-02-10,[[0.01744014]]
2005-02-11,[[0.0169633]]
2005-02-14,[[0.01623592]]
2005-02-15,[[0.01474983]]
2005-02-16,[[0.0150187]]
2005-02-17,[[0.01531553]]
2005-02-18,[[0.0162397]]
2005-02-22,[[0.01690772]]
2005-02-23,[[0.01744094]]
2005-02-24,[[0.01684085]]
2005-02-25,[[0.01597497]]
2005-02-28,[[0.01534691]]
2005-03-01,[[0.01539564]]
2005-03-02,[[0.01513174]]
2005-03-03,[[0.01572797]]
2005-03-04,[[0.0163013]]
2005-03-07,[[0.0152795]]
2005-03-08,[[0.01592141]]
2005-03-09,[[0.01586762]]
2005-03-10,[[0.01617345]]
2005-03-11,[[0.01556334]]
2005-03-14,[[0.0164423]]
2005-03-15,[[0.01706758]]
2005-03-16,[[0.29823652]]
2005-03-17,[[0.2988881]]
2005-03-18,[[0.2982444]]
2005-03-21,[[0.2981345]]
2005-03-22,[[0.98286784]]
2005-03-23,[[0.98127496]]
2005-03-24,[[0.8055779]]
2005-03-28,[[0.98246926]]
2005-03-29,[[0.97971576]]
2005-03-30,[[0.65785503]]
2005-03-31,[[0.74532866]]
2005-04-01,[[0.98185766]]
2005-04-04,[[0.98144543]]
2005-04-05,[[0.9824533]]
2005-04-06,[[0.98257124]]
2005-04-07,[[0.9833319]]
2005-04-08,[[0.9848759]]
2005-04-11,[[0.7887871]]
2005-04-12,[[0.9836881]]
2005-04-13,[[0.986711]]
2005-04-14,[[0.98523104]]
2005-04-15,[[0.9821802]]
2005-04-18,[[0.54740214]]
2005-04-19,[[0.44222388]]
2005-04-20,[[0.52684736]]
2005-04-21,[[0.5104227]]
2005-04-22,[[0.20549911]]
2005-04-25,[[0.15954253]]
2005-04-26,[[0.18883628]]
2005-04-27,[[0.1887838]]
2005-04-28,[[0.21012816]]
2005-04-29,[[0.21616426]]
2005-05-02,[[0.22718284]]
2005-05-03,[[0.22009298]]
2005-05-04,[[0.21471876]]
2005-05-05,[[0.20443091]]
2005-05-06,[[0.20359936]]
2005-05-09,[[0.19085169]]
2005-05-10,[[0.18988734]]
2005-05-11,[[0.15242371]]
2005-05-12,[[0.1472019]]
2005-05-13,[[0.14155817]]
2005-05-16,[[0.14460799]]
2005-05-17,[[0.21696582]]
2005-05-18,[[0.24455482]]
2005-05-19,[[0.2944241]]
2005-05-20,[[0.45597747]]
2005-05-23,[[0.4787927]]
2005-05-24,[[0.3371309]]
2005-05-25,[[0.2971672]]
2005-05-26,[[0.25195557]]
2005-05-27,[[0.26005197]]
2005-05-31,[[0.24259439]]
2005-06-01,[[0.45121437]]
2005-06-02,[[0.47924405]]
2005-06-03,[[0.47783375]]
2005-06-06,[[0.50327945]]
2005-06-07,[[0.16508973]]
2005-06-08,[[0.41114655]]
2005-06-09,[[0.16726631]]
2005-06-10,[[0.16656485]]
2005-06-13,[[0.16603768]]
2005-06-14,[[0.16569427]]
2005-06-15,[[0.1665146]]
2005-06-16,[[0.16828275]]
2005-06-17,[[0.16688073]]
2005-06-20,[[0.16519096]]
2005-06-21,[[0.1549905]]
2005-06-22,[[0.13421106]]
2005-06-23,[[0.15581131]]
2005-06-24,[[0.15261313]]
2005-06-27,[[0.39947987]]
2005-06-28,[[0.19288439]]
2005-06-29,[[0.2785331]]
2005-06-30,[[0.1991795]]
2005-07-01,[[0.18464759]]
2005-07-05,[[0.14568084]]
2005-07-06,[[0.17111033]]
2005-07-07,[[0.27705947]]
2005-07-08,[[0.19455028]]
2005-07-11,[[0.24978215]]
2005-07-12,[[0.3426317]]
2005-07-13,[[0.3702161]]
2005-07-14,[[0.34848678]]
2005-07-15,[[0.3473576]]
2005-07-18,[[0.33218905]]
2005-07-19,[[0.29044533]]
2005-07-20,[[0.28797597]]
2005-07-21,[[0.303348]]
2005-07-22,[[0.33612722]]
2005-07-25,[[0.33903995]]
2005-07-26,[[0.33737648]]
2005-07-27,[[0.35139483]]
2005-07-28,[[0.34297672]]
2005-07-29,[[0.40275314]]
2005-08-01,[[0.3797066]]
2005-08-02,[[0.35143703]]
2005-08-03,[[0.3410551]]
2005-08-04,[[0.33753538]]
2005-08-05,[[0.3427961]]
2005-08-08,[[0.37143767]]
2005-08-09,[[0.32075506]]
2005-08-10,[[0.31619102]]
2005-08-11,[[0.2148476]]
2005-08-12,[[0.20811528]]
2005-08-15,[[0.20211717]]
2005-08-16,[[0.21552879]]
2005-08-17,[[0.17476594]]
2005-08-18,[[0.18844756]]
2005-08-19,[[0.1714747]]
2005-08-22,[[0.16430584]]
2005-08-23,[[0.19382095]]
2005-08-24,[[0.21306103]]
2005-08-25,[[0.2192123]]
2005-08-26,[[0.21954143]]
2005-08-29,[[0.22632366]]
2005-08-30,[[0.21032059]]
2005-08-31,[[0.21235555]]
2005-09-01,[[0.23017079]]
2005-09-02,[[0.25282353]]
2005-09-06,[[0.22152695]]
2005-09-07,[[0.22816521]]
2005-09-08,[[0.23307955]]
2005-09-09,[[0.23390064]]
2005-09-12,[[0.26222402]]
2005-09-13,[[0.2447483]]
2005-09-14,[[0.22832596]]
2005-09-15,[[0.19807404]]
2005-09-16,[[0.20277703]]
2005-09-19,[[0.22275367]]
2005-09-20,[[0.19402191]]
2005-09-21,[[0.13390982]]
2005-09-22,[[0.16360793]]
2005-09-23,[[0.16220766]]
2005-09-26,[[0.01756012]]
2005-09-27,[[0.01741129]]
2005-09-28,[[0.01654544]]
2005-09-29,[[0.01588744]]
2005-09-30,[[0.01555964]]
2005-10-03,[[0.01508114]]
2005-10-04,[[0.15289366]]
2005-10-05,[[0.1522308]]
2005-10-06,[[0.15276873]]
2005-10-07,[[0.1551078]]
2005-10-10,[[0.1440508]]
2005-10-11,[[0.15665811]]
2005-10-12,[[0.15792438]]
2005-10-13,[[0.15870276]]
2005-10-14,[[0.15960649]]
2005-10-17,[[0.14161262]]
2005-10-18,[[0.1445066]]
2005-10-19,[[0.16096675]]
2005-10-20,[[0.16087577]]
2005-10-21,[[0.22882107]]
2005-10-24,[[0.21658432]]
2005-10-25,[[0.325922]]
2005-10-26,[[0.33435988]]
2005-10-27,[[0.3366347]]
2005-10-28,[[0.330467]]
2005-10-31,[[0.3465837]]
2005-11-01,[[0.2581892]]
2005-11-02,[[0.28428018]]
2005-11-03,[[0.22056684]]
2005-11-04,[[0.21121728]]
2005-11-07,[[0.1640454]]
2005-11-08,[[0.16990876]]
2005-11-09,[[0.15481889]]
2005-11-10,[[0.15417105]]
2005-11-11,[[0.16176283]]
2005-11-14,[[0.15667883]]
2005-11-15,[[0.15667412]]
2005-11-16,[[0.15408507]]
2005-11-17,[[0.15328431]]
2005-11-18,[[0.15045413]]
2005-11-21,[[0.14938691]]
2005-11-22,[[0.14184284]]
2005-11-23,[[0.12309843]]
2005-11-25,[[0.13586429]]
2005-11-28,[[0.13877046]]
2005-11-29,[[0.11559612]]
2005-11-30,[[0.01588055]]
2005-12-01,[[0.1350553]]
2005-12-02,[[0.14640069]]
2005-12-05,[[0.14708868]]
2005-12-06,[[0.13087589]]
2005-12-07,[[0.01926988]]
2005-12-08,[[0.01906756]]
2005-12-09,[[0.03477922]]
2005-12-12,[[0.1300664]]
2005-12-13,[[0.49959126]]
2005-12-14,[[0.70995164]]
2005-12-15,[[0.64405084]]
2005-12-16,[[0.48126525]]
2005-12-19,[[0.48029608]]
2005-12-20,[[0.30548954]]
2005-12-21,[[0.13842914]]
2005-12-22,[[0.13582543]]
2005-12-23,[[0.13740835]]
2005-12-27,[[0.1046814]]
2005-12-28,[[0.15028253]]
2005-12-29,[[0.17128375]]
2005-12-30,[[0.16094074]]
2006-01-03,[[0.18081647]]
2006-01-04,[[0.22411773]]
2006-01-05,[[0.20812273]]
2006-01-06,[[0.17965513]]
2006-01-09,[[0.19570267]]
2006-01-10,[[0.19318944]]
2006-01-11,[[0.1903126]]
2006-01-12,[[0.18663856]]
2006-01-13,[[0.14490911]]
2006-01-17,[[0.14462554]]
2006-01-18,[[0.1292369]]
2006-01-19,[[0.11995673]]
2006-01-20,[[0.13415122]]
2006-01-23,[[0.22702044]]
2006-01-24,[[0.19052705]]
2006-01-25,[[0.14101478]]
2006-01-26,[[0.14373621]]
2006-01-27,[[0.14078096]]
2006-01-30,[[0.14580539]]
2006-01-31,[[0.14126354]]
2006-02-01,[[0.12837806]]
2006-02-02,[[0.08888674]]
2006-02-03,[[0.13892344]]
2006-02-06,[[0.12760764]]
2006-02-07,[[0.12571916]]
2006-02-08,[[0.14445624]]
2006-02-09,[[0.11129957]]
2006-02-10,[[0.14761007]]
2006-02-13,[[0.14529458]]
2006-02-14,[[0.15025157]]
2006-02-15,[[0.15689018]]
2006-02-16,[[0.14899749]]
2006-02-17,[[0.29084748]]
2006-02-21,[[0.2926771]]
2006-02-22,[[0.29886472]]
2006-02-23,[[0.39435595]]
2006-02-24,[[0.3876729]]
2006-02-27,[[0.3681599]]
2006-02-28,[[0.5338715]]
2006-03-01,[[0.5421402]]
2006-03-02,[[0.6289788]]
2006-03-03,[[0.6359743]]
2006-03-06,[[0.640281]]
2006-03-07,[[0.55148804]]
2006-03-08,[[0.5241649]]
2006-03-09,[[0.5073221]]
2006-03-10,[[0.431728]]
2006-03-13,[[0.4818657]]
2006-03-14,[[0.44894457]]
2006-03-15,[[0.5810839]]
2006-03-16,[[0.5829696]]
2006-03-17,[[0.46410653]]
2006-03-20,[[0.44171968]]
2006-03-21,[[0.2510332]]
2006-03-22,[[0.30304253]]
2006-03-23,[[0.18948856]]
2006-03-24,[[0.15489045]]
2006-03-27,[[0.15429252]]
2006-03-28,[[0.47152984]]
2006-03-29,[[0.5147953]]
2006-03-30,[[0.5997868]]
2006-03-31,[[0.61609405]]
2006-04-03,[[0.62672997]]
2006-04-04,[[0.01688811]]
2006-04-05,[[0.01632571]]
2006-04-06,[[0.0163742]]
2006-04-07,[[0.01573804]]
2006-04-10,[[0.5144754]]
2006-04-11,[[0.47521633]]
2006-04-12,[[0.42503518]]
2006-04-13,[[0.43818545]]
2006-04-17,[[0.36937606]]
2006-04-18,[[0.30806446]]
2006-04-19,[[0.5083985]]
2006-04-20,[[0.5073663]]
2006-04-21,[[0.46134865]]
2006-04-24,[[0.46440488]]
2006-04-25,[[0.4581273]]
2006-04-26,[[0.38648733]]
2006-04-27,[[0.34539962]]
2006-04-28,[[0.25745758]]
2006-05-01,[[0.28610086]]
2006-05-02,[[0.19049364]]
2006-05-03,[[0.22793448]]
2006-05-04,[[0.18150455]]
2006-05-05,[[0.17347431]]
2006-05-08,[[0.13253793]]
2006-05-09,[[0.11539468]]
2006-05-10,[[0.1265949]]
2006-05-11,[[0.12756073]]
2006-05-12,[[0.13405383]]
2006-05-15,[[0.11289385]]
2006-05-16,[[0.13387251]]
2006-05-17,[[0.13179436]]
2006-05-18,[[0.1405432]]
2006-05-19,[[0.14011005]]
2006-05-22,[[0.14137703]]
2006-05-23,[[0.14431271]]
2006-05-24,[[0.15753862]]
2006-05-25,[[0.1466285]]
2006-05-26,[[0.16725424]]
2006-05-30,[[0.1507107]]
2006-05-31,[[0.14848426]]
2006-06-01,[[0.17808437]]
2006-06-02,[[0.15930375]]
2006-06-05,[[0.13057819]]
2006-06-06,[[0.13727486]]
2006-06-07,[[0.13871056]]
2006-06-08,[[0.14325088]]
2006-06-09,[[0.14857373]]
2006-06-12,[[0.1495494]]
2006-06-13,[[0.15048936]]
2006-06-14,[[0.05532965]]
2006-06-15,[[0.01583359]]
2006-06-16,[[0.01656321]]
2006-06-19,[[0.0156354]]
2006-06-20,[[0.0163973]]
2006-06-21,[[0.01600921]]
2006-06-22,[[0.01695049]]
2006-06-23,[[0.01621309]]
2006-06-26,[[0.01637772]]
2006-06-27,[[0.04718432]]
2006-06-28,[[0.01404801]]
2006-06-29,[[0.0149205]]
2006-06-30,[[0.01596248]]
2006-07-03,[[0.01627854]]
2006-07-05,[[0.0154309]]
2006-07-06,[[0.0145469]]
2006-07-07,[[0.01679328]]
2006-07-10,[[0.01624912]]
2006-07-11,[[0.01721618]]
2006-07-12,[[0.01706782]]
2006-07-13,[[0.01598367]]
2006-07-14,[[0.01580536]]
2006-07-17,[[0.01561773]]
2006-07-18,[[0.01482427]]
2006-07-19,[[0.03079462]]
2006-07-20,[[0.23387411]]
2006-07-21,[[0.34867996]]
2006-07-24,[[0.3199383]]
