date,irl
2003-04-15,[[0.10939613]]
2003-04-16,[[0.10771462]]
2003-04-17,[[0.22906211]]
2003-04-21,[[0.23342428]]
2003-04-22,[[0.19365191]]
2003-04-23,[[0.173958]]
2003-04-24,[[0.16401103]]
2003-04-25,[[0.17934066]]
2003-04-28,[[0.21508309]]
2003-04-29,[[0.27837315]]
2003-04-30,[[0.2865762]]
2003-05-01,[[0.18560866]]
2003-05-02,[[0.178336]]
2003-05-05,[[0.19218582]]
2003-05-06,[[0.18775356]]
2003-05-07,[[0.19244117]]
2003-05-08,[[0.19771454]]
2003-05-09,[[0.27854654]]
2003-05-12,[[0.3162269]]
2003-05-13,[[0.26914054]]
2003-05-14,[[0.31317922]]
2003-05-15,[[0.31782842]]
2003-05-16,[[0.30672967]]
2003-05-19,[[0.23732924]]
2003-05-20,[[0.4196235]]
2003-05-21,[[0.4204553]]
2003-05-22,[[0.43006784]]
2003-05-23,[[0.43125403]]
2003-05-27,[[0.36490175]]
2003-05-28,[[0.3051644]]
2003-05-29,[[0.25872058]]
2003-05-30,[[0.27116597]]
2003-06-02,[[0.2851156]]
2003-06-03,[[0.24895173]]
2003-06-04,[[0.17230669]]
2003-06-05,[[0.15957317]]
2003-06-06,[[0.16449955]]
2003-06-09,[[0.16027111]]
2003-06-10,[[0.10661626]]
2003-06-11,[[0.11178279]]
2003-06-12,[[0.09523001]]
2003-06-13,[[0.08953163]]
2003-06-16,[[0.09639257]]
2003-06-17,[[0.22809574]]
2003-06-18,[[0.21914697]]
2003-06-19,[[0.14969066]]
2003-06-20,[[0.16665044]]
2003-06-23,[[0.17634714]]
2003-06-24,[[0.22360778]]
2003-06-25,[[0.23130333]]
2003-06-26,[[0.1489684]]
2003-06-27,[[0.16625592]]
2003-06-30,[[0.15599138]]
2003-07-01,[[0.13987952]]
2003-07-02,[[0.18269032]]
2003-07-03,[[0.20899984]]
2003-07-07,[[0.2248618]]
2003-07-08,[[0.12913823]]
2003-07-09,[[0.14737615]]
2003-07-10,[[0.11961323]]
2003-07-11,[[0.12119511]]
2003-07-14,[[0.12094501]]
2003-07-15,[[0.14258936]]
2003-07-16,[[0.12873465]]
2003-07-17,[[0.12842211]]
2003-07-18,[[0.14819774]]
2003-07-21,[[0.16837764]]
2003-07-22,[[0.1825543]]
2003-07-23,[[0.13172558]]
2003-07-24,[[0.08555532]]
2003-07-25,[[0.03527689]]
2003-07-28,[[0.0299947]]
2003-07-29,[[0.02821761]]
2003-07-30,[[0.03055346]]
2003-07-31,[[0.03235582]]
2003-08-01,[[0.03281471]]
2003-08-04,[[0.0355036]]
2003-08-05,[[0.03626266]]
2003-08-06,[[0.04046956]]
2003-08-07,[[0.03966874]]
2003-08-08,[[0.11056954]]
2003-08-11,[[0.15263078]]
2003-08-12,[[0.03062707]]
2003-08-13,[[0.03076175]]
2003-08-14,[[0.03537488]]
2003-08-15,[[0.03220078]]
2003-08-18,[[0.03333506]]
2003-08-19,[[0.02399784]]
2003-08-20,[[0.05357739]]
2003-08-21,[[0.07523736]]
2003-08-22,[[0.02880397]]
2003-08-25,[[0.12556559]]
2003-08-26,[[0.14846134]]
2003-08-27,[[0.16834009]]
2003-08-28,[[0.16828686]]
2003-08-29,[[0.16337603]]
2003-09-02,[[0.14671138]]
2003-09-03,[[0.15842515]]
2003-09-04,[[0.14966112]]
2003-09-05,[[0.14774284]]
2003-09-08,[[0.1031487]]
2003-09-09,[[0.15221253]]
2003-09-10,[[0.14517307]]
2003-09-11,[[0.16553977]]
2003-09-12,[[0.16278946]]
2003-09-15,[[0.16372645]]
2003-09-16,[[0.17548522]]
2003-09-17,[[0.1405415]]
2003-09-18,[[0.17129499]]
2003-09-19,[[0.1587255]]
2003-09-22,[[0.16381088]]
2003-09-23,[[0.06898957]]
2003-09-24,[[0.02224725]]
2003-09-25,[[0.02511397]]
2003-09-26,[[0.02548623]]
2003-09-29,[[0.074193]]
2003-09-30,[[0.10555217]]
2003-10-01,[[0.1373854]]
2003-10-02,[[0.12914729]]
2003-10-03,[[0.14307472]]
2003-10-06,[[0.15222812]]
2003-10-07,[[0.13117558]]
2003-10-08,[[0.13318375]]
2003-10-09,[[0.13912478]]
2003-10-10,[[0.14213505]]
2003-10-13,[[0.14704698]]
2003-10-14,[[0.16659859]]
2003-10-15,[[0.15844157]]
2003-10-16,[[0.15388325]]
2003-10-17,[[0.16689688]]
2003-10-20,[[0.1890561]]
2003-10-21,[[0.13489208]]
2003-10-22,[[0.16187471]]
2003-10-23,[[0.32742795]]
2003-10-24,[[0.665938]]
2003-10-27,[[0.3249081]]
2003-10-28,[[0.1671764]]
2003-10-29,[[0.19551295]]
2003-10-30,[[0.2072022]]
2003-10-31,[[0.31267837]]
2003-11-03,[[0.27899882]]
2003-11-04,[[0.18390775]]
2003-11-05,[[0.2738785]]
2003-11-06,[[0.2757408]]
2003-11-07,[[0.23973191]]
2003-11-10,[[0.23255002]]
2003-11-11,[[0.1965563]]
2003-11-12,[[0.19501075]]
2003-11-13,[[0.17209002]]
2003-11-14,[[0.17139828]]
2003-11-17,[[0.12173155]]
2003-11-18,[[0.2076301]]
2003-11-19,[[0.1882318]]
2003-11-20,[[0.20313528]]
2003-11-21,[[0.26586786]]
2003-11-24,[[0.27151284]]
2003-11-25,[[0.20183593]]
2003-11-26,[[0.19738755]]
2003-11-28,[[0.16050178]]
2003-12-01,[[0.13196784]]
2003-12-02,[[0.1708942]]
2003-12-03,[[0.65510076]]
2003-12-04,[[0.6615967]]
2003-12-05,[[0.65122]]
2003-12-08,[[0.70825785]]
2003-12-09,[[0.91858965]]
2003-12-10,[[0.9136605]]
2003-12-11,[[0.9126665]]
2003-12-12,[[0.9246812]]
2003-12-15,[[0.9297098]]
2003-12-16,[[0.9380641]]
2003-12-17,[[0.9400337]]
2003-12-18,[[0.94049406]]
2003-12-19,[[0.9456477]]
2003-12-22,[[0.94891274]]
2003-12-23,[[0.9562323]]
2003-12-24,[[0.79530144]]
2003-12-26,[[0.96007365]]
2003-12-29,[[0.7843313]]
2003-12-30,[[0.44361705]]
2003-12-31,[[0.4224818]]
2004-01-02,[[0.4330631]]
2004-01-05,[[0.04448491]]
2004-01-06,[[0.4949096]]
2004-01-07,[[0.409409]]
2004-01-08,[[0.16221392]]
2004-01-09,[[0.21230096]]
2004-01-12,[[0.25866133]]
2004-01-13,[[0.25858602]]
2004-01-14,[[0.2571714]]
2004-01-15,[[0.2643503]]
2004-01-16,[[0.2756154]]
2004-01-20,[[0.26644105]]
2004-01-21,[[0.2321803]]
2004-01-22,[[0.32215253]]
2004-01-23,[[0.30163172]]
2004-01-26,[[0.40120614]]
2004-01-27,[[0.3964981]]
2004-01-28,[[0.4295299]]
2004-01-29,[[0.5151792]]
2004-01-30,[[0.56223744]]
2004-02-02,[[0.5819203]]
2004-02-03,[[0.6631886]]
2004-02-04,[[0.6085785]]
2004-02-05,[[0.6033034]]
2004-02-06,[[0.64272267]]
2004-02-09,[[0.70010203]]
2004-02-10,[[0.6730678]]
2004-02-11,[[0.5571877]]
2004-02-12,[[0.970904]]
2004-02-13,[[0.5570976]]
2004-02-17,[[0.5797127]]
2004-02-18,[[0.58350474]]
2004-02-19,[[0.5791117]]
2004-02-20,[[0.5566051]]
2004-02-23,[[0.5031545]]
2004-02-24,[[0.2962002]]
2004-02-25,[[0.2510366]]
2004-02-26,[[0.09223169]]
2004-02-27,[[0.11614543]]
2004-03-01,[[0.10017407]]
2004-03-02,[[0.02644274]]
2004-03-03,[[0.02756098]]
2004-03-04,[[0.0286842]]
2004-03-05,[[0.02858821]]
2004-03-08,[[0.02670616]]
2004-03-09,[[0.03123781]]
2004-03-10,[[0.03274891]]
2004-03-11,[[0.03397977]]
2004-03-12,[[0.03318647]]
2004-03-15,[[0.03416592]]
2004-03-16,[[0.15459204]]
2004-03-17,[[0.13858265]]
2004-03-18,[[0.14207998]]
2004-03-19,[[0.15331745]]
2004-03-22,[[0.2208373]]
2004-03-23,[[0.2312504]]
2004-03-24,[[0.21521398]]
2004-03-25,[[0.16157997]]
2004-03-26,[[0.15212941]]
2004-03-29,[[0.15141436]]
2004-03-30,[[0.155759]]
2004-03-31,[[0.15521589]]
2004-04-01,[[0.16063169]]
2004-04-02,[[0.04764345]]
2004-04-05,[[0.16258031]]
2004-04-06,[[0.15535662]]
2004-04-07,[[0.14229211]]
2004-04-08,[[0.12536323]]
2004-04-12,[[0.13743034]]
2004-04-13,[[0.24194822]]
2004-04-14,[[0.2473841]]
2004-04-15,[[0.23218453]]
2004-04-16,[[0.27709132]]
2004-04-19,[[0.360034]]
2004-04-20,[[0.27765727]]
2004-04-21,[[0.5299599]]
2004-04-22,[[0.58076036]]
2004-04-23,[[0.95257556]]
2004-04-26,[[0.9576402]]
2004-04-27,[[0.35249048]]
2004-04-28,[[0.5282655]]
2004-04-29,[[0.96539366]]
2004-04-30,[[0.9627558]]
2004-05-03,[[0.9553108]]
2004-05-04,[[0.95721996]]
2004-05-05,[[0.95705473]]
2004-05-06,[[0.9570856]]
2004-05-07,[[0.9474926]]
2004-05-10,[[0.9422197]]
2004-05-11,[[0.3270927]]
2004-05-12,[[0.26287848]]
2004-05-13,[[0.23408797]]
2004-05-14,[[0.19132605]]
2004-05-17,[[0.19984812]]
2004-05-18,[[0.19098243]]
2004-05-19,[[0.16288972]]
2004-05-20,[[0.17950955]]
2004-05-21,[[0.08521444]]
2004-05-24,[[0.08787078]]
2004-05-25,[[0.03102186]]
2004-05-26,[[0.02657497]]
2004-05-27,[[0.02725717]]
2004-05-28,[[0.02648288]]
2004-06-01,[[0.02680266]]
2004-06-02,[[0.02578521]]
2004-06-03,[[0.02684793]]
2004-06-04,[[0.02833468]]
2004-06-07,[[0.02928212]]
2004-06-08,[[0.02641776]]
2004-06-09,[[0.02925369]]
2004-06-10,[[0.02800757]]
2004-06-14,[[0.02823234]]
2004-06-15,[[0.15962398]]
2004-06-16,[[0.15791833]]
2004-06-17,[[0.31416807]]
2004-06-18,[[0.30562794]]
2004-06-21,[[0.36358654]]
2004-06-22,[[0.5000252]]
2004-06-23,[[0.5048297]]
2004-06-24,[[0.5391792]]
2004-06-25,[[0.5334151]]
2004-06-28,[[0.5112688]]
2004-06-29,[[0.557611]]
2004-06-30,[[0.53725845]]
2004-07-01,[[0.5359628]]
2004-07-02,[[0.57427293]]
2004-07-06,[[0.55638766]]
2004-07-07,[[0.35095644]]
2004-07-08,[[0.34500837]]
2004-07-09,[[0.37626213]]
2004-07-12,[[0.41001934]]
2004-07-13,[[0.45292205]]
2004-07-14,[[0.49166498]]
2004-07-15,[[0.47676337]]
2004-07-16,[[0.53132904]]
2004-07-19,[[0.39759716]]
2004-07-20,[[0.35678297]]
2004-07-21,[[0.3516222]]
2004-07-22,[[0.3665145]]
2004-07-23,[[0.36989707]]
2004-07-26,[[0.27882385]]
2004-07-27,[[0.26401705]]
2004-07-28,[[0.2580281]]
2004-07-29,[[0.24039784]]
2004-07-30,[[0.26246554]]
2004-08-02,[[0.25723946]]
2004-08-03,[[0.19049302]]
2004-08-04,[[0.19242394]]
2004-08-05,[[0.19107413]]
2004-08-06,[[0.2703728]]
2004-08-09,[[0.3469686]]
2004-08-10,[[0.3299796]]
2004-08-11,[[0.05694142]]
2004-08-12,[[0.11847728]]
2004-08-13,[[0.20971304]]
2004-08-16,[[0.02886912]]
2004-08-17,[[0.19329086]]
2004-08-18,[[0.17841473]]
2004-08-19,[[0.30665052]]
2004-08-20,[[0.31596714]]
2004-08-23,[[0.02444705]]
2004-08-24,[[0.02249292]]
2004-08-25,[[0.0235182]]
2004-08-26,[[0.02452779]]
2004-08-27,[[0.0248217]]
2004-08-30,[[0.02499726]]
2004-08-31,[[0.02173555]]
2004-09-01,[[0.02132836]]
2004-09-02,[[0.02160248]]
2004-09-03,[[0.02163747]]
2004-09-07,[[0.02055442]]
2004-09-08,[[0.03644627]]
2004-09-09,[[0.05583569]]
2004-09-10,[[0.03145021]]
2004-09-13,[[0.0333443]]
2004-09-14,[[0.03573188]]
2004-09-15,[[0.03540191]]
2004-09-16,[[0.02821591]]
2004-09-17,[[0.02872571]]
2004-09-20,[[0.02888882]]
2004-09-21,[[0.15637228]]
2004-09-22,[[0.15572196]]
2004-09-23,[[0.18887642]]
2004-09-24,[[0.24801922]]
2004-09-27,[[0.26451594]]
2004-09-28,[[0.16811466]]
2004-09-29,[[0.19813868]]
2004-09-30,[[0.17006472]]
2004-10-01,[[0.16414997]]
2004-10-04,[[0.16865635]]
2004-10-05,[[0.03320575]]
2004-10-06,[[0.03273612]]
2004-10-07,[[0.9622017]]
2004-10-08,[[0.0304096]]
2004-10-11,[[0.95862067]]
2004-10-12,[[0.9398234]]
2004-10-13,[[0.02803665]]
2004-10-14,[[0.02774343]]
2004-10-15,[[0.02980244]]
2004-10-18,[[0.02853]]
2004-10-19,[[0.02722281]]
2004-10-20,[[0.02813461]]
2004-10-21,[[0.028442]]
2004-10-22,[[0.02832651]]
2004-10-25,[[0.02957952]]
2004-10-26,[[0.02905524]]
2004-10-27,[[0.0287776]]
2004-10-28,[[0.91798365]]
2004-10-29,[[0.9458978]]
2004-11-01,[[0.9446094]]
2004-11-02,[[0.02243954]]
2004-11-03,[[0.02559292]]
2004-11-04,[[0.13565138]]
2004-11-05,[[0.26117432]]
2004-11-08,[[0.285585]]
2004-11-09,[[0.34407455]]
2004-11-10,[[0.3585047]]
2004-11-11,[[0.35415193]]
2004-11-12,[[0.35561818]]
2004-11-15,[[0.3621791]]
2004-11-16,[[0.30998623]]
2004-11-17,[[0.4087287]]
2004-11-18,[[0.34119087]]
2004-11-19,[[0.3205989]]
2004-11-22,[[0.3502721]]
2004-11-23,[[0.33309922]]
2004-11-24,[[0.36490667]]
2004-11-26,[[0.3725137]]
2004-11-29,[[0.38875225]]
2004-11-30,[[0.38361323]]
2004-12-01,[[0.33973575]]
2004-12-02,[[0.3979556]]
2004-12-03,[[0.46205133]]
2004-12-06,[[0.96096087]]
2004-12-07,[[0.32695955]]
2004-12-08,[[0.36683148]]
2004-12-09,[[0.37105966]]
2004-12-10,[[0.3956836]]
2004-12-13,[[0.3120768]]
2004-12-14,[[0.57766855]]
2004-12-15,[[0.5534252]]
2004-12-16,[[0.5626176]]
2004-12-17,[[0.39177072]]
2004-12-20,[[0.53625876]]
2004-12-21,[[0.43243104]]
2004-12-22,[[0.47314152]]
2004-12-23,[[0.41799298]]
2004-12-27,[[0.4145525]]
2004-12-28,[[0.45532602]]
2004-12-29,[[0.5014844]]
2004-12-30,[[0.51475114]]
2004-12-31,[[0.49552742]]
2005-01-03,[[0.44388875]]
2005-01-04,[[0.39588875]]
2005-01-05,[[0.31319448]]
2005-01-06,[[0.30636114]]
2005-01-07,[[0.3204142]]
2005-01-10,[[0.321733]]
2005-01-11,[[0.3212512]]
2005-01-12,[[0.2907082]]
2005-01-13,[[0.29094386]]
2005-01-14,[[0.34208947]]
2005-01-18,[[0.35000706]]
2005-01-19,[[0.2681034]]
2005-01-20,[[0.31608278]]
2005-01-21,[[0.34922743]]
2005-01-24,[[0.34649742]]
2005-01-25,[[0.1765418]]
2005-01-26,[[0.1519886]]
2005-01-27,[[0.0649679]]
2005-01-28,[[0.14759529]]
2005-01-31,[[0.02781856]]
2005-02-01,[[0.02698538]]
2005-02-02,[[0.02575251]]
2005-02-03,[[0.02544376]]
2005-02-04,[[0.02583218]]
2005-02-07,[[0.02568761]]
2005-02-08,[[0.02772632]]
2005-02-09,[[0.02871004]]
2005-02-10,[[0.02806523]]
2005-02-11,[[0.02889168]]
2005-02-14,[[0.02921429]]
2005-02-15,[[0.0333263]]
2005-02-16,[[0.03337595]]
2005-02-17,[[0.03266254]]
2005-02-18,[[0.03119433]]
2005-02-22,[[0.03116789]]
2005-02-23,[[0.03093511]]
2005-02-24,[[0.03168204]]
2005-02-25,[[0.15102673]]
2005-02-28,[[0.10177559]]
2005-03-01,[[0.15432045]]
2005-03-02,[[0.0306187]]
2005-03-03,[[0.03302801]]
2005-03-04,[[0.03407356]]
2005-03-07,[[0.03011093]]
2005-03-08,[[0.03384542]]
2005-03-09,[[0.0334456]]
2005-03-10,[[0.03317109]]
2005-03-11,[[0.03058261]]
2005-03-14,[[0.03081974]]
2005-03-15,[[0.03037959]]
2005-03-16,[[0.6155541]]
2005-03-17,[[0.5955833]]
2005-03-18,[[0.5541075]]
2005-03-21,[[0.55464494]]
2005-03-22,[[0.59060085]]
2005-03-23,[[0.56909966]]
2005-03-24,[[0.5738847]]
2005-03-28,[[0.5742834]]
2005-03-29,[[0.5134778]]
2005-03-30,[[0.51973826]]
2005-03-31,[[0.59165126]]
2005-04-01,[[0.5549171]]
2005-04-04,[[0.91847694]]
2005-04-05,[[0.9161289]]
2005-04-06,[[0.9094565]]
2005-04-07,[[0.91064996]]
2005-04-08,[[0.9155886]]
2005-04-11,[[0.9132846]]
2005-04-12,[[0.5560011]]
2005-04-13,[[0.9208674]]
2005-04-14,[[0.9208766]]
2005-04-15,[[0.92004764]]
2005-04-18,[[0.0388751]]
2005-04-19,[[0.03427804]]
2005-04-20,[[0.03217655]]
2005-04-21,[[0.03348652]]
2005-04-22,[[0.02697545]]
2005-04-25,[[0.02752244]]
2005-04-26,[[0.0253838]]
2005-04-27,[[0.02558649]]
2005-04-28,[[0.02417877]]
2005-04-29,[[0.02542657]]
2005-05-02,[[0.04391068]]
2005-05-03,[[0.0647119]]
2005-05-04,[[0.02424639]]
2005-05-05,[[0.16668203]]
2005-05-06,[[0.13576445]]
2005-05-09,[[0.14685309]]
2005-05-10,[[0.17302796]]
2005-05-11,[[0.1748068]]
2005-05-12,[[0.17548853]]
2005-05-13,[[0.15751004]]
2005-05-16,[[0.11249357]]
2005-05-17,[[0.15629381]]
2005-05-18,[[0.1614762]]
2005-05-19,[[0.2595374]]
2005-05-20,[[0.27123988]]
2005-05-23,[[0.28845593]]
2005-05-24,[[0.45024765]]
2005-05-25,[[0.3425291]]
2005-05-26,[[0.27521247]]
2005-05-27,[[0.47096288]]
2005-05-31,[[0.02486035]]
2005-06-01,[[0.02801841]]
2005-06-02,[[0.02576303]]
2005-06-03,[[0.02596605]]
2005-06-06,[[0.02114001]]
2005-06-07,[[0.02455306]]
2005-06-08,[[0.0242582]]
2005-06-09,[[0.02537516]]
2005-06-10,[[0.02608043]]
2005-06-13,[[0.02864152]]
2005-06-14,[[0.03171092]]
2005-06-15,[[0.02990553]]
2005-06-16,[[0.03067586]]
2005-06-17,[[0.03086209]]
2005-06-20,[[0.03234482]]
2005-06-21,[[0.17118916]]
2005-06-22,[[0.20139802]]
2005-06-23,[[0.1979976]]
2005-06-24,[[0.21050814]]
2005-06-27,[[0.20980948]]
2005-06-28,[[0.25271392]]
2005-06-29,[[0.27283904]]
2005-06-30,[[0.27508056]]
2005-07-01,[[0.34824705]]
2005-07-05,[[0.44954714]]
2005-07-06,[[0.39976603]]
2005-07-07,[[0.44061908]]
2005-07-08,[[0.3882676]]
2005-07-11,[[0.43785173]]
2005-07-12,[[0.43665868]]
2005-07-13,[[0.44560227]]
2005-07-14,[[0.44649738]]
2005-07-15,[[0.45083916]]
2005-07-18,[[0.45229077]]
2005-07-19,[[0.3681131]]
2005-07-20,[[0.38297644]]
2005-07-21,[[0.37846735]]
2005-07-22,[[0.38274604]]
2005-07-25,[[0.3921687]]
2005-07-26,[[0.40980583]]
2005-07-27,[[0.41769335]]
2005-07-28,[[0.36120066]]
2005-07-29,[[0.40212345]]
2005-08-01,[[0.34623468]]
2005-08-02,[[0.3312486]]
2005-08-03,[[0.32274124]]
2005-08-04,[[0.27805862]]
2005-08-05,[[0.3171667]]
2005-08-08,[[0.32691264]]
2005-08-09,[[0.23912913]]
2005-08-10,[[0.23769155]]
2005-08-11,[[0.23306018]]
2005-08-12,[[0.20983756]]
2005-08-15,[[0.16738784]]
2005-08-16,[[0.16637713]]
2005-08-17,[[0.15861738]]
2005-08-18,[[0.16814876]]
2005-08-19,[[0.16759491]]
2005-08-22,[[0.15081921]]
2005-08-23,[[0.166634]]
2005-08-24,[[0.1650474]]
2005-08-25,[[0.20046219]]
2005-08-26,[[0.16839397]]
2005-08-29,[[0.16829738]]
2005-08-30,[[0.20754522]]
2005-08-31,[[0.2045719]]
2005-09-01,[[0.22510612]]
2005-09-02,[[0.17313781]]
2005-09-06,[[0.17240271]]
2005-09-07,[[0.16709006]]
2005-09-08,[[0.16839722]]
2005-09-09,[[0.168044]]
2005-09-12,[[0.18724433]]
2005-09-13,[[0.24273512]]
2005-09-14,[[0.2644964]]
2005-09-15,[[0.23858452]]
2005-09-16,[[0.2507766]]
2005-09-19,[[0.33446518]]
2005-09-20,[[0.2629283]]
2005-09-21,[[0.17605492]]
2005-09-22,[[0.1488666]]
2005-09-23,[[0.09283262]]
2005-09-26,[[0.03371352]]
2005-09-27,[[0.03359035]]
2005-09-28,[[0.03427094]]
2005-09-29,[[0.03493455]]
2005-09-30,[[0.03475621]]
2005-10-03,[[0.03524527]]
2005-10-04,[[0.03366324]]
2005-10-05,[[0.03343627]]
2005-10-06,[[0.03334975]]
2005-10-07,[[0.03401116]]
2005-10-10,[[0.0368377]]
2005-10-11,[[0.04063576]]
2005-10-12,[[0.04284284]]
2005-10-13,[[0.04464272]]
2005-10-14,[[0.04525965]]
2005-10-17,[[0.04079765]]
2005-10-18,[[0.04404125]]
2005-10-19,[[0.04557726]]
2005-10-20,[[0.03543389]]
2005-10-21,[[0.17492637]]
2005-10-24,[[0.15562162]]
2005-10-25,[[0.17088974]]
2005-10-26,[[0.16741195]]
2005-10-27,[[0.15977815]]
2005-10-28,[[0.17247206]]
2005-10-31,[[0.23240972]]
2005-11-01,[[0.18908334]]
2005-11-02,[[0.28099152]]
2005-11-03,[[0.3006005]]
2005-11-04,[[0.2455945]]
2005-11-07,[[0.11330965]]
2005-11-08,[[0.22470886]]
2005-11-09,[[0.17027009]]
2005-11-10,[[0.0298726]]
2005-11-11,[[0.02904207]]
2005-11-14,[[0.16493759]]
2005-11-15,[[0.25912213]]
2005-11-16,[[0.2288189]]
2005-11-17,[[0.21614322]]
2005-11-18,[[0.20295641]]
2005-11-21,[[0.19508636]]
2005-11-22,[[0.26485425]]
2005-11-23,[[0.26879704]]
2005-11-25,[[0.29476807]]
2005-11-28,[[0.3145305]]
2005-11-29,[[0.26926994]]
2005-11-30,[[0.25504974]]
2005-12-01,[[0.2998472]]
2005-12-02,[[0.18776095]]
2005-12-05,[[0.22034386]]
2005-12-06,[[0.0298149]]
2005-12-07,[[0.03001365]]
2005-12-08,[[0.03041688]]
2005-12-09,[[0.03209394]]
2005-12-12,[[0.03155646]]
2005-12-13,[[0.03640395]]
2005-12-14,[[0.03453791]]
2005-12-15,[[0.03411993]]
2005-12-16,[[0.03415528]]
2005-12-19,[[0.0343903]]
2005-12-20,[[0.1574178]]
2005-12-21,[[0.03565022]]
2005-12-22,[[0.03534248]]
2005-12-23,[[0.03487968]]
2005-12-27,[[0.0349443]]
2005-12-28,[[0.03970718]]
2005-12-29,[[0.04036814]]
2005-12-30,[[0.04021931]]
2006-01-03,[[0.04300177]]
2006-01-04,[[0.1615139]]
2006-01-05,[[0.17558229]]
2006-01-06,[[0.13252705]]
2006-01-09,[[0.13294992]]
2006-01-10,[[0.09945816]]
2006-01-11,[[0.16206709]]
2006-01-12,[[0.16667506]]
2006-01-13,[[0.0992125]]
2006-01-17,[[0.10280263]]
2006-01-18,[[0.0396699]]
2006-01-19,[[0.0406701]]
2006-01-20,[[0.04110348]]
2006-01-23,[[0.16159648]]
2006-01-24,[[0.15897751]]
2006-01-25,[[0.14647344]]
2006-01-26,[[0.08375841]]
2006-01-27,[[0.14390147]]
2006-01-30,[[0.14779803]]
2006-01-31,[[0.03717053]]
2006-02-01,[[0.03865504]]
2006-02-02,[[0.0388599]]
2006-02-03,[[0.03549591]]
2006-02-06,[[0.03428286]]
2006-02-07,[[0.0364947]]
2006-02-08,[[0.03940669]]
2006-02-09,[[0.0354183]]
2006-02-10,[[0.07505304]]
2006-02-13,[[0.03570318]]
2006-02-14,[[0.03617081]]
2006-02-15,[[0.0344871]]
2006-02-16,[[0.07274562]]
2006-02-17,[[0.17013866]]
2006-02-21,[[0.17036232]]
2006-02-22,[[0.2905742]]
2006-02-23,[[0.304206]]
2006-02-24,[[0.30857122]]
2006-02-27,[[0.30244997]]
2006-02-28,[[0.44737336]]
2006-03-01,[[0.4226125]]
2006-03-02,[[0.5369468]]
2006-03-03,[[0.5413596]]
2006-03-06,[[0.5490859]]
2006-03-07,[[0.5355323]]
2006-03-08,[[0.51812845]]
2006-03-09,[[0.38567013]]
2006-03-10,[[0.3471824]]
2006-03-13,[[0.37903383]]
2006-03-14,[[0.3922129]]
2006-03-15,[[0.6035272]]
2006-03-16,[[0.6709248]]
2006-03-17,[[0.65033174]]
2006-03-20,[[0.6572138]]
2006-03-21,[[0.25521368]]
2006-03-22,[[0.26921704]]
2006-03-23,[[0.22422224]]
2006-03-24,[[0.1672695]]
2006-03-27,[[0.16381979]]
2006-03-28,[[0.20228085]]
2006-03-29,[[0.2250332]]
2006-03-30,[[0.23714149]]
2006-03-31,[[0.19721928]]
2006-04-03,[[0.17128053]]
2006-04-04,[[0.2651084]]
2006-04-05,[[0.30084974]]
2006-04-06,[[0.24613631]]
2006-04-07,[[0.26599556]]
2006-04-10,[[0.2988842]]
2006-04-11,[[0.30768245]]
2006-04-12,[[0.27592063]]
2006-04-13,[[0.2969784]]
2006-04-17,[[0.28377557]]
2006-04-18,[[0.2753069]]
2006-04-19,[[0.35466212]]
2006-04-20,[[0.36352915]]
2006-04-21,[[0.32498294]]
2006-04-24,[[0.3326225]]
2006-04-25,[[0.4189818]]
2006-04-26,[[0.34053966]]
2006-04-27,[[0.2719587]]
2006-04-28,[[0.28827864]]
2006-05-01,[[0.28688064]]
2006-05-02,[[0.18982598]]
2006-05-03,[[0.09418628]]
2006-05-04,[[0.18140098]]
2006-05-05,[[0.18157732]]
2006-05-08,[[0.18166426]]
2006-05-09,[[0.03906539]]
2006-05-10,[[0.039267]]
2006-05-11,[[0.04099265]]
2006-05-12,[[0.04311606]]
2006-05-15,[[0.04325989]]
2006-05-16,[[0.06589562]]
2006-05-17,[[0.05173948]]
2006-05-18,[[0.1648924]]
2006-05-19,[[0.17963806]]
2006-05-22,[[0.18441775]]
2006-05-23,[[0.10274401]]
2006-05-24,[[0.10525358]]
2006-05-25,[[0.04256502]]
2006-05-26,[[0.06777096]]
2006-05-30,[[0.09405458]]
2006-05-31,[[0.079705]]
2006-06-01,[[0.09756851]]
2006-06-02,[[0.12550595]]
2006-06-05,[[0.08145499]]
2006-06-06,[[0.14817527]]
2006-06-07,[[0.08941802]]
2006-06-08,[[0.04825711]]
2006-06-09,[[0.03437355]]
2006-06-12,[[0.03439003]]
2006-06-13,[[0.07687607]]
2006-06-14,[[0.03040639]]
2006-06-15,[[0.03208092]]
2006-06-16,[[0.02911368]]
2006-06-19,[[0.02895036]]
2006-06-20,[[0.02938762]]
2006-06-21,[[0.02912253]]
2006-06-22,[[0.03162166]]
2006-06-23,[[0.0312914]]
2006-06-26,[[0.03111196]]
2006-06-27,[[0.02988389]]
2006-06-28,[[0.03028896]]
2006-06-29,[[0.02973029]]
2006-06-30,[[0.0283305]]
2006-07-03,[[0.02942875]]
2006-07-05,[[0.02947623]]
2006-07-06,[[0.02983698]]
2006-07-07,[[0.0332827]]
2006-07-10,[[0.03228298]]
2006-07-11,[[0.02970806]]
2006-07-12,[[0.03080112]]
2006-07-13,[[0.02920681]]
2006-07-14,[[0.0291689]]
2006-07-17,[[0.02849182]]
2006-07-18,[[0.03282481]]
2006-07-19,[[0.03236151]]
2006-07-20,[[0.15579286]]
2006-07-21,[[0.20200813]]
