date,irl_gail
2003-04-16,[[0.27899498]]
2003-04-17,[[0.4267568]]
2003-04-21,[[0.4776526]]
2003-04-22,[[0.45489037]]
2003-04-23,[[0.49170497]]
2003-04-24,[[0.45600528]]
2003-04-25,[[0.5245438]]
2003-04-28,[[0.5381466]]
2003-04-29,[[0.5730869]]
2003-04-30,[[0.55228776]]
2003-05-01,[[0.57476854]]
2003-05-02,[[0.5780184]]
2003-05-05,[[0.61148334]]
2003-05-06,[[0.6266683]]
2003-05-07,[[0.6955881]]
2003-05-08,[[0.6873222]]
2003-05-09,[[0.7133045]]
2003-05-12,[[0.7020069]]
2003-05-13,[[0.6872374]]
2003-05-14,[[0.6733741]]
2003-05-15,[[0.6760527]]
2003-05-16,[[0.6701416]]
2003-05-19,[[0.58548063]]
2003-05-20,[[0.55127525]]
2003-05-21,[[0.52286464]]
2003-05-22,[[0.5279153]]
2003-05-23,[[0.5483624]]
2003-05-27,[[0.5284668]]
2003-05-28,[[0.51589197]]
2003-05-29,[[0.49892256]]
2003-05-30,[[0.4976604]]
2003-06-02,[[0.4165774]]
2003-06-03,[[0.42059407]]
2003-06-04,[[0.29304236]]
2003-06-05,[[0.2849831]]
2003-06-06,[[0.19014063]]
2003-06-09,[[0.14136678]]
2003-06-10,[[0.18323004]]
2003-06-11,[[0.1902875]]
2003-06-12,[[0.19102451]]
2003-06-13,[[0.1486204]]
2003-06-16,[[0.14293858]]
2003-06-17,[[0.67885995]]
2003-06-18,[[0.6792061]]
2003-06-19,[[0.55848056]]
2003-06-20,[[0.6853785]]
2003-06-23,[[0.6825417]]
2003-06-24,[[0.77694577]]
2003-06-25,[[0.7931399]]
2003-06-26,[[0.7783843]]
2003-06-27,[[0.77904356]]
2003-06-30,[[0.7957524]]
2003-07-01,[[0.79376984]]
2003-07-02,[[0.36636975]]
2003-07-03,[[0.35480165]]
2003-07-07,[[0.33477655]]
2003-07-08,[[0.3452804]]
2003-07-09,[[0.17254037]]
2003-07-10,[[0.16755074]]
2003-07-11,[[0.1736274]]
2003-07-14,[[0.2099927]]
2003-07-15,[[0.17095712]]
2003-07-16,[[0.19420254]]
2003-07-17,[[0.17428389]]
2003-07-18,[[0.18611187]]
2003-07-21,[[0.19316092]]
2003-07-22,[[0.33165658]]
2003-07-23,[[0.309327]]
2003-07-24,[[0.3079262]]
2003-07-25,[[0.16161129]]
2003-07-28,[[0.15215302]]
2003-07-29,[[0.1428889]]
2003-07-30,[[0.1486595]]
2003-07-31,[[0.1503756]]
2003-08-01,[[0.14316136]]
2003-08-04,[[0.1452209]]
2003-08-05,[[0.13965473]]
2003-08-06,[[0.20293975]]
2003-08-07,[[0.15537184]]
2003-08-08,[[0.15700445]]
2003-08-11,[[0.1478065]]
2003-08-12,[[0.14371258]]
2003-08-13,[[0.15776664]]
2003-08-14,[[0.1418359]]
2003-08-15,[[0.15342098]]
2003-08-18,[[0.1401419]]
2003-08-19,[[0.48789242]]
2003-08-20,[[0.43715614]]
2003-08-21,[[0.43719798]]
2003-08-22,[[0.43589136]]
2003-08-25,[[0.5257312]]
2003-08-26,[[0.45331228]]
2003-08-27,[[0.4191206]]
2003-08-28,[[0.41791236]]
2003-08-29,[[0.48498577]]
2003-09-02,[[0.4309488]]
2003-09-03,[[0.33430916]]
2003-09-04,[[0.3439678]]
2003-09-05,[[0.36708593]]
2003-09-08,[[0.32655016]]
2003-09-09,[[0.3239609]]
2003-09-10,[[0.32842457]]
2003-09-11,[[0.3738892]]
2003-09-12,[[0.329508]]
2003-09-15,[[0.21528065]]
2003-09-16,[[0.31057495]]
2003-09-17,[[0.20755786]]
2003-09-18,[[0.17181796]]
2003-09-19,[[0.15698811]]
2003-09-22,[[0.15733477]]
2003-09-23,[[0.17310491]]
2003-09-24,[[0.17718777]]
2003-09-25,[[0.2129212]]
2003-09-26,[[0.21693394]]
2003-09-29,[[0.21793923]]
2003-09-30,[[0.4193894]]
2003-10-01,[[0.3223975]]
2003-10-02,[[0.33627844]]
2003-10-03,[[0.42981076]]
2003-10-06,[[0.4364262]]
2003-10-07,[[0.43975502]]
2003-10-08,[[0.43641123]]
2003-10-09,[[0.43348205]]
2003-10-10,[[0.451271]]
2003-10-13,[[0.46365094]]
2003-10-14,[[0.36684158]]
2003-10-15,[[0.43664587]]
2003-10-16,[[0.41720718]]
2003-10-17,[[0.43190724]]
2003-10-20,[[0.69971234]]
2003-10-21,[[0.33323622]]
2003-10-22,[[0.43691942]]
2003-10-23,[[0.74731445]]
2003-10-24,[[0.7737171]]
2003-10-27,[[0.7035753]]
2003-10-28,[[0.44944957]]
2003-10-29,[[0.3393454]]
2003-10-30,[[0.23512343]]
2003-10-31,[[0.33511472]]
2003-11-03,[[0.33540797]]
2003-11-04,[[0.3273343]]
2003-11-05,[[0.3315066]]
2003-11-06,[[0.33019504]]
2003-11-07,[[0.44647366]]
2003-11-10,[[0.45281845]]
2003-11-11,[[0.22252089]]
2003-11-12,[[0.18660653]]
2003-11-13,[[0.33167744]]
2003-11-14,[[0.33123928]]
2003-11-17,[[0.21011415]]
2003-11-18,[[0.31441897]]
2003-11-19,[[0.3161428]]
2003-11-20,[[0.32469556]]
2003-11-21,[[0.3145551]]
2003-11-24,[[0.43554622]]
2003-11-25,[[0.4379956]]
2003-11-26,[[0.42565325]]
2003-11-28,[[0.4312018]]
2003-12-01,[[0.45900297]]
2003-12-02,[[0.4689063]]
2003-12-03,[[0.47764888]]
2003-12-04,[[0.43497083]]
2003-12-05,[[0.50208515]]
2003-12-08,[[0.5519436]]
2003-12-09,[[0.7081437]]
2003-12-10,[[0.76410437]]
2003-12-11,[[0.77352595]]
2003-12-12,[[0.8124033]]
2003-12-15,[[0.80783165]]
2003-12-16,[[0.82104313]]
2003-12-17,[[0.8169765]]
2003-12-18,[[0.8110908]]
2003-12-19,[[0.82113814]]
2003-12-22,[[0.8294575]]
2003-12-23,[[0.81622994]]
2003-12-24,[[0.81094325]]
2003-12-26,[[0.7987216]]
2003-12-29,[[0.8321181]]
2003-12-30,[[0.5677595]]
2003-12-31,[[0.57118577]]
2004-01-02,[[0.52491444]]
2004-01-05,[[0.5701598]]
2004-01-06,[[0.45214766]]
2004-01-07,[[0.4706316]]
2004-01-08,[[0.34363365]]
2004-01-09,[[0.3424806]]
2004-01-12,[[0.4446573]]
2004-01-13,[[0.5084378]]
2004-01-14,[[0.4625185]]
2004-01-15,[[0.46688083]]
2004-01-16,[[0.47463632]]
2004-01-20,[[0.45173833]]
2004-01-21,[[0.5520823]]
2004-01-22,[[0.5716897]]
2004-01-23,[[0.5426397]]
2004-01-26,[[0.5593315]]
2004-01-27,[[0.5822791]]
2004-01-28,[[0.57639104]]
2004-01-29,[[0.642383]]
2004-01-30,[[0.6489082]]
2004-02-02,[[0.5970775]]
2004-02-03,[[0.6998898]]
2004-02-04,[[0.70662713]]
2004-02-05,[[0.82013917]]
2004-02-06,[[0.83450836]]
2004-02-09,[[0.9726915]]
2004-02-10,[[0.84382063]]
2004-02-11,[[0.8470676]]
2004-02-12,[[0.97784704]]
2004-02-13,[[0.977078]]
2004-02-17,[[0.97695315]]
2004-02-18,[[0.7984493]]
2004-02-19,[[0.5730599]]
2004-02-20,[[0.48569885]]
2004-02-23,[[0.47903562]]
2004-02-24,[[0.44587526]]
2004-02-25,[[0.335783]]
2004-02-26,[[0.44013733]]
2004-02-27,[[0.33309963]]
2004-03-01,[[0.33128464]]
2004-03-02,[[0.44191423]]
2004-03-03,[[0.44470677]]
2004-03-04,[[0.45854843]]
2004-03-05,[[0.4516996]]
2004-03-08,[[0.4742622]]
2004-03-09,[[0.47518107]]
2004-03-10,[[0.48269504]]
2004-03-11,[[0.5038321]]
2004-03-12,[[0.43902165]]
2004-03-15,[[0.41283506]]
2004-03-16,[[0.4556184]]
2004-03-17,[[0.45142275]]
2004-03-18,[[0.4380743]]
2004-03-19,[[0.4602919]]
2004-03-22,[[0.5311654]]
2004-03-23,[[0.44500253]]
2004-03-24,[[0.43372238]]
2004-03-25,[[0.40436652]]
2004-03-26,[[0.4340102]]
2004-03-29,[[0.43758866]]
2004-03-30,[[0.32404009]]
2004-03-31,[[0.33066672]]
2004-04-01,[[0.3219773]]
2004-04-02,[[0.3194822]]
2004-04-05,[[0.22773275]]
2004-04-06,[[0.17485139]]
2004-04-07,[[0.17581162]]
2004-04-08,[[0.17379913]]
2004-04-12,[[0.17337736]]
2004-04-13,[[0.1499795]]
2004-04-14,[[0.16728568]]
2004-04-15,[[0.16438666]]
2004-04-16,[[0.17167842]]
2004-04-19,[[0.15860239]]
2004-04-20,[[0.16185224]]
2004-04-21,[[0.186791]]
2004-04-22,[[0.1923998]]
2004-04-23,[[0.1929228]]
2004-04-26,[[0.18659961]]
2004-04-27,[[0.16457006]]
2004-04-28,[[0.16878617]]
2004-04-29,[[0.19002694]]
2004-04-30,[[0.17277747]]
2004-05-03,[[0.19375971]]
2004-05-04,[[0.3395776]]
2004-05-05,[[0.33957687]]
2004-05-06,[[0.33676934]]
2004-05-07,[[0.38496518]]
2004-05-10,[[0.5543714]]
2004-05-11,[[0.6151591]]
2004-05-12,[[0.62561005]]
2004-05-13,[[0.53751814]]
2004-05-14,[[0.4322846]]
2004-05-17,[[0.41960657]]
2004-05-18,[[0.5380057]]
2004-05-19,[[0.43069148]]
2004-05-20,[[0.42754626]]
2004-05-21,[[0.41852385]]
2004-05-24,[[0.42210463]]
2004-05-25,[[0.43141466]]
2004-05-26,[[0.44242638]]
2004-05-27,[[0.5145773]]
2004-05-28,[[0.32373995]]
2004-06-01,[[0.32737237]]
2004-06-02,[[0.4264136]]
2004-06-03,[[0.3136276]]
2004-06-04,[[0.32097512]]
2004-06-07,[[0.3167236]]
2004-06-08,[[0.31909862]]
2004-06-09,[[0.31845087]]
2004-06-10,[[0.321146]]
2004-06-14,[[0.31709588]]
2004-06-15,[[0.4353661]]
2004-06-16,[[0.57770765]]
2004-06-17,[[0.6011831]]
2004-06-18,[[0.71801794]]
2004-06-21,[[0.7306088]]
2004-06-22,[[0.6553688]]
2004-06-23,[[0.8405997]]
2004-06-24,[[0.8377956]]
2004-06-25,[[0.8442944]]
2004-06-28,[[0.8303118]]
2004-06-29,[[0.759861]]
2004-06-30,[[0.719983]]
2004-07-01,[[0.7447479]]
2004-07-02,[[0.7828095]]
2004-07-06,[[0.80850637]]
2004-07-07,[[0.5808735]]
2004-07-08,[[0.57932824]]
2004-07-09,[[0.5662215]]
2004-07-12,[[0.5636006]]
2004-07-13,[[0.52321005]]
2004-07-14,[[0.5362104]]
2004-07-15,[[0.5250165]]
2004-07-16,[[0.44712153]]
2004-07-19,[[0.43148398]]
2004-07-20,[[0.42196965]]
2004-07-21,[[0.30268514]]
2004-07-22,[[0.42753977]]
2004-07-23,[[0.18627533]]
2004-07-26,[[0.29516843]]
2004-07-27,[[0.29300183]]
2004-07-28,[[0.2904326]]
2004-07-29,[[0.2878657]]
2004-07-30,[[0.28029838]]
2004-08-02,[[0.27698386]]
2004-08-03,[[0.15459725]]
2004-08-04,[[0.14438769]]
2004-08-05,[[0.1469574]]
2004-08-06,[[0.1811234]]
2004-08-09,[[0.18525004]]
2004-08-10,[[0.19270211]]
2004-08-11,[[0.21205387]]
2004-08-12,[[0.20888203]]
2004-08-13,[[0.30099237]]
2004-08-16,[[0.29920167]]
2004-08-17,[[0.30979246]]
2004-08-18,[[0.311215]]
2004-08-19,[[0.31086892]]
2004-08-20,[[0.31727153]]
2004-08-23,[[0.2143606]]
2004-08-24,[[0.21810055]]
2004-08-25,[[0.21307072]]
2004-08-26,[[0.18441874]]
2004-08-27,[[0.16583976]]
2004-08-30,[[0.16249907]]
2004-08-31,[[0.3227436]]
2004-09-01,[[0.32326117]]
2004-09-02,[[0.31951362]]
2004-09-03,[[0.32169235]]
2004-09-07,[[0.32671347]]
2004-09-08,[[0.32846293]]
2004-09-09,[[0.45274356]]
2004-09-10,[[0.3303095]]
2004-09-13,[[0.33173746]]
2004-09-14,[[0.3880597]]
2004-09-15,[[0.38019404]]
2004-09-16,[[0.34158006]]
2004-09-17,[[0.46327865]]
2004-09-20,[[0.32348335]]
2004-09-21,[[0.32834777]]
2004-09-22,[[0.32959986]]
2004-09-23,[[0.4799163]]
2004-09-24,[[0.33677346]]
2004-09-27,[[0.47827944]]
2004-09-28,[[0.34377372]]
2004-09-29,[[0.3383584]]
2004-09-30,[[0.3327005]]
2004-10-01,[[0.32621342]]
2004-10-04,[[0.20959356]]
2004-10-05,[[0.14592484]]
2004-10-06,[[0.15468094]]
2004-10-07,[[0.13892949]]
2004-10-08,[[0.14902306]]
2004-10-11,[[0.15643084]]
2004-10-12,[[0.15390787]]
2004-10-13,[[0.16809061]]
2004-10-14,[[0.16929922]]
2004-10-15,[[0.1582495]]
2004-10-18,[[0.16358274]]
2004-10-19,[[0.16646284]]
2004-10-20,[[0.15649036]]
2004-10-21,[[0.15429178]]
2004-10-22,[[0.15312931]]
2004-10-25,[[0.15712458]]
2004-10-26,[[0.15897617]]
2004-10-27,[[0.15468842]]
2004-10-28,[[0.1569412]]
2004-10-29,[[0.17118257]]
2004-11-01,[[0.16214323]]
2004-11-02,[[0.16002333]]
2004-11-03,[[0.15755767]]
2004-11-04,[[0.16296145]]
2004-11-05,[[0.8186076]]
2004-11-08,[[0.7806432]]
2004-11-09,[[0.70654684]]
2004-11-10,[[0.5508979]]
2004-11-11,[[0.63485837]]
2004-11-12,[[0.6595207]]
2004-11-15,[[0.45959556]]
2004-11-16,[[0.4575104]]
2004-11-17,[[0.4533205]]
2004-11-18,[[0.4732459]]
2004-11-19,[[0.4693442]]
2004-11-22,[[0.47791883]]
2004-11-23,[[0.33332163]]
2004-11-24,[[0.34584665]]
2004-11-26,[[0.33347479]]
2004-11-29,[[0.32921332]]
2004-11-30,[[0.4749905]]
2004-12-01,[[0.47834927]]
2004-12-02,[[0.42068017]]
2004-12-03,[[0.33092088]]
2004-12-06,[[0.33005047]]
2004-12-07,[[0.34167016]]
2004-12-08,[[0.48526242]]
2004-12-09,[[0.4867261]]
2004-12-10,[[0.48637965]]
2004-12-13,[[0.3405018]]
2004-12-14,[[0.3544529]]
2004-12-15,[[0.34542987]]
2004-12-16,[[0.4741165]]
2004-12-17,[[0.47052902]]
2004-12-20,[[0.3373012]]
2004-12-21,[[0.46436727]]
2004-12-22,[[0.55530465]]
2004-12-23,[[0.45550928]]
2004-12-27,[[0.46232632]]
2004-12-28,[[0.45002413]]
2004-12-29,[[0.45791894]]
2004-12-30,[[0.457924]]
2004-12-31,[[0.45242047]]
2005-01-03,[[0.47441044]]
2005-01-04,[[0.4589127]]
2005-01-05,[[0.46655518]]
2005-01-06,[[0.33426815]]
2005-01-07,[[0.34337005]]
2005-01-10,[[0.33070913]]
2005-01-11,[[0.3199532]]
2005-01-12,[[0.3246905]]
2005-01-13,[[0.3197351]]
2005-01-14,[[0.3279119]]
2005-01-18,[[0.441897]]
2005-01-19,[[0.43361568]]
2005-01-20,[[0.44196984]]
2005-01-21,[[0.330491]]
2005-01-24,[[0.44614437]]
2005-01-25,[[0.2975524]]
2005-01-26,[[0.21789256]]
2005-01-27,[[0.2155959]]
2005-01-28,[[0.18154517]]
2005-01-31,[[0.17378154]]
2005-02-01,[[0.17134398]]
2005-02-02,[[0.16711429]]
2005-02-03,[[0.1743606]]
2005-02-04,[[0.14717293]]
2005-02-07,[[0.15007645]]
2005-02-08,[[0.13553423]]
2005-02-09,[[0.15382072]]
2005-02-10,[[0.14744842]]
2005-02-11,[[0.15136018]]
2005-02-14,[[0.15730259]]
2005-02-15,[[0.18546268]]
2005-02-16,[[0.16078666]]
2005-02-17,[[0.15903655]]
2005-02-18,[[0.15643376]]
2005-02-22,[[0.15350062]]
2005-02-23,[[0.16769403]]
2005-02-24,[[0.17097154]]
2005-02-25,[[0.17165539]]
2005-02-28,[[0.17724127]]
2005-03-01,[[0.17651519]]
2005-03-02,[[0.23112002]]
2005-03-03,[[0.21424973]]
2005-03-04,[[0.21993363]]
2005-03-07,[[0.23498297]]
2005-03-08,[[0.23322433]]
2005-03-09,[[0.23737594]]
2005-03-10,[[0.3440287]]
2005-03-11,[[0.239878]]
2005-03-14,[[0.20664072]]
2005-03-15,[[0.21919364]]
2005-03-16,[[0.2004225]]
2005-03-17,[[0.19670674]]
2005-03-18,[[0.20012978]]
2005-03-21,[[0.19640827]]
2005-03-22,[[0.2063007]]
2005-03-23,[[0.3410416]]
2005-03-24,[[0.33505]]
2005-03-28,[[0.342808]]
2005-03-29,[[0.3247998]]
2005-03-30,[[0.19088554]]
2005-03-31,[[0.3334853]]
2005-04-01,[[0.20708883]]
2005-04-04,[[0.44480863]]
2005-04-05,[[0.3196451]]
2005-04-06,[[0.30111662]]
2005-04-07,[[0.41280913]]
2005-04-08,[[0.3543618]]
2005-04-11,[[0.41638362]]
2005-04-12,[[0.3096305]]
2005-04-13,[[0.31611148]]
2005-04-14,[[0.22195709]]
2005-04-15,[[0.21679431]]
2005-04-18,[[0.22108907]]
2005-04-19,[[0.22212043]]
2005-04-20,[[0.21833882]]
2005-04-21,[[0.1693725]]
2005-04-22,[[0.23107105]]
2005-04-25,[[0.19537076]]
2005-04-26,[[0.23893279]]
2005-04-27,[[0.2391352]]
2005-04-28,[[0.22039926]]
2005-04-29,[[0.33124018]]
2005-05-02,[[0.17986065]]
2005-05-03,[[0.1754928]]
2005-05-04,[[0.17557359]]
2005-05-05,[[0.19747797]]
2005-05-06,[[0.17563239]]
2005-05-09,[[0.19790262]]
2005-05-10,[[0.20830077]]
2005-05-11,[[0.3226998]]
2005-05-12,[[0.32138577]]
2005-05-13,[[0.32539183]]
2005-05-16,[[0.37808236]]
2005-05-17,[[0.5440278]]
2005-05-18,[[0.6045279]]
2005-05-19,[[0.6413022]]
2005-05-20,[[0.63555825]]
2005-05-23,[[0.66604775]]
2005-05-24,[[0.5793816]]
2005-05-25,[[0.4783763]]
2005-05-26,[[0.47600707]]
2005-05-27,[[0.4663924]]
2005-05-31,[[0.46315095]]
2005-06-01,[[0.5874261]]
2005-06-02,[[0.59109974]]
2005-06-03,[[0.58950675]]
2005-06-06,[[0.5935706]]
2005-06-07,[[0.48372728]]
2005-06-08,[[0.58762175]]
2005-06-09,[[0.48021516]]
2005-06-10,[[0.4841817]]
2005-06-13,[[0.47041318]]
2005-06-14,[[0.33194748]]
2005-06-15,[[0.32813188]]
2005-06-16,[[0.32772505]]
2005-06-17,[[0.3293537]]
2005-06-20,[[0.32962584]]
2005-06-21,[[0.5558465]]
2005-06-22,[[0.55344874]]
2005-06-23,[[0.4819143]]
2005-06-24,[[0.6217065]]
2005-06-27,[[0.68606377]]
2005-06-28,[[0.7060349]]
2005-06-29,[[0.7063905]]
2005-06-30,[[0.6408636]]
2005-07-01,[[0.6380566]]
2005-07-05,[[0.6298204]]
2005-07-06,[[0.62520295]]
2005-07-07,[[0.6559857]]
2005-07-08,[[0.56813645]]
2005-07-11,[[0.56605786]]
2005-07-12,[[0.5923686]]
2005-07-13,[[0.59591675]]
2005-07-14,[[0.59532285]]
2005-07-15,[[0.596951]]
2005-07-18,[[0.5920919]]
2005-07-19,[[0.46301004]]
2005-07-20,[[0.38774863]]
2005-07-21,[[0.38583145]]
2005-07-22,[[0.34509182]]
2005-07-25,[[0.4645545]]
2005-07-26,[[0.48431358]]
2005-07-27,[[0.34939754]]
2005-07-28,[[0.3355342]]
2005-07-29,[[0.21836519]]
2005-08-01,[[0.22276577]]
2005-08-02,[[0.23458642]]
2005-08-03,[[0.34605688]]
2005-08-04,[[0.34442526]]
2005-08-05,[[0.34649298]]
2005-08-08,[[0.3435435]]
2005-08-09,[[0.35003126]]
2005-08-10,[[0.4002956]]
2005-08-11,[[0.37537348]]
2005-08-12,[[0.35152936]]
2005-08-15,[[0.34576297]]
2005-08-16,[[0.2234362]]
2005-08-17,[[0.17860305]]
2005-08-18,[[0.1804826]]
2005-08-19,[[0.17677525]]
2005-08-22,[[0.16740549]]
2005-08-23,[[0.17205247]]
2005-08-24,[[0.16382018]]
2005-08-25,[[0.15535459]]
2005-08-26,[[0.15515214]]
2005-08-29,[[0.15418607]]
2005-08-30,[[0.15367004]]
2005-08-31,[[0.16349217]]
2005-09-01,[[0.17140105]]
2005-09-02,[[0.17718503]]
2005-09-06,[[0.17782485]]
2005-09-07,[[0.23191896]]
2005-09-08,[[0.3207087]]
2005-09-09,[[0.31772566]]
2005-09-12,[[0.32850158]]
2005-09-13,[[0.31880546]]
2005-09-14,[[0.3209135]]
2005-09-15,[[0.22339872]]
2005-09-16,[[0.2324754]]
2005-09-19,[[0.2611931]]
2005-09-20,[[0.21795097]]
2005-09-21,[[0.21170521]]
2005-09-22,[[0.22104707]]
2005-09-23,[[0.2098831]]
2005-09-26,[[0.2095721]]
2005-09-27,[[0.18812352]]
2005-09-28,[[0.1823158]]
2005-09-29,[[0.16450009]]
2005-09-30,[[0.17113316]]
2005-10-03,[[0.16898239]]
2005-10-04,[[0.17127302]]
2005-10-05,[[0.16999087]]
2005-10-06,[[0.16781434]]
2005-10-07,[[0.16678527]]
2005-10-10,[[0.15169844]]
2005-10-11,[[0.15941074]]
2005-10-12,[[0.15220529]]
2005-10-13,[[0.15833735]]
2005-10-14,[[0.14495525]]
2005-10-17,[[0.14948502]]
2005-10-18,[[0.14324579]]
2005-10-19,[[0.15795851]]
2005-10-20,[[0.15498629]]
2005-10-21,[[0.21046522]]
2005-10-24,[[0.20972767]]
2005-10-25,[[0.20953354]]
2005-10-26,[[0.22962481]]
2005-10-27,[[0.22470725]]
2005-10-28,[[0.32232714]]
2005-10-31,[[0.34213197]]
2005-11-01,[[0.20291707]]
2005-11-02,[[0.19575852]]
2005-11-03,[[0.3769157]]
2005-11-04,[[0.45422387]]
2005-11-07,[[0.3364533]]
2005-11-08,[[0.34256858]]
2005-11-09,[[0.3642451]]
2005-11-10,[[0.46032104]]
2005-11-11,[[0.4680159]]
2005-11-14,[[0.47073796]]
2005-11-15,[[0.41589275]]
2005-11-16,[[0.38281438]]
2005-11-17,[[0.3654905]]
2005-11-18,[[0.4872438]]
2005-11-21,[[0.4882017]]
2005-11-22,[[0.36510873]]
2005-11-23,[[0.47368076]]
2005-11-25,[[0.49655128]]
2005-11-28,[[0.46979395]]
2005-11-29,[[0.4742183]]
2005-11-30,[[0.48197156]]
2005-12-01,[[0.47259727]]
2005-12-02,[[0.35961214]]
2005-12-05,[[0.35687804]]
2005-12-06,[[0.27946174]]
2005-12-07,[[0.2340366]]
2005-12-08,[[0.24096146]]
2005-12-09,[[0.26409113]]
2005-12-12,[[0.54707927]]
2005-12-13,[[0.46394163]]
2005-12-14,[[0.5684981]]
2005-12-15,[[0.57509625]]
2005-12-16,[[0.3444968]]
2005-12-19,[[0.34630018]]
2005-12-20,[[0.22637129]]
2005-12-21,[[0.16987461]]
2005-12-22,[[0.1713104]]
2005-12-23,[[0.17006713]]
2005-12-27,[[0.17241898]]
2005-12-28,[[0.18399104]]
2005-12-29,[[0.18281385]]
2005-12-30,[[0.21926162]]
2006-01-03,[[0.19076729]]
2006-01-04,[[0.57613194]]
2006-01-05,[[0.47590277]]
2006-01-06,[[0.3308873]]
2006-01-09,[[0.3427582]]
2006-01-10,[[0.34742624]]
2006-01-11,[[0.3477404]]
2006-01-12,[[0.34936386]]
2006-01-13,[[0.37710023]]
2006-01-17,[[0.48135605]]
2006-01-18,[[0.33547226]]
2006-01-19,[[0.32606673]]
2006-01-20,[[0.32580823]]
2006-01-23,[[0.62282896]]
2006-01-24,[[0.5720807]]
2006-01-25,[[0.5612346]]
2006-01-26,[[0.56204426]]
2006-01-27,[[0.57762814]]
2006-01-30,[[0.4258199]]
2006-01-31,[[0.35977733]]
2006-02-01,[[0.35851663]]
2006-02-02,[[0.3472453]]
2006-02-03,[[0.46290118]]
2006-02-06,[[0.4882089]]
2006-02-07,[[0.5164489]]
2006-02-08,[[0.42612803]]
2006-02-09,[[0.45230085]]
2006-02-10,[[0.44373378]]
2006-02-13,[[0.44588926]]
2006-02-14,[[0.4520862]]
2006-02-15,[[0.45726106]]
2006-02-16,[[0.50735515]]
2006-02-17,[[0.5247699]]
2006-02-21,[[0.5250996]]
2006-02-22,[[0.53618467]]
2006-02-23,[[0.54292524]]
2006-02-24,[[0.58661854]]
2006-02-27,[[0.58250874]]
2006-02-28,[[0.58413446]]
2006-03-01,[[0.53410983]]
2006-03-02,[[0.53708625]]
2006-03-03,[[0.5255298]]
2006-03-06,[[0.5378183]]
2006-03-07,[[0.6420523]]
2006-03-08,[[0.60707486]]
2006-03-09,[[0.5963597]]
2006-03-10,[[0.58335316]]
2006-03-13,[[0.5845655]]
2006-03-14,[[0.5619832]]
2006-03-15,[[0.6568239]]
2006-03-16,[[0.62616956]]
2006-03-17,[[0.64208454]]
2006-03-20,[[0.6099839]]
2006-03-21,[[0.47136158]]
2006-03-22,[[0.5736467]]
2006-03-23,[[0.56929195]]
2006-03-24,[[0.56625426]]
2006-03-27,[[0.46883002]]
2006-03-28,[[0.71659833]]
2006-03-29,[[0.64760995]]
2006-03-30,[[0.6866746]]
2006-03-31,[[0.68444496]]
2006-04-03,[[0.6969501]]
2006-04-04,[[0.64592147]]
2006-04-05,[[0.661255]]
2006-04-06,[[0.5196038]]
2006-04-07,[[0.5326751]]
2006-04-10,[[0.54183817]]
2006-04-11,[[0.53554827]]
2006-04-12,[[0.51209056]]
2006-04-13,[[0.44818404]]
2006-04-17,[[0.43006876]]
2006-04-18,[[0.32414386]]
2006-04-19,[[0.33304298]]
2006-04-20,[[0.44650587]]
2006-04-21,[[0.44595164]]
2006-04-24,[[0.4170066]]
2006-04-25,[[0.20266247]]
2006-04-26,[[0.44287747]]
2006-04-27,[[0.4355064]]
2006-04-28,[[0.419491]]
2006-05-01,[[0.3277129]]
2006-05-02,[[0.18380979]]
2006-05-03,[[0.17343375]]
2006-05-04,[[0.15388587]]
2006-05-05,[[0.16307136]]
2006-05-08,[[0.09188813]]
2006-05-09,[[0.15493667]]
2006-05-10,[[0.15390345]]
2006-05-11,[[0.16237023]]
2006-05-12,[[0.20763955]]
2006-05-15,[[0.22579989]]
2006-05-16,[[0.18828666]]
2006-05-17,[[0.18570507]]
2006-05-18,[[0.28052628]]
2006-05-19,[[0.29997113]]
2006-05-22,[[0.20739847]]
2006-05-23,[[0.20739454]]
2006-05-24,[[0.205208]]
2006-05-25,[[0.20056474]]
2006-05-26,[[0.1530936]]
2006-05-30,[[0.16304979]]
2006-05-31,[[0.18319604]]
2006-06-01,[[0.1973072]]
2006-06-02,[[0.32088882]]
2006-06-05,[[0.23961803]]
2006-06-06,[[0.24818134]]
2006-06-07,[[0.3283698]]
2006-06-08,[[0.32278186]]
2006-06-09,[[0.31607875]]
2006-06-12,[[0.31727946]]
2006-06-13,[[0.3647968]]
2006-06-14,[[0.3157069]]
2006-06-15,[[0.30999163]]
2006-06-16,[[0.37262475]]
2006-06-19,[[0.32867348]]
2006-06-20,[[0.33214867]]
2006-06-21,[[0.33544555]]
2006-06-22,[[0.33596176]]
2006-06-23,[[0.33781368]]
2006-06-26,[[0.33285213]]
2006-06-27,[[0.24303365]]
2006-06-28,[[0.25395542]]
2006-06-29,[[0.24954554]]
2006-06-30,[[0.21436238]]
2006-07-03,[[0.18918467]]
2006-07-05,[[0.19379187]]
2006-07-06,[[0.1927639]]
2006-07-07,[[0.18958524]]
2006-07-10,[[0.18824148]]
2006-07-11,[[0.20861706]]
2006-07-12,[[0.19177255]]
2006-07-13,[[0.2016061]]
2006-07-14,[[0.21083921]]
2006-07-17,[[0.23761114]]
2006-07-18,[[0.25144783]]
2006-07-19,[[0.24805757]]
2006-07-20,[[0.35914022]]
2006-07-21,[[0.22491005]]
2006-07-24,[[0.25315347]]
